sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
300200319_,шт,Алматы,2026-07-23,30000002051,90.0,296,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,611.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-07-28,20000084365,90.0,292,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,611.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-08-04,20000087706,300.0,286,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,299.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-08-04,20000087710,90.0,286,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,299.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-08-06,20000088661,105.0,288,180,4.5,35.0,36.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,299.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-08-10,20000090151,60.0,295,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,299.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-08-24,20000097297,150.0,310,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,299.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-08-27,30000002392,270.0,318,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,299.0,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-09-02,20000101838,90.0,317,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200319_,шт,Алматы,2026-09-07,20000103687,300.0,325,180,4.0,34.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-02-10,20000013085,120.0,21,180,3.0,77.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,57.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-02-10,20000013090,90.0,21,180,3.0,77.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,57.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-02-12,20000014331,270.0,24,180,4.0,82.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,57.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-02-12,20000014333,240.0,24,180,4.0,82.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,57.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-03-12,20000024400,90.0,44,180,3.0,62.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,108.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-04-11,20000035323,90.0,61,180,3.0,57.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,110.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-04-15,20000036278,60.0,63,180,3.0,57.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,110.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-04-25,20000041171,240.0,72,180,3.0,54.75,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,110.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-05-15,20000048330,60.0,85,180,3.0,57.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,127.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-06-20,20000064187,180.0,103,180,3.0,51.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,81.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-07-10,20000071998,60.0,114,180,3.0,40.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,139.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-08-05,20000083169,360.0,119,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-08-07,20000084221,240.0,123,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-08-07,20000084233,90.0,123,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-08-11,20000085958,90.0,124,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-08-13,20000086242,90.0,124,180,3.5,37.0,28.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-08-13,20000087097,90.0,124,180,3.5,37.0,28.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-09-19,20000102969,60.0,131,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,91.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-09-19,20000102977,90.0,131,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,91.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-11-05,30000033483,60.0,138,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,141.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-11-21,20000131623,180.0,140,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,141.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-11-26,20000133720,100.0,144,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,141.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-11-28,20000134832,90.0,146,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,141.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2025-12-09,20000139804,90.0,153,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,55.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-01-29,20000009880,105.0,143,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,145.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-01-29,20000009919,90.0,143,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,145.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-01-29,30000000204,90.0,143,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,145.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-02-25,20000020178,60.0,126,180,3.0,32.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,86.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-03-03,20000022801,180.0,124,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,63.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-04-01,20000032262,90.0,112,180,3.0,34.75,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,169.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-04-22,20000041355,60.0,116,180,3.0,30.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,169.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-04-29,20000044513,45.0,119,180,3.0,31.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,169.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-05-15,20000050457,60.0,117,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,84.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-05-20,20000052603,90.0,117,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,84.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-06-24,20000068732,75.0,117,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,95.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-06-24,20000068754,90.0,117,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,95.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-07-07,30000001863,30.0,130,180,3.0,28.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,170.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-07-17,20000078273,50.0,136,180,3.0,26.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,170.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-07-17,20000079465,30.0,136,180,3.0,26.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,170.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-07-17,20000079476,90.0,136,180,3.0,26.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,170.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-07-21,20000080997,30.0,140,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,170.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-07-22,20000081556,90.0,143,180,3.0,33.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,170.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-07-23,30000002051,90.0,144,180,3.0,37.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,170.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-08-04,20000087706,90.0,144,180,3.0,31.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,61.0,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-09-02,20000101838,30.0,155,180,2.0,27.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-09-07,20000103687,30.0,163,180,2.0,25.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-09-07,20000103726,90.0,163,180,2.0,25.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-09-07,20000103774,90.0,163,180,2.0,25.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-09-10,20000104988,37.0,163,180,2.0,29.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200320_,шт,Алматы,2026-09-11,20000106295,30.0,165,180,2.0,29.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200321_,шт,Алматы,2025-06-23,30000032352,180.0,44,180,10.0,159.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,85.0,False,monthly_and_transactions_not_reconciled
300200321_,шт,Алматы,2026-09-07,20000103687,252.0,41,180,14.0,138.0,112.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-02-10,20000013085,300.0,14,180,13.0,206.25,104.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,63.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-02-10,20000013090,540.0,14,180,13.0,206.25,104.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,63.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-02-12,20000014331,1080.0,17,180,16.0,234.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,63.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-02-12,20000014333,540.0,17,180,16.0,234.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,63.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-03-12,20000024399,300.0,23,180,16.0,225.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,97.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-03-14,20000025050,300.0,28,180,18.0,219.75,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,97.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-04-25,20000041171,600.0,41,180,10.0,234.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,143.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-06-23,30000032346,360.0,61,180,10.0,138.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,190.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-07-17,20000075662,480.0,63,180,10.0,114.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,39.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-07-18,20000075815,360.0,62,180,10.0,131.25,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,39.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-08-07,20000084221,120.0,67,180,9.0,114.0,72.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,155.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-08-07,20000084233,600.0,67,180,9.0,114.0,72.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,155.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-08-13,20000087097,120.0,65,180,6.0,114.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,155.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-09-19,20000102969,480.0,73,180,3.0,82.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,87.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-09-23,30000033121,120.0,76,180,3.0,94.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,87.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-09-26,20000106623,300.0,78,180,3.0,94.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,87.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-09-30,30000033182,120.0,79,180,3.0,104.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,87.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-10-28,30000033406,120.0,81,180,4.0,97.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,151.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-11-05,30000033483,180.0,84,180,4.0,98.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,172.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-11-07,20000125451,180.0,85,180,5.0,101.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,172.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-11-21,20000131623,360.0,85,180,5.0,94.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,172.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-12-01,30000033833,120.0,95,180,6.0,96.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,41.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-12-09,20000139804,120.0,97,180,5.0,98.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,41.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2025-12-17,20000143541,140.0,97,180,5.0,114.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,41.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-01-14,20000003527,120.0,94,180,4.5,93.0,36.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,45.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-01-29,20000009880,180.0,91,180,5.0,96.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,45.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-02-11,20000014987,120.0,89,180,6.0,90.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,93.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-03-03,20000022725,240.0,83,180,8.0,114.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,76.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-03-03,20000022782,180.0,83,180,8.0,114.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,76.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-03-03,20000022801,360.0,83,180,8.0,114.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,76.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-04-22,20000041355,300.0,74,180,10.0,230.25,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,73.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-07-23,30000002051,420.0,73,180,12.0,225.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,114.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-08-04,20000087706,240.0,75,180,12.0,222.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,84.0,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-09-02,20000101838,240.0,75,180,10.0,228.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200322_,шт,Алматы,2026-09-07,20000103687,300.0,76,180,10.0,231.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-02-03,20000010670,144.0,31,180,10.0,72.5,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,287.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-02-03,20000010675,192.0,31,180,10.0,72.5,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,287.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-02-10,20000013085,180.0,36,180,8.5,71.75,68.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,287.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-02-12,20000014333,300.0,39,180,7.0,71.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,287.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-03-04,20000021546,120.0,70,180,6.0,71.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-03-12,20000024399,120.0,77,180,7.0,71.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-03-12,20000024400,72.0,77,180,7.0,71.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,252.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-04-11,20000035323,360.0,115,180,6.0,45.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,593.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-04-15,20000036278,60.0,116,180,6.0,51.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,593.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-04-15,20000036420,140.0,116,180,6.0,51.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,593.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-04-25,20000041171,480.0,127,180,6.0,49.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,593.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-04-30,20000042541,65.0,139,180,7.0,49.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,593.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-05-19,20000049419,90.0,158,180,7.0,64.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,633.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-06-10,20000059143,240.0,196,180,7.0,55.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,483.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-06-12,20000060529,72.0,200,180,7.0,55.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,483.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-06-20,20000064187,72.0,216,180,7.0,68.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,483.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-06-23,30000032346,72.0,219,180,7.0,71.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,483.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-06-25,20000066254,96.0,225,180,7.0,71.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,483.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-07-09,20000071434,144.0,235,180,7.0,61.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,418.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-07-10,20000072003,192.0,235,180,7.0,69.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,418.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-07-17,20000075662,300.0,236,180,7.0,58.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,418.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-07-18,20000075815,144.0,237,180,7.0,67.0,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,418.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-08-05,20000083169,360.0,248,180,6.0,51.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-08-07,20000084221,120.0,254,180,6.5,51.0,52.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-08-07,20000084233,72.0,254,180,6.5,51.0,52.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-08-11,20000085958,72.0,259,180,6.0,51.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-08-12,20000086197,75.0,263,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
