sku,month,sales_qty_raw,target_qty,candidate_order_qty,excluded_qty,regular_sales_qty
300200442_,2026-01-01,,,0.0,0.0,
300200442_,2026-02-01,,,0.0,0.0,
300200442_,2026-03-01,,,0.0,0.0,
300200442_,2026-04-01,,,0.0,0.0,
300200442_,2026-05-01,,,0.0,0.0,
300200442_,2026-06-01,,,0.0,0.0,
300200442_,2026-07-01,,,0.0,0.0,
300200442_,2026-08-01,,,0.0,0.0,
300200442_,2026-09-01,,,0.0,0.0,
300200443_,2024-01-01,10.0,10.0,0.0,0.0,10.0
300200443_,2024-02-01,3.0,3.0,0.0,0.0,3.0
300200443_,2024-03-01,10.0,10.0,0.0,0.0,10.0
300200443_,2024-04-01,30.0,30.0,0.0,0.0,30.0
300200443_,2024-05-01,10.0,10.0,0.0,0.0,10.0
300200443_,2024-06-01,30.0,30.0,0.0,0.0,30.0
300200443_,2024-07-01,5.0,5.0,0.0,0.0,5.0
300200443_,2024-08-01,8.0,8.0,0.0,0.0,8.0
300200443_,2024-09-01,26.0,26.0,0.0,0.0,26.0
300200443_,2024-10-01,16.0,16.0,0.0,0.0,16.0
300200443_,2024-11-01,10.0,10.0,0.0,0.0,10.0
300200443_,2024-12-01,-25.0,,0.0,0.0,-25.0
300200443_,2025-01-01,1.0,1.0,0.0,0.0,1.0
300200443_,2025-02-01,20.0,20.0,0.0,0.0,20.0
300200443_,2025-03-01,4.0,4.0,0.0,0.0,4.0
300200443_,2025-04-01,,,0.0,0.0,
300200443_,2025-05-01,30.0,30.0,0.0,0.0,30.0
300200443_,2025-06-01,11.0,11.0,0.0,0.0,11.0
300200443_,2025-07-01,,,0.0,0.0,
300200443_,2025-08-01,5.0,5.0,0.0,0.0,5.0
300200443_,2025-09-01,24.0,24.0,0.0,0.0,24.0
300200443_,2025-10-01,3.0,3.0,0.0,0.0,3.0
300200443_,2025-11-01,22.0,22.0,0.0,0.0,22.0
300200443_,2025-12-01,11.0,11.0,0.0,0.0,11.0
300200443_,2026-01-01,,,0.0,0.0,
300200443_,2026-02-01,,,0.0,0.0,
300200443_,2026-03-01,,,0.0,0.0,
300200443_,2026-04-01,39.0,39.0,0.0,0.0,39.0
300200443_,2026-05-01,,,0.0,0.0,
300200443_,2026-06-01,,,0.0,0.0,
300200443_,2026-07-01,,,0.0,0.0,
300200443_,2026-08-01,-10.0,,0.0,0.0,-10.0
300200443_,2026-09-01,,,0.0,0.0,
300200444_,2024-01-01,5.0,5.0,0.0,0.0,5.0
300200444_,2024-02-01,1.0,1.0,0.0,0.0,1.0
300200444_,2024-03-01,9.0,9.0,0.0,0.0,9.0
300200444_,2024-04-01,42.0,42.0,0.0,0.0,42.0
300200444_,2024-05-01,,,0.0,0.0,
300200444_,2024-06-01,4.0,4.0,0.0,0.0,4.0
300200444_,2024-07-01,3.0,3.0,0.0,0.0,3.0
300200444_,2024-08-01,2.0,2.0,0.0,0.0,2.0
300200444_,2024-09-01,13.0,13.0,0.0,0.0,13.0
300200444_,2024-10-01,18.0,18.0,0.0,0.0,18.0
300200444_,2024-11-01,6.0,6.0,0.0,0.0,6.0
300200444_,2024-12-01,-15.0,,0.0,0.0,-15.0
300200444_,2025-01-01,,,0.0,0.0,
300200444_,2025-02-01,,,0.0,0.0,
300200444_,2025-03-01,4.0,4.0,0.0,0.0,4.0
300200444_,2025-04-01,,,0.0,0.0,
300200444_,2025-05-01,40.0,40.0,0.0,0.0,40.0
300200444_,2025-06-01,,,0.0,0.0,
300200444_,2025-07-01,,,0.0,0.0,
300200444_,2025-08-01,,,0.0,0.0,
300200444_,2025-09-01,10.0,10.0,0.0,0.0,10.0
300200444_,2025-10-01,,,0.0,0.0,
300200444_,2025-11-01,3.0,3.0,0.0,0.0,3.0
300200444_,2025-12-01,,,0.0,0.0,
300200444_,2026-01-01,,,0.0,0.0,
300200444_,2026-02-01,,,0.0,0.0,
300200444_,2026-03-01,,,0.0,0.0,
300200444_,2026-04-01,10.0,10.0,0.0,0.0,10.0
300200444_,2026-05-01,,,0.0,0.0,
300200444_,2026-06-01,,,0.0,0.0,
300200444_,2026-07-01,,,0.0,0.0,
300200444_,2026-08-01,-8.0,,0.0,0.0,-8.0
300200444_,2026-09-01,,,0.0,0.0,
300200445_,2024-01-01,5.0,5.0,0.0,0.0,5.0
300200445_,2024-02-01,3.0,3.0,0.0,0.0,3.0
300200445_,2024-03-01,,,0.0,0.0,
300200445_,2024-04-01,15.0,15.0,0.0,0.0,15.0
300200445_,2024-05-01,12.0,12.0,0.0,0.0,12.0
300200445_,2024-06-01,2.0,2.0,0.0,0.0,2.0
300200445_,2024-07-01,3.0,3.0,0.0,0.0,3.0
300200445_,2024-08-01,1.0,1.0,0.0,0.0,1.0
300200445_,2024-09-01,12.0,12.0,0.0,0.0,12.0
300200445_,2024-10-01,8.0,8.0,0.0,0.0,8.0
300200445_,2024-11-01,,,0.0,0.0,
300200445_,2024-12-01,-14.0,,0.0,0.0,-14.0
300200445_,2025-01-01,4.0,4.0,0.0,0.0,4.0
300200445_,2025-02-01,1.0,1.0,0.0,0.0,1.0
300200445_,2025-03-01,1.0,1.0,0.0,0.0,1.0
300200445_,2025-04-01,-30.0,,0.0,0.0,-30.0
300200445_,2025-05-01,12.0,12.0,0.0,0.0,12.0
300200445_,2025-06-01,,,0.0,0.0,
300200445_,2025-07-01,3.0,3.0,0.0,0.0,3.0
300200445_,2025-08-01,3.0,3.0,0.0,0.0,3.0
300200445_,2025-09-01,7.0,7.0,0.0,0.0,7.0
300200445_,2025-10-01,,,0.0,0.0,
300200445_,2025-11-01,1.0,1.0,0.0,0.0,1.0
300200445_,2025-12-01,1.0,1.0,0.0,0.0,1.0
300200445_,2026-01-01,,,0.0,0.0,
300200445_,2026-02-01,9.0,9.0,0.0,0.0,9.0
300200445_,2026-03-01,,,0.0,0.0,
300200445_,2026-04-01,1.0,1.0,0.0,0.0,1.0
300200445_,2026-05-01,,,0.0,0.0,
300200445_,2026-06-01,3.0,3.0,0.0,0.0,3.0
300200445_,2026-07-01,1.0,1.0,0.0,0.0,1.0
300200445_,2026-08-01,-7.0,,0.0,0.0,-7.0
300200445_,2026-09-01,,,0.0,0.0,
300200446_,2024-01-01,,,0.0,0.0,
300200446_,2024-02-01,,,0.0,0.0,
300200446_,2024-03-01,10.0,10.0,0.0,0.0,10.0
300200446_,2024-04-01,11.0,11.0,0.0,0.0,11.0
300200446_,2024-05-01,48.0,48.0,0.0,0.0,48.0
300200446_,2024-06-01,16.0,16.0,0.0,0.0,16.0
300200446_,2024-07-01,16.0,16.0,0.0,0.0,16.0
300200446_,2024-08-01,2.0,2.0,0.0,0.0,2.0
300200446_,2024-09-01,14.0,14.0,0.0,0.0,14.0
300200446_,2024-10-01,5.0,5.0,0.0,0.0,5.0
300200446_,2024-11-01,2.0,2.0,0.0,0.0,2.0
300200446_,2024-12-01,-7.0,,0.0,0.0,-7.0
300200446_,2025-01-01,12.0,12.0,0.0,0.0,12.0
300200446_,2025-02-01,30.0,30.0,0.0,0.0,30.0
300200446_,2025-03-01,1.0,1.0,0.0,0.0,1.0
300200446_,2025-04-01,8.0,8.0,0.0,0.0,8.0
300200446_,2025-05-01,12.0,12.0,0.0,0.0,12.0
300200446_,2025-06-01,20.0,20.0,0.0,0.0,20.0
300200446_,2025-07-01,21.0,21.0,0.0,0.0,21.0
300200446_,2025-08-01,4.0,4.0,0.0,0.0,4.0
300200446_,2025-09-01,29.0,29.0,0.0,0.0,29.0
300200446_,2025-10-01,,,0.0,0.0,
300200446_,2025-11-01,10.0,10.0,0.0,0.0,10.0
300200446_,2025-12-01,,,0.0,0.0,
300200446_,2026-01-01,,,0.0,0.0,
300200446_,2026-02-01,,,0.0,0.0,
300200446_,2026-03-01,4.0,4.0,0.0,0.0,4.0
300200446_,2026-04-01,25.0,25.0,0.0,0.0,25.0
300200446_,2026-05-01,8.0,8.0,0.0,0.0,8.0
300200446_,2026-06-01,4.0,4.0,0.0,0.0,4.0
300200446_,2026-07-01,,,0.0,0.0,
300200446_,2026-08-01,,,0.0,0.0,
300200446_,2026-09-01,,,0.0,0.0,
300200447_,2024-01-01,,,0.0,0.0,
300200447_,2024-02-01,,,0.0,0.0,
300200447_,2024-03-01,,,0.0,0.0,
300200447_,2024-04-01,,,0.0,0.0,
300200447_,2024-05-01,,,0.0,0.0,
300200447_,2024-06-01,,,0.0,0.0,
300200447_,2024-07-01,,,0.0,0.0,
300200447_,2024-08-01,,,0.0,0.0,
300200447_,2024-09-01,,,0.0,0.0,
300200447_,2024-10-01,,,0.0,0.0,
300200447_,2024-11-01,,,0.0,0.0,
300200447_,2024-12-01,,,0.0,0.0,
300200447_,2025-01-01,,,0.0,0.0,
300200447_,2025-02-01,,,0.0,0.0,
300200447_,2025-03-01,,,0.0,0.0,
300200447_,2025-04-01,,,0.0,0.0,
300200447_,2025-05-01,,,0.0,0.0,
300200447_,2025-06-01,,,0.0,0.0,
300200447_,2025-07-01,,,0.0,0.0,
300200447_,2025-08-01,,,0.0,0.0,
300200447_,2025-09-01,,,0.0,0.0,
300200447_,2025-10-01,,,0.0,0.0,
300200447_,2025-11-01,,,0.0,0.0,
300200447_,2025-12-01,,,0.0,0.0,
300200447_,2026-01-01,2.0,2.0,0.0,0.0,2.0
300200447_,2026-02-01,,,0.0,0.0,
300200447_,2026-03-01,,,0.0,0.0,
300200447_,2026-04-01,,,0.0,0.0,
300200447_,2026-05-01,,,0.0,0.0,
300200447_,2026-06-01,,,0.0,0.0,
300200447_,2026-07-01,,,0.0,0.0,
300200447_,2026-08-01,,,0.0,0.0,
300200447_,2026-09-01,,,0.0,0.0,
300200448_,2024-01-01,7.0,7.0,0.0,0.0,7.0
300200448_,2024-02-01,,,0.0,0.0,
300200448_,2024-03-01,9.0,9.0,0.0,0.0,9.0
300200448_,2024-04-01,,,0.0,0.0,
300200448_,2024-05-01,,,0.0,0.0,
300200448_,2024-06-01,,,0.0,0.0,
300200448_,2024-07-01,4.0,4.0,0.0,0.0,4.0
300200448_,2024-08-01,,,0.0,0.0,
300200448_,2024-09-01,11.0,11.0,0.0,0.0,11.0
300200448_,2024-10-01,3.0,3.0,0.0,0.0,3.0
300200448_,2024-11-01,,,0.0,0.0,
300200448_,2024-12-01,-11.0,,0.0,0.0,-11.0
300200448_,2025-01-01,,,0.0,0.0,
300200448_,2025-02-01,,,0.0,0.0,
300200448_,2025-03-01,2.0,2.0,0.0,0.0,2.0
300200448_,2025-04-01,,,0.0,0.0,
300200448_,2025-05-01,1.0,1.0,0.0,0.0,1.0
300200448_,2025-06-01,,,0.0,0.0,
300200448_,2025-07-01,5.0,5.0,0.0,0.0,5.0
300200448_,2025-08-01,,,0.0,0.0,
300200448_,2025-09-01,6.0,6.0,0.0,0.0,6.0
300200448_,2025-10-01,,,0.0,0.0,
300200448_,2025-11-01,,,0.0,0.0,
300200448_,2025-12-01,,,0.0,0.0,
300200448_,2026-01-01,,,0.0,0.0,
300200448_,2026-02-01,,,0.0,0.0,
300200448_,2026-03-01,1.0,1.0,0.0,0.0,1.0
300200448_,2026-04-01,,,0.0,0.0,
300200448_,2026-05-01,,,0.0,0.0,
300200448_,2026-06-01,1.0,1.0,0.0,0.0,1.0
300200448_,2026-07-01,,,0.0,0.0,
300200448_,2026-08-01,-7.0,,0.0,0.0,-7.0
300200448_,2026-09-01,,,0.0,0.0,
300200449_,2024-01-01,11.0,11.0,0.0,0.0,11.0
300200449_,2024-02-01,2.0,2.0,0.0,0.0,2.0
300200449_,2024-03-01,1.0,1.0,0.0,0.0,1.0
300200449_,2024-04-01,7.0,7.0,0.0,0.0,7.0
300200449_,2024-05-01,19.0,19.0,0.0,0.0,19.0
300200449_,2024-06-01,1.0,1.0,0.0,0.0,1.0
300200449_,2024-07-01,1.0,1.0,0.0,0.0,1.0
300200449_,2024-08-01,4.0,4.0,0.0,0.0,4.0
300200449_,2024-09-01,12.0,12.0,0.0,0.0,12.0
300200449_,2024-10-01,13.0,13.0,0.0,0.0,13.0
300200449_,2024-11-01,2.0,2.0,0.0,0.0,2.0
300200449_,2024-12-01,-5.0,,0.0,0.0,-5.0
300200449_,2025-01-01,,,0.0,0.0,
300200449_,2025-02-01,15.0,15.0,0.0,0.0,15.0
300200449_,2025-03-01,,,0.0,0.0,
300200449_,2025-04-01,1.0,1.0,0.0,0.0,1.0
300200449_,2025-05-01,18.0,18.0,0.0,0.0,18.0
300200449_,2025-06-01,-1.0,,0.0,0.0,-1.0
300200449_,2025-07-01,17.0,17.0,0.0,0.0,17.0
300200449_,2025-08-01,3.0,3.0,0.0,0.0,3.0
300200449_,2025-09-01,11.0,11.0,0.0,0.0,11.0
300200449_,2025-10-01,2.0,2.0,0.0,0.0,2.0
300200449_,2025-11-01,3.0,3.0,0.0,0.0,3.0
300200449_,2025-12-01,,,0.0,0.0,
300200449_,2026-01-01,,,0.0,0.0,
300200449_,2026-02-01,,,0.0,0.0,
300200449_,2026-03-01,,,0.0,0.0,
300200449_,2026-04-01,1.0,1.0,0.0,0.0,1.0
300200449_,2026-05-01,,,0.0,0.0,
300200449_,2026-06-01,4.0,4.0,0.0,0.0,4.0
300200449_,2026-07-01,,,0.0,0.0,
300200449_,2026-08-01,-8.0,,0.0,0.0,-8.0
300200449_,2026-09-01,,,0.0,0.0,
300200450_,2024-01-01,5.0,5.0,0.0,0.0,5.0
300200450_,2024-02-01,7.0,7.0,0.0,0.0,7.0
300200450_,2024-03-01,8.0,8.0,0.0,0.0,8.0
300200450_,2024-04-01,,,0.0,0.0,
300200450_,2024-05-01,20.0,20.0,0.0,0.0,20.0
300200450_,2024-06-01,1.0,1.0,0.0,0.0,1.0
300200450_,2024-07-01,1.0,1.0,0.0,0.0,1.0
300200450_,2024-08-01,,,0.0,0.0,
300200450_,2024-09-01,,,0.0,0.0,
300200450_,2024-10-01,,,0.0,0.0,
300200450_,2024-11-01,,,0.0,0.0,
300200450_,2024-12-01,-11.0,,0.0,0.0,-11.0
300200450_,2025-01-01,,,0.0,0.0,
300200450_,2025-02-01,,,0.0,0.0,
300200450_,2025-03-01,,,0.0,0.0,
300200450_,2025-04-01,1.0,1.0,0.0,0.0,1.0
300200450_,2025-05-01,,,0.0,0.0,
300200450_,2025-06-01,,,0.0,0.0,
300200450_,2025-07-01,,,0.0,0.0,
300200450_,2025-08-01,,,0.0,0.0,
300200450_,2025-09-01,,,0.0,0.0,
300200450_,2025-10-01,,,0.0,0.0,
300200450_,2025-11-01,,,0.0,0.0,
300200450_,2025-12-01,,,0.0,0.0,
300200450_,2026-01-01,,,0.0,0.0,
300200450_,2026-02-01,,,0.0,0.0,
300200450_,2026-03-01,,,0.0,0.0,
300200450_,2026-04-01,1.0,1.0,0.0,0.0,1.0
300200450_,2026-05-01,,,0.0,0.0,
300200450_,2026-06-01,,,0.0,0.0,
300200450_,2026-07-01,,,0.0,0.0,
300200450_,2026-08-01,,,0.0,0.0,
300200450_,2026-09-01,,,0.0,0.0,
300200451_,2024-01-01,5.0,5.0,0.0,0.0,5.0
300200451_,2024-02-01,,,0.0,0.0,
300200451_,2024-03-01,,,0.0,0.0,
300200451_,2024-04-01,,,0.0,0.0,
300200451_,2024-05-01,,,0.0,0.0,
300200451_,2024-06-01,2.0,2.0,0.0,0.0,2.0
300200451_,2024-07-01,7.0,7.0,0.0,0.0,7.0
300200451_,2024-08-01,,,0.0,0.0,
300200451_,2024-09-01,,,0.0,0.0,
300200451_,2024-10-01,,,0.0,0.0,
300200451_,2024-11-01,,,0.0,0.0,
300200451_,2024-12-01,-5.0,,0.0,0.0,-5.0
300200451_,2025-01-01,1.0,1.0,0.0,0.0,1.0
300200451_,2025-02-01,,,0.0,0.0,
300200451_,2025-03-01,,,0.0,0.0,
300200451_,2025-04-01,,,0.0,0.0,
300200451_,2025-05-01,,,0.0,0.0,
300200451_,2025-06-01,,,0.0,0.0,
300200451_,2025-07-01,,,0.0,0.0,
300200451_,2025-08-01,,,0.0,0.0,
300200451_,2025-09-01,17.0,17.0,0.0,0.0,17.0
300200451_,2025-10-01,,,0.0,0.0,
300200451_,2025-11-01,,,0.0,0.0,
300200451_,2025-12-01,,,0.0,0.0,
300200451_,2026-01-01,,,0.0,0.0,
300200451_,2026-02-01,,,0.0,0.0,
300200451_,2026-03-01,,,0.0,0.0,
300200451_,2026-04-01,,,0.0,0.0,
300200451_,2026-05-01,,,0.0,0.0,
300200451_,2026-06-01,,,0.0,0.0,
300200451_,2026-07-01,,,0.0,0.0,
300200451_,2026-08-01,,,0.0,0.0,
300200451_,2026-09-01,,,0.0,0.0,
300200452_,2024-01-01,6.0,6.0,0.0,0.0,6.0
300200452_,2024-02-01,,,0.0,0.0,
300200452_,2024-03-01,,,0.0,0.0,
300200452_,2024-04-01,,,0.0,0.0,
300200452_,2024-05-01,1.0,1.0,0.0,0.0,1.0
300200452_,2024-06-01,,,0.0,0.0,
300200452_,2024-07-01,1.0,1.0,0.0,0.0,1.0
300200452_,2024-08-01,,,0.0,0.0,
300200452_,2024-09-01,,,0.0,0.0,
300200452_,2024-10-01,,,0.0,0.0,
300200452_,2024-11-01,2.0,2.0,0.0,0.0,2.0
300200452_,2024-12-01,-2.0,,0.0,0.0,-2.0
300200452_,2025-01-01,,,0.0,0.0,
300200452_,2025-02-01,,,0.0,0.0,
300200452_,2025-03-01,,,0.0,0.0,
300200452_,2025-04-01,,,0.0,0.0,
300200452_,2025-05-01,,,0.0,0.0,
300200452_,2025-06-01,,,0.0,0.0,
300200452_,2025-07-01,5.0,5.0,0.0,0.0,5.0
300200452_,2025-08-01,,,0.0,0.0,
300200452_,2025-09-01,2.0,2.0,0.0,0.0,2.0
300200452_,2025-10-01,2.0,2.0,0.0,0.0,2.0
300200452_,2025-11-01,,,0.0,0.0,
300200452_,2025-12-01,,,0.0,0.0,
300200452_,2026-01-01,,,0.0,0.0,
300200452_,2026-02-01,,,0.0,0.0,
300200452_,2026-03-01,,,0.0,0.0,
300200452_,2026-04-01,6.0,6.0,0.0,0.0,6.0
300200452_,2026-05-01,,,0.0,0.0,
300200452_,2026-06-01,1.0,1.0,0.0,0.0,1.0
300200452_,2026-07-01,-2.0,,0.0,0.0,-2.0
300200452_,2026-08-01,,,0.0,0.0,
300200452_,2026-09-01,,,0.0,0.0,
300200454_,2024-01-01,,,0.0,0.0,
300200454_,2024-02-01,,,0.0,0.0,
300200454_,2024-03-01,,,0.0,0.0,
300200454_,2024-04-01,,,0.0,0.0,
300200454_,2024-05-01,,,0.0,0.0,
300200454_,2024-06-01,,,0.0,0.0,
300200454_,2024-07-01,,,0.0,0.0,
300200454_,2024-08-01,,,0.0,0.0,
300200454_,2024-09-01,,,0.0,0.0,
300200454_,2024-10-01,,,0.0,0.0,
300200454_,2024-11-01,,,0.0,0.0,
300200454_,2024-12-01,,,0.0,0.0,
300200454_,2025-01-01,,,0.0,0.0,
300200454_,2025-02-01,,,0.0,0.0,
300200454_,2025-03-01,,,0.0,0.0,
300200454_,2025-04-01,,,0.0,0.0,
300200454_,2025-05-01,,,0.0,0.0,
300200454_,2025-06-01,,,0.0,0.0,
300200454_,2025-07-01,,,0.0,0.0,
300200454_,2025-08-01,,,0.0,0.0,
300200454_,2025-09-01,,,0.0,0.0,
300200454_,2025-10-01,,,0.0,0.0,
300200454_,2025-11-01,,,0.0,0.0,
300200454_,2025-12-01,,,0.0,0.0,
300200454_,2026-01-01,,,0.0,0.0,
300200454_,2026-02-01,,,0.0,0.0,
300200454_,2026-03-01,,,0.0,0.0,
300200454_,2026-04-01,,,0.0,0.0,
300200454_,2026-05-01,,,0.0,0.0,
300200454_,2026-06-01,,,0.0,0.0,
300200454_,2026-07-01,,,0.0,0.0,
300200454_,2026-08-01,,,0.0,0.0,
300200454_,2026-09-01,,,0.0,0.0,
300200456_,2024-01-01,,,0.0,0.0,
300200456_,2024-02-01,,,0.0,0.0,
300200456_,2024-03-01,,,0.0,0.0,
300200456_,2024-04-01,,,0.0,0.0,
300200456_,2024-05-01,,,0.0,0.0,
300200456_,2024-06-01,,,0.0,0.0,
300200456_,2024-07-01,,,0.0,0.0,
300200456_,2024-08-01,,,0.0,0.0,
300200456_,2024-09-01,,,0.0,0.0,
300200456_,2024-10-01,,,0.0,0.0,
300200456_,2024-11-01,,,0.0,0.0,
300200456_,2024-12-01,,,0.0,0.0,
300200456_,2025-01-01,,,0.0,0.0,
300200456_,2025-02-01,,,0.0,0.0,
300200456_,2025-03-01,,,0.0,0.0,
300200456_,2025-04-01,,,0.0,0.0,
300200456_,2025-05-01,,,0.0,0.0,
300200456_,2025-06-01,,,0.0,0.0,
300200456_,2025-07-01,,,0.0,0.0,
300200456_,2025-08-01,,,0.0,0.0,
300200456_,2025-09-01,,,0.0,0.0,
300200456_,2025-10-01,,,0.0,0.0,
300200456_,2025-11-01,,,0.0,0.0,
300200456_,2025-12-01,,,0.0,0.0,
300200456_,2026-01-01,,,0.0,0.0,
300200456_,2026-02-01,,,0.0,0.0,
300200456_,2026-03-01,,,0.0,0.0,
300200456_,2026-04-01,,,0.0,0.0,
300200456_,2026-05-01,,,0.0,0.0,
300200456_,2026-06-01,,,0.0,0.0,
300200456_,2026-07-01,,,0.0,0.0,
300200456_,2026-08-01,,,0.0,0.0,
300200456_,2026-09-01,,,0.0,0.0,
300200458_,2024-01-01,,,0.0,0.0,
300200458_,2024-02-01,,,0.0,0.0,
300200458_,2024-03-01,,,0.0,0.0,
300200458_,2024-04-01,,,0.0,0.0,
300200458_,2024-05-01,,,0.0,0.0,
300200458_,2024-06-01,,,0.0,0.0,
300200458_,2024-07-01,,,0.0,0.0,
300200458_,2024-08-01,,,0.0,0.0,
300200458_,2024-09-01,,,0.0,0.0,
300200458_,2024-10-01,,,0.0,0.0,
300200458_,2024-11-01,,,0.0,0.0,
300200458_,2024-12-01,,,0.0,0.0,
300200458_,2025-01-01,,,0.0,0.0,
300200458_,2025-02-01,,,0.0,0.0,
300200458_,2025-03-01,,,0.0,0.0,
300200458_,2025-04-01,,,0.0,0.0,
300200458_,2025-05-01,,,0.0,0.0,
300200458_,2025-06-01,,,0.0,0.0,
300200458_,2025-07-01,,,0.0,0.0,
300200458_,2025-08-01,,,0.0,0.0,
300200458_,2025-09-01,,,0.0,0.0,
300200458_,2025-10-01,,,0.0,0.0,
300200458_,2025-11-01,,,0.0,0.0,
300200458_,2025-12-01,,,0.0,0.0,
300200458_,2026-01-01,,,0.0,0.0,
300200458_,2026-02-01,,,0.0,0.0,
300200458_,2026-03-01,,,0.0,0.0,
300200458_,2026-04-01,,,0.0,0.0,
300200458_,2026-05-01,,,0.0,0.0,
300200458_,2026-06-01,,,0.0,0.0,
300200458_,2026-07-01,,,0.0,0.0,
300200458_,2026-08-01,,,0.0,0.0,
300200458_,2026-09-01,,,0.0,0.0,
300200459_,2024-01-01,78.0,78.0,0.0,0.0,78.0
300200459_,2024-02-01,,,0.0,0.0,
300200459_,2024-03-01,89.0,89.0,0.0,0.0,89.0
300200459_,2024-04-01,67.0,67.0,0.0,0.0,67.0
300200459_,2024-05-01,441.0,441.0,0.0,0.0,441.0
300200459_,2024-06-01,165.0,165.0,0.0,0.0,165.0
300200459_,2024-07-01,186.0,186.0,0.0,0.0,186.0
300200459_,2024-08-01,175.0,175.0,0.0,0.0,175.0
300200459_,2024-09-01,170.0,170.0,0.0,0.0,170.0
300200459_,2024-10-01,146.0,146.0,0.0,0.0,146.0
300200459_,2024-11-01,117.0,117.0,0.0,0.0,117.0
300200459_,2024-12-01,46.0,46.0,0.0,0.0,46.0
300200459_,2025-01-01,79.0,79.0,0.0,0.0,79.0
300200459_,2025-02-01,168.0,168.0,50.0,0.0,168.0
300200459_,2025-03-01,81.0,81.0,260.0,0.0,81.0
300200459_,2025-04-01,74.0,74.0,120.0,0.0,74.0
300200459_,2025-05-01,48.0,48.0,0.0,0.0,48.0
300200459_,2025-06-01,83.0,83.0,0.0,0.0,83.0
300200459_,2025-07-01,211.0,211.0,0.0,0.0,211.0
300200459_,2025-08-01,97.0,97.0,0.0,0.0,97.0
300200459_,2025-09-01,155.0,155.0,0.0,0.0,155.0
300200459_,2025-10-01,61.0,61.0,0.0,0.0,61.0
300200459_,2025-11-01,77.0,77.0,0.0,0.0,77.0
300200459_,2025-12-01,94.0,94.0,0.0,0.0,94.0
300200459_,2026-01-01,25.0,25.0,0.0,0.0,25.0
300200459_,2026-02-01,68.0,68.0,0.0,0.0,68.0
300200459_,2026-03-01,51.0,51.0,30.0,0.0,51.0
300200459_,2026-04-01,61.0,61.0,0.0,0.0,61.0
300200459_,2026-05-01,78.0,78.0,80.0,0.0,78.0
300200459_,2026-06-01,18.0,18.0,0.0,0.0,18.0
300200459_,2026-07-01,69.0,69.0,0.0,0.0,69.0
300200459_,2026-08-01,30.0,30.0,115.0,0.0,30.0
300200459_,2026-09-01,49.0,,0.0,0.0,49.0
300200460_,2024-01-01,195.0,195.0,0.0,0.0,195.0
300200460_,2024-02-01,99.0,99.0,0.0,0.0,99.0
300200460_,2024-03-01,110.0,110.0,0.0,0.0,110.0
300200460_,2024-04-01,75.0,75.0,0.0,0.0,75.0
300200460_,2024-05-01,210.0,210.0,0.0,0.0,210.0
300200460_,2024-06-01,123.0,123.0,0.0,0.0,123.0
300200460_,2024-07-01,100.0,100.0,0.0,0.0,100.0
300200460_,2024-08-01,143.0,143.0,0.0,0.0,143.0
300200460_,2024-09-01,88.0,88.0,0.0,0.0,88.0
300200460_,2024-10-01,57.0,57.0,0.0,0.0,57.0
300200460_,2024-11-01,88.0,88.0,0.0,0.0,88.0
300200460_,2024-12-01,21.0,21.0,0.0,0.0,21.0
300200460_,2025-01-01,90.0,90.0,0.0,0.0,90.0
300200460_,2025-02-01,130.0,130.0,0.0,0.0,130.0
300200460_,2025-03-01,52.0,52.0,0.0,0.0,52.0
300200460_,2025-04-01,40.0,40.0,0.0,0.0,40.0
300200460_,2025-05-01,48.0,48.0,0.0,0.0,48.0
300200460_,2025-06-01,73.0,73.0,100.0,0.0,73.0
300200460_,2025-07-01,69.0,69.0,55.0,0.0,69.0
300200460_,2025-08-01,38.0,38.0,40.0,0.0,38.0
300200460_,2025-09-01,161.0,161.0,40.0,0.0,161.0
300200460_,2025-10-01,42.0,42.0,0.0,0.0,42.0
300200460_,2025-11-01,72.0,72.0,0.0,0.0,72.0
300200460_,2025-12-01,66.0,66.0,0.0,0.0,66.0
300200460_,2026-01-01,35.0,35.0,0.0,0.0,35.0
300200460_,2026-02-01,65.0,65.0,0.0,0.0,65.0
300200460_,2026-03-01,36.0,36.0,0.0,0.0,36.0
300200460_,2026-04-01,44.0,44.0,0.0,0.0,44.0
300200460_,2026-05-01,18.0,18.0,0.0,0.0,18.0
300200460_,2026-06-01,25.0,25.0,0.0,0.0,25.0
300200460_,2026-07-01,36.0,36.0,0.0,0.0,36.0
300200460_,2026-08-01,29.0,29.0,20.0,0.0,29.0
300200460_,2026-09-01,25.0,,30.0,0.0,25.0
300200461_,2024-01-01,,,0.0,0.0,
300200461_,2024-02-01,1.0,1.0,0.0,0.0,1.0
300200461_,2024-03-01,19.0,19.0,0.0,0.0,19.0
300200461_,2024-04-01,46.0,46.0,0.0,0.0,46.0
300200461_,2024-05-01,38.0,38.0,0.0,0.0,38.0
300200461_,2024-06-01,35.0,35.0,0.0,0.0,35.0
300200461_,2024-07-01,72.0,72.0,0.0,0.0,72.0
300200461_,2024-08-01,41.0,41.0,0.0,0.0,41.0
300200461_,2024-09-01,92.0,92.0,0.0,0.0,92.0
300200461_,2024-10-01,24.0,24.0,0.0,0.0,24.0
300200461_,2024-11-01,25.0,25.0,0.0,0.0,25.0
300200461_,2024-12-01,46.0,46.0,0.0,0.0,46.0
300200461_,2025-01-01,31.0,31.0,0.0,0.0,31.0
