sku,observed_months,seasonality_status,level_qty,anchor_month_index,slope_12,slope_6,stable_trend_per_month,trend_status,latest_observed_month,level_window,leave_one_out_sign_share
300200767_,21,insufficient_history,1.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200771_,29,estimated_from_past,23.321283029673765,24318.0,0.4464262703382719,0.5668893823083142,0.4464262703382719,stable,2026-08-01,3_calendar_months,0.9166666666666666
300200772_,28,nonpositive_reference_level,7.0,24318.0,-0.07342657342657342,0.34285714285714286,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.8333333333333334
300200773_,27,insufficient_history,2.0,24318.0,-0.15265200517464433,-1.1428571428571428,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.8181818181818182
300200774_,10,insufficient_history,1.5,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200775_,13,insufficient_history,5.615384615384615,24300.076923076922,0.0,0.0,0.0,insufficient_recent_history,2025-12-01,all_known_history_stale,
300200776_,12,insufficient_history,5.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200777_,28,estimated_from_past,26.55589865694085,24318.0,-0.6004452367057717,-2.1350528616166855,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.8333333333333334
300200778_,21,insufficient_history,9.333333333333334,24318.0,-7.129824561403509,0.5465116279069767,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200779_,28,estimated_from_past,13.267943203097518,24318.0,-3.183233212492972,-2.9760022308633527,-1.3267943203097519,stable_capped,2026-08-01,3_calendar_months,1.0
300200780_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200781_,9,insufficient_history,1.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200782_,21,insufficient_history,4.333333333333333,24318.0,-1.5466237942122185,0.21621621621621614,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200783_,17,insufficient_history,5.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200784_,19,insufficient_history,64.66666666666667,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200785_,20,insufficient_history,6.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200786_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-09-01,none,
300200787_,15,insufficient_history,11.5,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200788_,7,insufficient_history,10.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200789_,10,insufficient_history,36.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200790_,14,insufficient_history,6.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200791_,8,insufficient_history,5.75,24301.0,0.0,0.0,0.0,insufficient_recent_history,2025-12-01,all_known_history_stale,
300200792_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-07-01,none,
300200793_,5,insufficient_history,8.6,24298.4,0.0,0.0,0.0,insufficient_recent_history,2025-07-01,all_known_history_stale,
300200794_,8,insufficient_history,5.875,24301.375,0.0,0.0,0.0,insufficient_recent_history,2025-11-01,all_known_history_stale,
300200795_,20,insufficient_history,34.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200796_,15,insufficient_history,20.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200797_,17,insufficient_history,5.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200798_,11,insufficient_history,4.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200799_,6,insufficient_history,2.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200800_,10,insufficient_history,8.6,24301.6,0.0,0.0,0.0,insufficient_recent_history,2025-12-01,all_known_history_stale,
300200801_,10,insufficient_history,10.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200802_,4,insufficient_history,20.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200803_,13,insufficient_history,5.5,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200804_,3,insufficient_history,7.0,24297.0,0.0,0.0,0.0,insufficient_recent_history,2025-01-01,all_known_history_stale,
300200805_,5,insufficient_history,7.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200806_,5,insufficient_history,4.4,24303.4,0.0,0.0,0.0,insufficient_recent_history,2025-11-01,all_known_history_stale,
300200807_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-12-01,none,
300200808_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-09-01,none,
300200809_,4,insufficient_history,1.75,24301.0,0.0,0.0,0.0,insufficient_recent_history,2025-10-01,all_known_history_stale,
300200810_,25,estimated_from_past,165.0610949866397,24318.0,2.3816337156829075,41.99792317115816,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.75
300200811_,12,insufficient_history,1.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200812_,24,insufficient_history,36.0,24318.0,-0.34615384615384615,9.085714285714285,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.6666666666666666
300200813_,6,insufficient_history,12.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200814_,25,estimated_from_past,23.91499344009083,24318.0,0.00526341445481708,5.213535724871914,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.6666666666666666
300200815_,6,insufficient_history,11.666666666666666,24301.0,0.0,0.0,0.0,insufficient_recent_history,2025-10-01,all_known_history_stale,
300200816_,20,insufficient_history,4.0,24318.0,0.05732484076433121,0.5,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.7272727272727273
300200817_,20,insufficient_history,10.5,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200818_,14,insufficient_history,2.3333333333333335,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200819_,7,insufficient_history,1.0,24315.0,0.0,0.0,0.0,insufficient_recent_history,2026-04-01,6_calendar_months,
300200820_,14,insufficient_history,1.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200821_,25,estimated_from_past,80.72867395982797,24318.0,-0.49277028102608256,19.481225993649,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.75
300200822_,25,estimated_from_past,54.013099179375835,24318.0,1.1380166734936117,11.826129610572357,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
300200823_,24,insufficient_history,15.0,24318.0,-0.06643356643356643,3.8285714285714287,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.6666666666666666
300200824_,23,insufficient_history,13.0,24318.5,0.30504908835904626,1.8720930232558137,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9090909090909091
300200825_,15,insufficient_history,1.5,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200826_,21,insufficient_history,12.5,24318.5,0.9599999999999999,-1.3,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200827_,5,insufficient_history,5.2,24301.4,0.0,0.0,0.0,insufficient_recent_history,2025-06-01,all_known_history_stale,
300200828_,12,insufficient_history,1.5,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200829_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-11-01,none,
300200830_,7,insufficient_history,1.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200831_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-05-01,none,
300200832_,17,insufficient_history,11.5,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200833_,20,insufficient_history,17.666666666666668,24318.0,1.379247015610652,-1.7297297297297298,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200834_,12,insufficient_history,2.0,24316.0,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
300200835_,21,insufficient_history,15.666666666666666,24318.0,1.2300140252454417,-2.2,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200836_,10,insufficient_history,3.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200837_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-06-01,none,
300200838_,20,insufficient_history,7.333333333333333,24318.0,0.7208448117539027,-2.7972972972972965,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200839_,18,insufficient_history,6.666666666666667,24318.0,0.41379310344827586,0.7,0.41379310344827586,stable,2026-08-01,3_calendar_months,1.0
300200840_,11,insufficient_history,10.5,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200841_,7,insufficient_history,5.5,24315.5,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
300200842_,23,insufficient_history,108.33333333333333,24318.0,6.545112781954888,5.6571428571428575,6.545112781954888,stable,2026-08-01,3_calendar_months,1.0
300200843_,15,insufficient_history,18.5,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200844_,18,insufficient_history,3.3333333333333335,24318.0,0.032490974729241874,0.8285714285714285,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.875
300200845_,9,insufficient_history,3.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200846_,21,insufficient_history,71.0,24318.0,4.127272727272727,15.9,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200847_,21,insufficient_history,26.666666666666668,24318.0,2.0144927536231885,-2.797297297297297,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200848_,22,insufficient_history,9.0,24318.0,0.7943722943722945,-3.2,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200849_,20,insufficient_history,5.0,24318.0,0.3286713286713287,-0.8000000000000002,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9
300200850_,11,insufficient_history,1.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200851_,17,insufficient_history,10.666666666666666,24318.0,0.9416666666666667,4.9,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200852_,9,insufficient_history,8.333333333333334,24303.11111111111,0.0,0.0,0.0,insufficient_recent_history,2025-12-01,all_known_history_stale,
300200853_,13,insufficient_history,22.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200854_,7,insufficient_history,7.285714285714286,24299.571428571428,0.0,0.0,0.0,insufficient_recent_history,2025-06-01,all_known_history_stale,
300200855_,4,insufficient_history,3.5,24301.0,0.0,0.0,0.0,insufficient_recent_history,2025-06-01,all_known_history_stale,
300200856_,23,insufficient_history,386.0,24317.5,19.965105601469237,141.6,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,1.0
300200857_,24,insufficient_history,74.66666666666667,24318.0,3.543949044585987,9.0,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200858_,12,insufficient_history,10.916666666666666,24300.666666666668,0.0,0.0,0.0,insufficient_recent_history,2025-08-01,all_known_history_stale,
300200859_,23,insufficient_history,41.333333333333336,24318.0,0.1885350318471336,4.3,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.7272727272727273
300200860_,11,insufficient_history,10.0,24316.0,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
300200861_,22,insufficient_history,18.333333333333332,24318.0,1.0999999999999999,-2.3000000000000003,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200862_,20,insufficient_history,26.0,24318.0,1.2155172413793103,4.0,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200863_,15,insufficient_history,9.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200864_,10,insufficient_history,1.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200865_,17,insufficient_history,78.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200866_,11,insufficient_history,5.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200867_,11,insufficient_history,4.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200868_,24,insufficient_history,145.0,24318.0,0.40955414012738917,9.7,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.6363636363636364
300200869_,23,insufficient_history,131.5,24317.5,7.144168962350781,45.1,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,1.0
300200870_,23,insufficient_history,45.666666666666664,24318.0,1.8454545454545455,6.1,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9
300200871_,21,insufficient_history,22.5,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200872_,15,insufficient_history,11.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200873_,24,insufficient_history,24.0,24318.0,0.8471337579617833,4.6000000000000005,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9090909090909091
300200874_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-11-01,none,
300200875_,17,insufficient_history,8.5,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200876_,5,insufficient_history,3.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200877_,3,insufficient_history,1.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200878_,6,insufficient_history,2.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200879_,20,insufficient_history,6.666666666666667,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200880_,6,insufficient_history,8.833333333333334,24301.166666666668,0.0,0.0,0.0,insufficient_recent_history,2026-01-01,all_known_history_stale,
300200881_,10,insufficient_history,3.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200882_,13,insufficient_history,21.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200883_,11,insufficient_history,14.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200884_,8,insufficient_history,2.0,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200885_,6,insufficient_history,1.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200886_,3,insufficient_history,4.0,24300.666666666668,0.0,0.0,0.0,insufficient_recent_history,2025-05-01,all_known_history_stale,
300200887_,22,insufficient_history,39.666666666666664,24318.0,-3.3617998163452714,-3.554054054054054,-3.3617998163452714,stable,2026-08-01,3_calendar_months,1.0
300200888_,18,insufficient_history,7.0,24317.5,-0.6545454545454545,-4.0,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,1.0
300200889_,3,insufficient_history,2.3333333333333335,24301.333333333332,0.0,0.0,0.0,insufficient_recent_history,2025-12-01,all_known_history_stale,
300200890_,17,insufficient_history,3.0,24317.5,-0.6583333333333333,-2.3142857142857145,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,1.0
300200891_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200892_,13,insufficient_history,2.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200893_,13,insufficient_history,1.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200894_,5,insufficient_history,2.6,24304.8,0.0,0.0,0.0,insufficient_recent_history,2025-12-01,all_known_history_stale,
300200895_,3,insufficient_history,7.0,24302.666666666668,0.0,0.0,0.0,insufficient_recent_history,2026-01-01,all_known_history_stale,
300200896_,5,insufficient_history,21.4,24300.8,0.0,0.0,0.0,insufficient_recent_history,2026-01-01,all_known_history_stale,
300200897_,3,insufficient_history,5.0,24301.333333333332,0.0,0.0,0.0,insufficient_recent_history,2025-11-01,all_known_history_stale,
300200898_,24,insufficient_history,15.333333333333334,24318.0,-0.6888111888111887,-7.742857142857143,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
300200899_,20,insufficient_history,11.333333333333334,24318.0,-0.34734799482535583,-2.5945945945945947,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9090909090909091
300200900_,17,insufficient_history,3.0,24317.5,-0.5833333333333331,-0.37142857142857144,-0.30000000000000004,stable_capped,2026-07-01,3_calendar_months,1.0
300200901_,14,insufficient_history,2.5,24315.0,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
300200902_,6,insufficient_history,4.666666666666667,24302.666666666668,0.0,0.0,0.0,insufficient_recent_history,2026-01-01,all_known_history_stale,
300200903_,10,insufficient_history,2.0,24314.0,0.0,0.0,0.0,insufficient_recent_history,2026-03-01,6_calendar_months,
300200904_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-08-01,none,
300200905_,4,insufficient_history,2.0,24314.0,0.0,0.0,0.0,insufficient_recent_history,2026-03-01,6_calendar_months,
300200906_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-02-01,none,
300200907_,3,insufficient_history,2.0,24298.0,0.0,0.0,0.0,insufficient_recent_history,2024-12-01,all_known_history_stale,
300200908_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-03-01,none,
300200909_,8,insufficient_history,4.0,24314.0,0.0,0.0,0.0,insufficient_recent_history,2026-03-01,6_calendar_months,
300200910_,25,estimated_from_past,55.052949977508085,24318.0,-6.318668107255673,-0.6530370155893852,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200911_,6,insufficient_history,3.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200912_,20,insufficient_history,15.5,24317.5,-0.5297297297297298,0.9,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,0.8888888888888888
300200913_,7,insufficient_history,5.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200914_,19,insufficient_history,15.5,24317.5,-0.6666666666666666,-1.8,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,0.8888888888888888
300200915_,5,insufficient_history,10.2,24299.0,0.0,0.0,0.0,insufficient_recent_history,2025-10-01,all_known_history_stale,
300200916_,14,insufficient_history,6.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200917_,17,insufficient_history,9.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200918_,10,insufficient_history,4.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200919_,6,insufficient_history,4.333333333333333,24315.0,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
300200920_,11,insufficient_history,1.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200921_,24,insufficient_history,38.333333333333336,24318.0,-2.4222929936305726,-4.7,-2.4222929936305726,stable,2026-08-01,3_calendar_months,0.9090909090909091
300200922_,22,insufficient_history,30.0,24318.0,-0.6389473684210524,-4.6,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.7777777777777778
300200923_,21,insufficient_history,8.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200924_,18,insufficient_history,5.5,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200925_,8,insufficient_history,6.625,24301.5,0.0,0.0,0.0,insufficient_recent_history,2026-02-01,all_known_history_stale,
300200926_,15,insufficient_history,14.0,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200927_,5,insufficient_history,9.8,24302.4,0.0,0.0,0.0,insufficient_recent_history,2026-02-01,all_known_history_stale,
300200928_,7,insufficient_history,2.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200929_,5,insufficient_history,4.0,24298.8,0.0,0.0,0.0,insufficient_recent_history,2025-06-01,all_known_history_stale,
300200930_,4,insufficient_history,7.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200931_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-08-01,none,
300200932_,9,insufficient_history,11.555555555555555,24302.222222222223,0.0,0.0,0.0,insufficient_recent_history,2026-02-01,all_known_history_stale,
300200933_,25,estimated_from_past,148.19964007081003,24318.0,8.018010038215857,23.616687617179142,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200934_,25,estimated_from_past,29.259520917896328,24318.0,1.2531241866069072,5.844153374664859,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200935_,7,insufficient_history,2.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200936_,24,estimated_from_past,12.057637489298822,24318.0,0.025842373044507694,0.18630177905965267,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.4166666666666667
300200937_,6,insufficient_history,1.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200938_,17,insufficient_history,10.0,24318.0,0.44061302681992337,1.5084745762711864,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200939_,19,insufficient_history,13.5,24318.0,0.4892334194659776,3.540540540540541,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9
300200940_,11,insufficient_history,3.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200941_,6,insufficient_history,4.666666666666667,24304.666666666668,0.0,0.0,0.0,insufficient_recent_history,2026-02-01,all_known_history_stale,
300200942_,14,insufficient_history,26.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200943_,16,insufficient_history,6.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200944_,6,insufficient_history,3.5,24305.833333333332,0.0,0.0,0.0,insufficient_recent_history,2026-02-01,all_known_history_stale,
300200945_,24,estimated_from_past,64.1193876087082,24318.0,-0.9134345629329947,10.388057647100547,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
300200946_,23,insufficient_history,45.0,24318.0,1.1830294530154277,9.885714285714286,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9090909090909091
300200947_,24,estimated_from_past,14.341582101297794,24318.0,0.9311902890668221,2.0387534179676337,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300200948_,21,insufficient_history,10.0,24318.0,0.6655948553054662,0.813953488372093,0.6655948553054662,stable,2026-08-01,3_calendar_months,1.0
300200949_,12,insufficient_history,3.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200950_,20,insufficient_history,6.5,24318.0,-0.13852813852813853,-0.3142857142857143,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.875
300200951_,4,insufficient_history,2.5,24308.0,0.0,0.0,0.0,insufficient_recent_history,2026-01-01,all_known_history_stale,
300200952_,5,insufficient_history,1.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
300200953_,12,insufficient_history,3.0,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
300200954_,5,insufficient_history,7.0,24316.0,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
300200955_,3,insufficient_history,2.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
300200956_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200959_,21,insufficient_history,24.333333333333332,24318.0,-0.646853146853147,0.22857142857142856,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
300200961_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200962_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200963_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200964_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200965_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200966_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
300200967_,16,insufficient_history,175.33333333333334,24318.0,1.5874125874125877,-3.4857142857142858,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.8333333333333334
300200968_,17,insufficient_history,58.0,24318.0,-3.097902097902098,-0.42857142857142855,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300201148_,16,insufficient_history,50.0,24318.0,-2.5,2.257142857142857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300201149_,16,insufficient_history,28.333333333333332,24318.0,-1.2272727272727273,2.7714285714285714,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300201150_,16,insufficient_history,8.0,24318.0,-0.29370629370629375,1.8857142857142857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
300201151_,17,insufficient_history,16.0,24318.0,-9.416083916083917,0.4857142857142857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300201152_,14,insufficient_history,13.666666666666666,24318.0,-1.2178030303030305,1.7558139534883723,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300201153_,17,insufficient_history,43.333333333333336,24318.0,-4.90909090909091,2.8857142857142857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300201154_,16,insufficient_history,10.0,24318.0,-0.7832167832167832,2.4571428571428573,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
300201155_,16,insufficient_history,27.333333333333332,24318.0,0.052447552447552476,-18.37142857142857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.5833333333333334
ATN000108,7,insufficient_history,61.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
ATN000109,20,insufficient_history,4.0,24318.0,-1.858695652173913,-1.081081081081081,-0.4,stable_capped,2026-08-01,3_calendar_months,1.0
ATN000139,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000330,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000389,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-08-01,none,
ATN000393,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000399,4,insufficient_history,7.0,24308.25,0.0,0.0,0.0,insufficient_recent_history,2026-01-01,all_known_history_stale,
ATN000439,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000446,25,insufficient_history,3.0,24317.5,-0.30612244897959184,-1.5,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,1.0
ATN000449,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000487,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
