sku,unit,target_month,predicted_qty,level_qty,seasonal_factor,trend_per_month,months_from_level_anchor,trend_contribution_qty,deseasonalized_forecast,damping,status,warnings,model,supplier_id
300200838_,шт,2026-09-01,7.333333333333333,7.333333333333333,1.0,0.0,2.0,0.0,7.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200839_,шт,2026-09-01,6.666666666666667,6.666666666666667,1.0,0.0,2.0,0.0,6.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,SYSTEME
300200840_,шт,2026-09-01,10.5,10.5,1.0,0.0,2.0,0.0,10.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200841_,шт,2026-09-01,5.5,5.5,1.0,0.0,4.5,0.0,5.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200842_,шт,2026-09-01,108.33333333333333,108.33333333333333,1.0,0.0,2.0,0.0,108.33333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,SYSTEME
300200843_,шт,2026-09-01,18.5,18.5,1.0,0.0,1.5,0.0,18.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200844_,шт,2026-09-01,3.3333333333333335,3.3333333333333335,1.0,0.0,2.0,0.0,3.3333333333333335,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200845_,шт,2026-09-01,3.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200846_,шт,2026-09-01,71.0,71.0,1.0,0.0,2.0,0.0,71.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200847_,шт,2026-09-01,26.666666666666668,26.666666666666668,1.0,0.0,2.0,0.0,26.666666666666668,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200848_,шт,2026-09-01,9.0,9.0,1.0,0.0,2.0,0.0,9.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200849_,шт,2026-09-01,5.0,5.0,1.0,0.0,2.0,0.0,5.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200850_,шт,2026-09-01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200851_,шт,2026-09-01,10.666666666666666,10.666666666666666,1.0,0.0,2.0,0.0,10.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200852_,шт,2026-09-01,8.333333333333334,8.333333333333334,1.0,0.0,16.888888888890506,0.0,8.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200853_,шт,2026-09-01,22.0,22.0,1.0,0.0,1.0,0.0,22.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200854_,шт,2026-09-01,7.285714285714286,7.285714285714286,1.0,0.0,20.428571428572468,0.0,7.285714285714286,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200855_,шт,2026-09-01,3.5,3.5,1.0,0.0,19.0,0.0,3.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200856_,шт,2026-09-01,386.0,386.0,1.0,0.0,2.5,0.0,386.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200857_,шт,2026-09-01,74.66666666666667,74.66666666666667,1.0,0.0,2.0,0.0,74.66666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200858_,шт,2026-09-01,10.916666666666666,10.916666666666666,1.0,0.0,19.33333333333212,0.0,10.916666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200859_,шт,2026-09-01,41.333333333333336,41.333333333333336,1.0,0.0,2.0,0.0,41.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200860_,шт,2026-09-01,10.0,10.0,1.0,0.0,4.0,0.0,10.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200861_,шт,2026-09-01,18.333333333333332,18.333333333333332,1.0,0.0,2.0,0.0,18.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200862_,шт,2026-09-01,26.0,26.0,1.0,0.0,2.0,0.0,26.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200863_,шт,2026-09-01,9.0,9.0,1.0,0.0,2.0,0.0,9.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200864_,шт,2026-09-01,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200865_,шт,2026-09-01,78.0,78.0,1.0,0.0,2.0,0.0,78.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200866_,шт,2026-09-01,5.0,5.0,1.0,0.0,1.5,0.0,5.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200867_,шт,2026-09-01,4.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200868_,шт,2026-09-01,145.0,145.0,1.0,0.0,2.0,0.0,145.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200869_,шт,2026-09-01,131.5,131.5,1.0,0.0,2.5,0.0,131.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200870_,шт,2026-09-01,45.666666666666664,45.666666666666664,1.0,0.0,2.0,0.0,45.666666666666664,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200871_,шт,2026-09-01,22.5,22.5,1.0,0.0,2.5,0.0,22.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200872_,шт,2026-09-01,11.0,11.0,1.0,0.0,2.0,0.0,11.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200873_,шт,2026-09-01,24.0,24.0,1.0,0.0,2.0,0.0,24.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200874_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200875_,шт,2026-09-01,8.5,8.5,1.0,0.0,1.5,0.0,8.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200876_,шт,2026-09-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200877_,шт,2026-09-01,1.0,1.0,1.0,0.0,1.5,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200878_,шт,2026-09-01,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200879_,шт,2026-09-01,6.666666666666667,6.666666666666667,1.0,0.0,2.0,0.0,6.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200880_,шт,2026-09-01,8.833333333333334,8.833333333333334,1.0,0.0,18.83333333333212,0.0,8.833333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200881_,шт,2026-09-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200882_,шт,2026-09-01,21.0,21.0,1.0,0.0,1.5,0.0,21.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200883_,шт,2026-09-01,14.0,14.0,1.0,0.0,1.0,0.0,14.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200884_,шт,2026-09-01,2.0,2.0,1.0,0.0,1.5,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200885_,шт,2026-09-01,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200886_,шт,2026-09-01,4.0,4.0,1.0,0.0,19.33333333333212,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200887_,шт,2026-09-01,39.666666666666664,39.666666666666664,1.0,-0.0,2.0,-0.0,39.666666666666664,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,SYSTEME
300200888_,шт,2026-09-01,7.0,7.0,1.0,0.0,2.5,0.0,7.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200889_,шт,2026-09-01,2.3333333333333335,2.3333333333333335,1.0,0.0,18.66666666666788,0.0,2.3333333333333335,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200890_,шт,2026-09-01,3.0,3.0,1.0,0.0,2.5,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200891_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200892_,шт,2026-09-01,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200893_,шт,2026-09-01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200894_,шт,2026-09-01,2.6,2.6,1.0,0.0,15.200000000000728,0.0,2.6,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200895_,шт,2026-09-01,7.0,7.0,1.0,0.0,17.33333333333212,0.0,7.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200896_,шт,2026-09-01,21.4,21.4,1.0,0.0,19.200000000000728,0.0,21.4,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200897_,шт,2026-09-01,5.0,5.0,1.0,0.0,18.66666666666788,0.0,5.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200898_,шт,2026-09-01,15.333333333333334,15.333333333333334,1.0,0.0,2.0,0.0,15.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200899_,шт,2026-09-01,11.333333333333334,11.333333333333334,1.0,0.0,2.0,0.0,11.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200900_,шт,2026-09-01,3.0,3.0,1.0,-0.0,2.5,-0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,SYSTEME
300200901_,шт,2026-09-01,2.5,2.5,1.0,0.0,5.0,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200902_,шт,2026-09-01,4.666666666666667,4.666666666666667,1.0,0.0,17.33333333333212,0.0,4.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200903_,шт,2026-09-01,2.0,2.0,1.0,0.0,6.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200904_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200905_,шт,2026-09-01,2.0,2.0,1.0,0.0,6.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200906_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200907_,шт,2026-09-01,2.0,2.0,1.0,0.0,22.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200908_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200909_,шт,2026-09-01,4.0,4.0,1.0,0.0,6.0,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200910_,шт,2026-09-01,55.241718050410554,55.052949977508085,1.003428845738141,0.0,2.0,0.0,55.052949977508085,0.0,forecast,unstable_trend_disabled,decomposition,SYSTEME
300200911_,шт,2026-09-01,3.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200912_,шт,2026-09-01,15.5,15.5,1.0,0.0,2.5,0.0,15.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200913_,шт,2026-09-01,5.0,5.0,1.0,0.0,2.0,0.0,5.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200914_,шт,2026-09-01,15.5,15.5,1.0,0.0,2.5,0.0,15.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200915_,шт,2026-09-01,10.2,10.2,1.0,0.0,21.0,0.0,10.2,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200916_,шт,2026-09-01,6.0,6.0,1.0,0.0,3.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200917_,шт,2026-09-01,9.0,9.0,1.0,0.0,2.0,0.0,9.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200918_,шт,2026-09-01,4.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200919_,шт,2026-09-01,4.333333333333333,4.333333333333333,1.0,0.0,5.0,0.0,4.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200920_,шт,2026-09-01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200921_,шт,2026-09-01,38.333333333333336,38.333333333333336,1.0,-0.0,2.0,-0.0,38.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,SYSTEME
300200922_,шт,2026-09-01,30.0,30.0,1.0,0.0,2.0,0.0,30.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200923_,шт,2026-09-01,8.0,8.0,1.0,0.0,2.0,0.0,8.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200924_,шт,2026-09-01,5.5,5.5,1.0,0.0,2.5,0.0,5.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200925_,шт,2026-09-01,6.625,6.625,1.0,0.0,18.5,0.0,6.625,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200926_,шт,2026-09-01,14.0,14.0,1.0,0.0,2.5,0.0,14.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200927_,шт,2026-09-01,9.8,9.8,1.0,0.0,17.599999999998545,0.0,9.8,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200928_,шт,2026-09-01,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200929_,шт,2026-09-01,4.0,4.0,1.0,0.0,21.200000000000728,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200930_,шт,2026-09-01,7.0,7.0,1.0,0.0,3.0,0.0,7.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200931_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200932_,шт,2026-09-01,11.555555555555555,11.555555555555555,1.0,0.0,17.777777777777374,0.0,11.555555555555555,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200933_,шт,2026-09-01,141.14841491424085,148.19964007081003,0.9524207673297984,0.0,2.0,0.0,148.19964007081003,0.0,forecast,unstable_trend_disabled,decomposition,SYSTEME
300200934_,шт,2026-09-01,38.33145150140338,29.259520917896328,1.3100505510313494,0.0,2.0,0.0,29.259520917896328,0.0,forecast,unstable_trend_disabled,decomposition,SYSTEME
300200935_,шт,2026-09-01,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200936_,шт,2026-09-01,10.460218683518436,12.057637489298822,0.8675180932253024,0.0,2.0,0.0,12.057637489298822,0.0,forecast,unstable_trend_disabled,decomposition,SYSTEME
300200937_,шт,2026-09-01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200938_,шт,2026-09-01,10.0,10.0,1.0,0.0,2.0,0.0,10.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200939_,шт,2026-09-01,13.5,13.5,1.0,0.0,2.0,0.0,13.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200940_,шт,2026-09-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200941_,шт,2026-09-01,4.666666666666667,4.666666666666667,1.0,0.0,15.33333333333212,0.0,4.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200942_,шт,2026-09-01,26.0,26.0,1.0,0.0,2.0,0.0,26.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200943_,шт,2026-09-01,6.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200944_,шт,2026-09-01,3.5,3.5,1.0,0.0,14.16666666666788,0.0,3.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200945_,шт,2026-09-01,64.00125022660757,64.1193876087082,0.9981575403866679,0.0,2.0,0.0,64.1193876087082,0.0,forecast,unstable_trend_disabled,decomposition,SYSTEME
300200946_,шт,2026-09-01,45.0,45.0,1.0,0.0,2.0,0.0,45.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200947_,шт,2026-09-01,11.334165558046783,14.341582101297794,0.7903009220315473,0.0,2.0,0.0,14.341582101297794,0.0,forecast,unstable_trend_disabled,decomposition,SYSTEME
300200948_,шт,2026-09-01,10.0,10.0,1.0,0.0,2.0,0.0,10.0,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,SYSTEME
300200949_,шт,2026-09-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200950_,шт,2026-09-01,6.5,6.5,1.0,0.0,2.0,0.0,6.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200951_,шт,2026-09-01,2.5,2.5,1.0,0.0,12.0,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
300200952_,шт,2026-09-01,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200953_,шт,2026-09-01,3.0,3.0,1.0,0.0,2.5,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200954_,шт,2026-09-01,7.0,7.0,1.0,0.0,4.0,0.0,7.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,SYSTEME
300200955_,шт,2026-09-01,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
300200956_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200959_,шт,2026-09-01,24.333333333333332,24.333333333333332,1.0,0.0,2.0,0.0,24.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200961_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200962_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200963_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200964_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200965_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200966_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
300200967_,шт,2026-09-01,175.33333333333334,175.33333333333334,1.0,0.0,2.0,0.0,175.33333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300200968_,шт,2026-09-01,58.0,58.0,1.0,0.0,2.0,0.0,58.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201148_,шт,2026-09-01,50.0,50.0,1.0,0.0,2.0,0.0,50.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201149_,шт,2026-09-01,28.333333333333332,28.333333333333332,1.0,0.0,2.0,0.0,28.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201150_,шт,2026-09-01,8.0,8.0,1.0,0.0,2.0,0.0,8.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201151_,шт,2026-09-01,16.0,16.0,1.0,0.0,2.0,0.0,16.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201152_,шт,2026-09-01,13.666666666666666,13.666666666666666,1.0,0.0,2.0,0.0,13.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201153_,шт,2026-09-01,43.333333333333336,43.333333333333336,1.0,0.0,2.0,0.0,43.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201154_,шт,2026-09-01,10.0,10.0,1.0,0.0,2.0,0.0,10.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
300201155_,шт,2026-09-01,27.333333333333332,27.333333333333332,1.0,0.0,2.0,0.0,27.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
ATN000108,шт,2026-09-01,61.0,61.0,1.0,0.0,2.0,0.0,61.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,SYSTEME
ATN000109,шт,2026-09-01,4.0,4.0,1.0,-0.0,2.0,-0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,SYSTEME
ATN000139,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000330,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000389,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000393,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000399,шт,2026-09-01,7.0,7.0,1.0,0.0,11.75,0.0,7.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,SYSTEME
ATN000439,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000446,шт,2026-09-01,3.0,3.0,1.0,0.0,2.5,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,SYSTEME
ATN000449,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000487,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000493,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000499,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000532,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000539,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN000724,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN001105,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN001130,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN001132,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN001133,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN001209,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN001230,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
ATN001232,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,SYSTEME
