sku,month_number,seasonal_factor,status,trained_before
300200749_,4,0.922393993104341,estimated_from_past,2026-09-01
300200749_,5,1.1888620961159462,estimated_from_past,2026-09-01
300200749_,6,1.0230889625783415,estimated_from_past,2026-09-01
300200749_,7,1.6188305224763317,estimated_from_past,2026-09-01
300200749_,8,1.1034920638013999,estimated_from_past,2026-09-01
300200749_,9,0.9359461334159542,estimated_from_past,2026-09-01
300200749_,10,0.9044258163608959,estimated_from_past,2026-09-01
300200749_,11,1.2358945300155113,estimated_from_past,2026-09-01
300200749_,12,0.9024125846340223,estimated_from_past,2026-09-01
300200750_,1,0.5612123999903564,estimated_from_past,2026-09-01
300200750_,2,0.6513010278694221,estimated_from_past,2026-09-01
300200750_,3,0.9892834378489568,estimated_from_past,2026-09-01
300200750_,4,1.315165930143532,estimated_from_past,2026-09-01
300200750_,5,1.295850215405097,estimated_from_past,2026-09-01
300200750_,6,0.8207797058590702,estimated_from_past,2026-09-01
300200750_,7,1.1944106727641102,estimated_from_past,2026-09-01
300200750_,8,1.0748236261133994,estimated_from_past,2026-09-01
300200750_,9,1.1366202560334593,estimated_from_past,2026-09-01
300200750_,10,0.9879924080207196,estimated_from_past,2026-09-01
300200750_,11,1.050993031618314,estimated_from_past,2026-09-01
300200750_,12,0.9215672883335647,estimated_from_past,2026-09-01
300200751_,1,0.7460162541562605,estimated_from_past,2026-09-01
300200751_,2,0.7163135826938845,estimated_from_past,2026-09-01
300200751_,3,0.6411783470798762,estimated_from_past,2026-09-01
300200751_,4,0.827180912933529,estimated_from_past,2026-09-01
300200751_,5,1.3809712287641198,estimated_from_past,2026-09-01
300200751_,6,0.7404327245665241,estimated_from_past,2026-09-01
300200751_,7,1.1310137173550894,estimated_from_past,2026-09-01
300200751_,8,1.2260493478281838,estimated_from_past,2026-09-01
300200751_,9,0.9747306396018112,estimated_from_past,2026-09-01
300200751_,10,1.3204682873012275,estimated_from_past,2026-09-01
300200751_,11,1.2292960602667027,estimated_from_past,2026-09-01
300200751_,12,1.0663488974527928,estimated_from_past,2026-09-01
300200752_,1,0.7668207530075609,estimated_from_past,2026-09-01
300200752_,2,0.9232888048798344,estimated_from_past,2026-09-01
300200752_,3,0.6570027646131001,estimated_from_past,2026-09-01
300200752_,4,0.6984723057278616,estimated_from_past,2026-09-01
300200752_,5,0.8561984660945614,estimated_from_past,2026-09-01
300200752_,6,1.1019421686097786,estimated_from_past,2026-09-01
300200752_,7,0.9024287185579893,estimated_from_past,2026-09-01
300200752_,8,1.2884288560160688,estimated_from_past,2026-09-01
300200752_,9,1.4345089150357564,estimated_from_past,2026-09-01
300200752_,10,1.0296889439957615,estimated_from_past,2026-09-01
300200752_,11,0.8730718453141096,estimated_from_past,2026-09-01
300200752_,12,1.4681474581476184,estimated_from_past,2026-09-01
300200753_,1,0.7172194817189987,estimated_from_past,2026-09-01
300200753_,2,0.5416407953441985,estimated_from_past,2026-09-01
300200753_,3,0.9526651019503343,estimated_from_past,2026-09-01
300200753_,4,1.0322550407363933,estimated_from_past,2026-09-01
300200753_,5,1.037339840675099,estimated_from_past,2026-09-01
300200753_,6,0.9968522216085326,estimated_from_past,2026-09-01
300200753_,7,1.1677960282007798,estimated_from_past,2026-09-01
300200753_,8,0.8752633808893026,estimated_from_past,2026-09-01
300200753_,9,1.2177360084751085,estimated_from_past,2026-09-01
300200753_,10,0.9800993078113875,estimated_from_past,2026-09-01
300200753_,11,1.0927540204761483,estimated_from_past,2026-09-01
300200753_,12,1.3883787721137182,estimated_from_past,2026-09-01
300200754_,1,1.0,insufficient_history,2026-09-01
300200754_,2,1.0,insufficient_history,2026-09-01
300200754_,3,1.0,insufficient_history,2026-09-01
300200754_,4,1.0,insufficient_history,2026-09-01
300200754_,5,1.0,insufficient_history,2026-09-01
300200754_,6,1.0,insufficient_history,2026-09-01
300200754_,7,1.0,insufficient_history,2026-09-01
300200754_,8,1.0,insufficient_history,2026-09-01
300200754_,9,1.0,insufficient_history,2026-09-01
300200754_,10,1.0,insufficient_history,2026-09-01
300200754_,11,1.0,insufficient_history,2026-09-01
300200754_,12,1.0,insufficient_history,2026-09-01
300200755_,1,1.105484304791038,estimated_from_past,2026-09-01
300200755_,2,0.9635127286000293,estimated_from_past,2026-09-01
300200755_,3,0.6136113724961314,estimated_from_past,2026-09-01
300200755_,4,0.7852208003243389,estimated_from_past,2026-09-01
300200755_,5,0.8575328739508777,estimated_from_past,2026-09-01
300200755_,6,1.2038306231944544,estimated_from_past,2026-09-01
300200755_,7,1.2196553007440916,estimated_from_past,2026-09-01
300200755_,8,0.743123234636037,estimated_from_past,2026-09-01
300200755_,9,1.4263902875619565,estimated_from_past,2026-09-01
300200755_,10,1.376202703495025,estimated_from_past,2026-09-01
300200755_,11,0.9430059736378027,estimated_from_past,2026-09-01
300200755_,12,0.7624297965682175,estimated_from_past,2026-09-01
300200767_,1,1.0,insufficient_history,2026-09-01
300200767_,2,1.0,insufficient_history,2026-09-01
300200767_,3,1.0,insufficient_history,2026-09-01
300200767_,4,1.0,insufficient_history,2026-09-01
300200767_,5,1.0,insufficient_history,2026-09-01
300200767_,6,1.0,insufficient_history,2026-09-01
300200767_,7,1.0,insufficient_history,2026-09-01
300200767_,8,1.0,insufficient_history,2026-09-01
300200767_,9,1.0,insufficient_history,2026-09-01
300200767_,10,1.0,insufficient_history,2026-09-01
300200767_,11,1.0,insufficient_history,2026-09-01
300200767_,12,1.0,insufficient_history,2026-09-01
300200771_,1,1.0809987647240284,estimated_from_past,2026-09-01
300200771_,2,0.7673365468781153,estimated_from_past,2026-09-01
300200771_,3,0.8769692557961704,estimated_from_past,2026-09-01
300200771_,4,1.0165396892977792,estimated_from_past,2026-09-01
300200771_,5,0.9027652961621853,estimated_from_past,2026-09-01
300200771_,6,1.0880289079639383,estimated_from_past,2026-09-01
300200771_,7,0.7301234704906155,estimated_from_past,2026-09-01
300200771_,8,1.0719293201721733,estimated_from_past,2026-09-01
300200771_,9,1.4772272063938294,estimated_from_past,2026-09-01
300200771_,10,1.0468260170199957,estimated_from_past,2026-09-01
300200771_,11,1.173519937230752,estimated_from_past,2026-09-01
300200771_,12,0.7677355878704158,estimated_from_past,2026-09-01
300200772_,1,1.0,nonpositive_reference_level,2026-09-01
300200772_,2,1.0,nonpositive_reference_level,2026-09-01
300200772_,3,1.0,nonpositive_reference_level,2026-09-01
300200772_,4,1.0,nonpositive_reference_level,2026-09-01
300200772_,5,1.0,nonpositive_reference_level,2026-09-01
300200772_,6,1.0,nonpositive_reference_level,2026-09-01
300200772_,7,1.0,nonpositive_reference_level,2026-09-01
300200772_,8,1.0,nonpositive_reference_level,2026-09-01
300200772_,9,1.0,nonpositive_reference_level,2026-09-01
300200772_,10,1.0,nonpositive_reference_level,2026-09-01
300200772_,11,1.0,nonpositive_reference_level,2026-09-01
300200772_,12,1.0,nonpositive_reference_level,2026-09-01
300200773_,1,1.0,insufficient_history,2026-09-01
300200773_,2,1.0,insufficient_history,2026-09-01
300200773_,3,1.0,insufficient_history,2026-09-01
300200773_,4,1.0,insufficient_history,2026-09-01
300200773_,5,1.0,insufficient_history,2026-09-01
300200773_,6,1.0,insufficient_history,2026-09-01
300200773_,7,1.0,insufficient_history,2026-09-01
300200773_,8,1.0,insufficient_history,2026-09-01
300200773_,9,1.0,insufficient_history,2026-09-01
300200773_,10,1.0,insufficient_history,2026-09-01
300200773_,11,1.0,insufficient_history,2026-09-01
300200773_,12,1.0,insufficient_history,2026-09-01
300200774_,1,1.0,insufficient_history,2026-09-01
300200774_,2,1.0,insufficient_history,2026-09-01
300200774_,3,1.0,insufficient_history,2026-09-01
300200774_,4,1.0,insufficient_history,2026-09-01
300200774_,5,1.0,insufficient_history,2026-09-01
300200774_,6,1.0,insufficient_history,2026-09-01
300200774_,7,1.0,insufficient_history,2026-09-01
300200774_,8,1.0,insufficient_history,2026-09-01
300200774_,9,1.0,insufficient_history,2026-09-01
300200774_,10,1.0,insufficient_history,2026-09-01
300200774_,11,1.0,insufficient_history,2026-09-01
300200774_,12,1.0,insufficient_history,2026-09-01
300200775_,1,1.0,insufficient_history,2026-09-01
300200775_,2,1.0,insufficient_history,2026-09-01
300200775_,3,1.0,insufficient_history,2026-09-01
300200775_,4,1.0,insufficient_history,2026-09-01
300200775_,5,1.0,insufficient_history,2026-09-01
300200775_,6,1.0,insufficient_history,2026-09-01
300200775_,7,1.0,insufficient_history,2026-09-01
300200775_,8,1.0,insufficient_history,2026-09-01
300200775_,9,1.0,insufficient_history,2026-09-01
300200775_,10,1.0,insufficient_history,2026-09-01
300200775_,11,1.0,insufficient_history,2026-09-01
300200775_,12,1.0,insufficient_history,2026-09-01
300200776_,1,1.0,insufficient_history,2026-09-01
300200776_,2,1.0,insufficient_history,2026-09-01
300200776_,3,1.0,insufficient_history,2026-09-01
300200776_,4,1.0,insufficient_history,2026-09-01
300200776_,5,1.0,insufficient_history,2026-09-01
300200776_,6,1.0,insufficient_history,2026-09-01
300200776_,7,1.0,insufficient_history,2026-09-01
300200776_,8,1.0,insufficient_history,2026-09-01
300200776_,9,1.0,insufficient_history,2026-09-01
300200776_,10,1.0,insufficient_history,2026-09-01
300200776_,11,1.0,insufficient_history,2026-09-01
300200776_,12,1.0,insufficient_history,2026-09-01
300200777_,1,0.7219726677428722,estimated_from_past,2026-09-01
300200777_,2,1.2541644010762916,estimated_from_past,2026-09-01
300200777_,3,0.9339556489094298,estimated_from_past,2026-09-01
300200777_,4,1.238848145303271,estimated_from_past,2026-09-01
300200777_,5,0.8951532710342193,estimated_from_past,2026-09-01
300200777_,6,1.10759609633717,estimated_from_past,2026-09-01
300200777_,7,1.2717368741108803,estimated_from_past,2026-09-01
300200777_,8,0.8490450447934962,estimated_from_past,2026-09-01
300200777_,9,0.852223181610691,estimated_from_past,2026-09-01
300200777_,10,0.7410304831294183,estimated_from_past,2026-09-01
300200777_,11,1.0155233215255934,estimated_from_past,2026-09-01
300200777_,12,1.1187508644266648,estimated_from_past,2026-09-01
300200778_,1,1.0,insufficient_history,2026-09-01
300200778_,2,1.0,insufficient_history,2026-09-01
300200778_,3,1.0,insufficient_history,2026-09-01
300200778_,4,1.0,insufficient_history,2026-09-01
300200778_,5,1.0,insufficient_history,2026-09-01
300200778_,6,1.0,insufficient_history,2026-09-01
300200778_,7,1.0,insufficient_history,2026-09-01
300200778_,8,1.0,insufficient_history,2026-09-01
300200778_,9,1.0,insufficient_history,2026-09-01
300200778_,10,1.0,insufficient_history,2026-09-01
300200778_,11,1.0,insufficient_history,2026-09-01
300200778_,12,1.0,insufficient_history,2026-09-01
300200779_,1,0.8060278839116933,estimated_from_past,2026-09-01
300200779_,2,0.9132573091353368,estimated_from_past,2026-09-01
300200779_,3,0.9512956501880026,estimated_from_past,2026-09-01
300200779_,4,0.895879814383894,estimated_from_past,2026-09-01
300200779_,5,0.9644701738344821,estimated_from_past,2026-09-01
300200779_,6,0.8569816843163264,estimated_from_past,2026-09-01
300200779_,7,0.6553659078945686,estimated_from_past,2026-09-01
300200779_,8,1.4705502309515042,estimated_from_past,2026-09-01
300200779_,9,0.9703050161312224,estimated_from_past,2026-09-01
300200779_,10,1.0875133277356317,estimated_from_past,2026-09-01
300200779_,11,1.1039174833382301,estimated_from_past,2026-09-01
300200779_,12,1.324435518179107,estimated_from_past,2026-09-01
300200780_,1,1.0,insufficient_history,2026-09-01
300200780_,2,1.0,insufficient_history,2026-09-01
300200780_,3,1.0,insufficient_history,2026-09-01
300200780_,4,1.0,insufficient_history,2026-09-01
300200780_,5,1.0,insufficient_history,2026-09-01
300200780_,6,1.0,insufficient_history,2026-09-01
300200780_,7,1.0,insufficient_history,2026-09-01
300200780_,8,1.0,insufficient_history,2026-09-01
300200780_,9,1.0,insufficient_history,2026-09-01
300200780_,10,1.0,insufficient_history,2026-09-01
300200780_,11,1.0,insufficient_history,2026-09-01
300200780_,12,1.0,insufficient_history,2026-09-01
300200781_,1,1.0,insufficient_history,2026-09-01
300200781_,2,1.0,insufficient_history,2026-09-01
300200781_,3,1.0,insufficient_history,2026-09-01
300200781_,4,1.0,insufficient_history,2026-09-01
300200781_,5,1.0,insufficient_history,2026-09-01
300200781_,6,1.0,insufficient_history,2026-09-01
300200781_,7,1.0,insufficient_history,2026-09-01
300200781_,8,1.0,insufficient_history,2026-09-01
300200781_,9,1.0,insufficient_history,2026-09-01
300200781_,10,1.0,insufficient_history,2026-09-01
300200781_,11,1.0,insufficient_history,2026-09-01
300200781_,12,1.0,insufficient_history,2026-09-01
300200782_,1,1.0,insufficient_history,2026-09-01
300200782_,2,1.0,insufficient_history,2026-09-01
300200782_,3,1.0,insufficient_history,2026-09-01
300200782_,4,1.0,insufficient_history,2026-09-01
300200782_,5,1.0,insufficient_history,2026-09-01
300200782_,6,1.0,insufficient_history,2026-09-01
300200782_,7,1.0,insufficient_history,2026-09-01
300200782_,8,1.0,insufficient_history,2026-09-01
300200782_,9,1.0,insufficient_history,2026-09-01
300200782_,10,1.0,insufficient_history,2026-09-01
300200782_,11,1.0,insufficient_history,2026-09-01
300200782_,12,1.0,insufficient_history,2026-09-01
300200783_,1,1.0,insufficient_history,2026-09-01
300200783_,2,1.0,insufficient_history,2026-09-01
300200783_,3,1.0,insufficient_history,2026-09-01
300200783_,4,1.0,insufficient_history,2026-09-01
300200783_,5,1.0,insufficient_history,2026-09-01
300200783_,6,1.0,insufficient_history,2026-09-01
300200783_,7,1.0,insufficient_history,2026-09-01
300200783_,8,1.0,insufficient_history,2026-09-01
300200783_,9,1.0,insufficient_history,2026-09-01
300200783_,10,1.0,insufficient_history,2026-09-01
300200783_,11,1.0,insufficient_history,2026-09-01
300200783_,12,1.0,insufficient_history,2026-09-01
300200784_,1,1.0,insufficient_history,2026-09-01
300200784_,2,1.0,insufficient_history,2026-09-01
300200784_,3,1.0,insufficient_history,2026-09-01
300200784_,4,1.0,insufficient_history,2026-09-01
300200784_,5,1.0,insufficient_history,2026-09-01
300200784_,6,1.0,insufficient_history,2026-09-01
300200784_,7,1.0,insufficient_history,2026-09-01
300200784_,8,1.0,insufficient_history,2026-09-01
300200784_,9,1.0,insufficient_history,2026-09-01
300200784_,10,1.0,insufficient_history,2026-09-01
300200784_,11,1.0,insufficient_history,2026-09-01
300200784_,12,1.0,insufficient_history,2026-09-01
300200785_,1,1.0,insufficient_history,2026-09-01
300200785_,2,1.0,insufficient_history,2026-09-01
300200785_,3,1.0,insufficient_history,2026-09-01
300200785_,4,1.0,insufficient_history,2026-09-01
300200785_,5,1.0,insufficient_history,2026-09-01
300200785_,6,1.0,insufficient_history,2026-09-01
300200785_,7,1.0,insufficient_history,2026-09-01
300200785_,8,1.0,insufficient_history,2026-09-01
300200785_,9,1.0,insufficient_history,2026-09-01
300200785_,10,1.0,insufficient_history,2026-09-01
300200785_,11,1.0,insufficient_history,2026-09-01
300200785_,12,1.0,insufficient_history,2026-09-01
300200786_,1,1.0,insufficient_history,2026-09-01
300200786_,2,1.0,insufficient_history,2026-09-01
300200786_,3,1.0,insufficient_history,2026-09-01
300200786_,4,1.0,insufficient_history,2026-09-01
300200786_,5,1.0,insufficient_history,2026-09-01
300200786_,6,1.0,insufficient_history,2026-09-01
300200786_,7,1.0,insufficient_history,2026-09-01
300200786_,8,1.0,insufficient_history,2026-09-01
300200786_,9,1.0,insufficient_history,2026-09-01
300200786_,10,1.0,insufficient_history,2026-09-01
300200786_,11,1.0,insufficient_history,2026-09-01
300200786_,12,1.0,insufficient_history,2026-09-01
300200787_,1,1.0,insufficient_history,2026-09-01
300200787_,2,1.0,insufficient_history,2026-09-01
300200787_,3,1.0,insufficient_history,2026-09-01
300200787_,4,1.0,insufficient_history,2026-09-01
300200787_,5,1.0,insufficient_history,2026-09-01
300200787_,6,1.0,insufficient_history,2026-09-01
300200787_,7,1.0,insufficient_history,2026-09-01
300200787_,8,1.0,insufficient_history,2026-09-01
300200787_,9,1.0,insufficient_history,2026-09-01
300200787_,10,1.0,insufficient_history,2026-09-01
300200787_,11,1.0,insufficient_history,2026-09-01
300200787_,12,1.0,insufficient_history,2026-09-01
300200788_,1,1.0,insufficient_history,2026-09-01
300200788_,2,1.0,insufficient_history,2026-09-01
300200788_,3,1.0,insufficient_history,2026-09-01
300200788_,4,1.0,insufficient_history,2026-09-01
300200788_,5,1.0,insufficient_history,2026-09-01
300200788_,6,1.0,insufficient_history,2026-09-01
300200788_,7,1.0,insufficient_history,2026-09-01
300200788_,8,1.0,insufficient_history,2026-09-01
300200788_,9,1.0,insufficient_history,2026-09-01
300200788_,10,1.0,insufficient_history,2026-09-01
300200788_,11,1.0,insufficient_history,2026-09-01
300200788_,12,1.0,insufficient_history,2026-09-01
300200789_,1,1.0,insufficient_history,2026-09-01
300200789_,2,1.0,insufficient_history,2026-09-01
300200789_,3,1.0,insufficient_history,2026-09-01
300200789_,4,1.0,insufficient_history,2026-09-01
300200789_,5,1.0,insufficient_history,2026-09-01
300200789_,6,1.0,insufficient_history,2026-09-01
300200789_,7,1.0,insufficient_history,2026-09-01
300200789_,8,1.0,insufficient_history,2026-09-01
300200789_,9,1.0,insufficient_history,2026-09-01
300200789_,10,1.0,insufficient_history,2026-09-01
300200789_,11,1.0,insufficient_history,2026-09-01
300200789_,12,1.0,insufficient_history,2026-09-01
300200790_,1,1.0,insufficient_history,2026-09-01
300200790_,2,1.0,insufficient_history,2026-09-01
300200790_,3,1.0,insufficient_history,2026-09-01
300200790_,4,1.0,insufficient_history,2026-09-01
300200790_,5,1.0,insufficient_history,2026-09-01
300200790_,6,1.0,insufficient_history,2026-09-01
300200790_,7,1.0,insufficient_history,2026-09-01
300200790_,8,1.0,insufficient_history,2026-09-01
300200790_,9,1.0,insufficient_history,2026-09-01
300200790_,10,1.0,insufficient_history,2026-09-01
300200790_,11,1.0,insufficient_history,2026-09-01
300200790_,12,1.0,insufficient_history,2026-09-01
300200791_,1,1.0,insufficient_history,2026-09-01
300200791_,2,1.0,insufficient_history,2026-09-01
300200791_,3,1.0,insufficient_history,2026-09-01
300200791_,4,1.0,insufficient_history,2026-09-01
300200791_,5,1.0,insufficient_history,2026-09-01
300200791_,6,1.0,insufficient_history,2026-09-01
300200791_,7,1.0,insufficient_history,2026-09-01
300200791_,8,1.0,insufficient_history,2026-09-01
300200791_,9,1.0,insufficient_history,2026-09-01
300200791_,10,1.0,insufficient_history,2026-09-01
300200791_,11,1.0,insufficient_history,2026-09-01
300200791_,12,1.0,insufficient_history,2026-09-01
300200792_,1,1.0,insufficient_history,2026-09-01
300200792_,2,1.0,insufficient_history,2026-09-01
300200792_,3,1.0,insufficient_history,2026-09-01
300200792_,4,1.0,insufficient_history,2026-09-01
300200792_,5,1.0,insufficient_history,2026-09-01
300200792_,6,1.0,insufficient_history,2026-09-01
300200792_,7,1.0,insufficient_history,2026-09-01
300200792_,8,1.0,insufficient_history,2026-09-01
300200792_,9,1.0,insufficient_history,2026-09-01
300200792_,10,1.0,insufficient_history,2026-09-01
300200792_,11,1.0,insufficient_history,2026-09-01
300200792_,12,1.0,insufficient_history,2026-09-01
300200793_,1,1.0,insufficient_history,2026-09-01
300200793_,2,1.0,insufficient_history,2026-09-01
300200793_,3,1.0,insufficient_history,2026-09-01
300200793_,4,1.0,insufficient_history,2026-09-01
300200793_,5,1.0,insufficient_history,2026-09-01
300200793_,6,1.0,insufficient_history,2026-09-01
300200793_,7,1.0,insufficient_history,2026-09-01
300200793_,8,1.0,insufficient_history,2026-09-01
300200793_,9,1.0,insufficient_history,2026-09-01
300200793_,10,1.0,insufficient_history,2026-09-01
300200793_,11,1.0,insufficient_history,2026-09-01
300200793_,12,1.0,insufficient_history,2026-09-01
300200794_,1,1.0,insufficient_history,2026-09-01
300200794_,2,1.0,insufficient_history,2026-09-01
300200794_,3,1.0,insufficient_history,2026-09-01
300200794_,4,1.0,insufficient_history,2026-09-01
300200794_,5,1.0,insufficient_history,2026-09-01
300200794_,6,1.0,insufficient_history,2026-09-01
300200794_,7,1.0,insufficient_history,2026-09-01
300200794_,8,1.0,insufficient_history,2026-09-01
300200794_,9,1.0,insufficient_history,2026-09-01
300200794_,10,1.0,insufficient_history,2026-09-01
300200794_,11,1.0,insufficient_history,2026-09-01
300200794_,12,1.0,insufficient_history,2026-09-01
300200795_,1,1.0,insufficient_history,2026-09-01
300200795_,2,1.0,insufficient_history,2026-09-01
300200795_,3,1.0,insufficient_history,2026-09-01
300200795_,4,1.0,insufficient_history,2026-09-01
300200795_,5,1.0,insufficient_history,2026-09-01
300200795_,6,1.0,insufficient_history,2026-09-01
300200795_,7,1.0,insufficient_history,2026-09-01
300200795_,8,1.0,insufficient_history,2026-09-01
300200795_,9,1.0,insufficient_history,2026-09-01
300200795_,10,1.0,insufficient_history,2026-09-01
300200795_,11,1.0,insufficient_history,2026-09-01
300200795_,12,1.0,insufficient_history,2026-09-01
300200796_,1,1.0,insufficient_history,2026-09-01
300200796_,2,1.0,insufficient_history,2026-09-01
300200796_,3,1.0,insufficient_history,2026-09-01
300200796_,4,1.0,insufficient_history,2026-09-01
300200796_,5,1.0,insufficient_history,2026-09-01
300200796_,6,1.0,insufficient_history,2026-09-01
300200796_,7,1.0,insufficient_history,2026-09-01
300200796_,8,1.0,insufficient_history,2026-09-01
300200796_,9,1.0,insufficient_history,2026-09-01
300200796_,10,1.0,insufficient_history,2026-09-01
300200796_,11,1.0,insufficient_history,2026-09-01
300200796_,12,1.0,insufficient_history,2026-09-01
300200797_,1,1.0,insufficient_history,2026-09-01
300200797_,2,1.0,insufficient_history,2026-09-01
300200797_,3,1.0,insufficient_history,2026-09-01
300200797_,4,1.0,insufficient_history,2026-09-01
300200797_,5,1.0,insufficient_history,2026-09-01
300200797_,6,1.0,insufficient_history,2026-09-01
300200797_,7,1.0,insufficient_history,2026-09-01
300200797_,8,1.0,insufficient_history,2026-09-01
300200797_,9,1.0,insufficient_history,2026-09-01
300200797_,10,1.0,insufficient_history,2026-09-01
300200797_,11,1.0,insufficient_history,2026-09-01
300200797_,12,1.0,insufficient_history,2026-09-01
300200798_,1,1.0,insufficient_history,2026-09-01
300200798_,2,1.0,insufficient_history,2026-09-01
300200798_,3,1.0,insufficient_history,2026-09-01
300200798_,4,1.0,insufficient_history,2026-09-01
300200798_,5,1.0,insufficient_history,2026-09-01
300200798_,6,1.0,insufficient_history,2026-09-01
300200798_,7,1.0,insufficient_history,2026-09-01
300200798_,8,1.0,insufficient_history,2026-09-01
300200798_,9,1.0,insufficient_history,2026-09-01
300200798_,10,1.0,insufficient_history,2026-09-01
300200798_,11,1.0,insufficient_history,2026-09-01
300200798_,12,1.0,insufficient_history,2026-09-01
300200799_,1,1.0,insufficient_history,2026-09-01
300200799_,2,1.0,insufficient_history,2026-09-01
300200799_,3,1.0,insufficient_history,2026-09-01
300200799_,4,1.0,insufficient_history,2026-09-01
300200799_,5,1.0,insufficient_history,2026-09-01
300200799_,6,1.0,insufficient_history,2026-09-01
300200799_,7,1.0,insufficient_history,2026-09-01
300200799_,8,1.0,insufficient_history,2026-09-01
300200799_,9,1.0,insufficient_history,2026-09-01
300200799_,10,1.0,insufficient_history,2026-09-01
300200799_,11,1.0,insufficient_history,2026-09-01
300200799_,12,1.0,insufficient_history,2026-09-01
300200800_,1,1.0,insufficient_history,2026-09-01
300200800_,2,1.0,insufficient_history,2026-09-01
300200800_,3,1.0,insufficient_history,2026-09-01
300200800_,4,1.0,insufficient_history,2026-09-01
300200800_,5,1.0,insufficient_history,2026-09-01
300200800_,6,1.0,insufficient_history,2026-09-01
300200800_,7,1.0,insufficient_history,2026-09-01
300200800_,8,1.0,insufficient_history,2026-09-01
300200800_,9,1.0,insufficient_history,2026-09-01
300200800_,10,1.0,insufficient_history,2026-09-01
300200800_,11,1.0,insufficient_history,2026-09-01
300200800_,12,1.0,insufficient_history,2026-09-01
300200801_,1,1.0,insufficient_history,2026-09-01
300200801_,2,1.0,insufficient_history,2026-09-01
300200801_,3,1.0,insufficient_history,2026-09-01
300200801_,4,1.0,insufficient_history,2026-09-01
300200801_,5,1.0,insufficient_history,2026-09-01
300200801_,6,1.0,insufficient_history,2026-09-01
300200801_,7,1.0,insufficient_history,2026-09-01
300200801_,8,1.0,insufficient_history,2026-09-01
300200801_,9,1.0,insufficient_history,2026-09-01
300200801_,10,1.0,insufficient_history,2026-09-01
300200801_,11,1.0,insufficient_history,2026-09-01
300200801_,12,1.0,insufficient_history,2026-09-01
300200802_,1,1.0,insufficient_history,2026-09-01
300200802_,2,1.0,insufficient_history,2026-09-01
300200802_,3,1.0,insufficient_history,2026-09-01
300200802_,4,1.0,insufficient_history,2026-09-01
300200802_,5,1.0,insufficient_history,2026-09-01
300200802_,6,1.0,insufficient_history,2026-09-01
300200802_,7,1.0,insufficient_history,2026-09-01
300200802_,8,1.0,insufficient_history,2026-09-01
300200802_,9,1.0,insufficient_history,2026-09-01
300200802_,10,1.0,insufficient_history,2026-09-01
300200802_,11,1.0,insufficient_history,2026-09-01
300200802_,12,1.0,insufficient_history,2026-09-01
300200803_,1,1.0,insufficient_history,2026-09-01
300200803_,2,1.0,insufficient_history,2026-09-01
300200803_,3,1.0,insufficient_history,2026-09-01
300200803_,4,1.0,insufficient_history,2026-09-01
300200803_,5,1.0,insufficient_history,2026-09-01
300200803_,6,1.0,insufficient_history,2026-09-01
300200803_,7,1.0,insufficient_history,2026-09-01
300200803_,8,1.0,insufficient_history,2026-09-01
300200803_,9,1.0,insufficient_history,2026-09-01
300200803_,10,1.0,insufficient_history,2026-09-01
300200803_,11,1.0,insufficient_history,2026-09-01
300200803_,12,1.0,insufficient_history,2026-09-01
300200804_,1,1.0,insufficient_history,2026-09-01
300200804_,2,1.0,insufficient_history,2026-09-01
300200804_,3,1.0,insufficient_history,2026-09-01
300200804_,4,1.0,insufficient_history,2026-09-01
300200804_,5,1.0,insufficient_history,2026-09-01
300200804_,6,1.0,insufficient_history,2026-09-01
300200804_,7,1.0,insufficient_history,2026-09-01
300200804_,8,1.0,insufficient_history,2026-09-01
300200804_,9,1.0,insufficient_history,2026-09-01
300200804_,10,1.0,insufficient_history,2026-09-01
300200804_,11,1.0,insufficient_history,2026-09-01
300200804_,12,1.0,insufficient_history,2026-09-01
300200805_,1,1.0,insufficient_history,2026-09-01
300200805_,2,1.0,insufficient_history,2026-09-01
300200805_,3,1.0,insufficient_history,2026-09-01
300200805_,4,1.0,insufficient_history,2026-09-01
300200805_,5,1.0,insufficient_history,2026-09-01
300200805_,6,1.0,insufficient_history,2026-09-01
300200805_,7,1.0,insufficient_history,2026-09-01
300200805_,8,1.0,insufficient_history,2026-09-01
300200805_,9,1.0,insufficient_history,2026-09-01
300200805_,10,1.0,insufficient_history,2026-09-01
300200805_,11,1.0,insufficient_history,2026-09-01
300200805_,12,1.0,insufficient_history,2026-09-01
300200806_,1,1.0,insufficient_history,2026-09-01
300200806_,2,1.0,insufficient_history,2026-09-01
300200806_,3,1.0,insufficient_history,2026-09-01
300200806_,4,1.0,insufficient_history,2026-09-01
300200806_,5,1.0,insufficient_history,2026-09-01
300200806_,6,1.0,insufficient_history,2026-09-01
300200806_,7,1.0,insufficient_history,2026-09-01
300200806_,8,1.0,insufficient_history,2026-09-01
300200806_,9,1.0,insufficient_history,2026-09-01
300200806_,10,1.0,insufficient_history,2026-09-01
300200806_,11,1.0,insufficient_history,2026-09-01
300200806_,12,1.0,insufficient_history,2026-09-01
300200807_,1,1.0,insufficient_history,2026-09-01
300200807_,2,1.0,insufficient_history,2026-09-01
300200807_,3,1.0,insufficient_history,2026-09-01
300200807_,4,1.0,insufficient_history,2026-09-01
300200807_,5,1.0,insufficient_history,2026-09-01
300200807_,6,1.0,insufficient_history,2026-09-01
300200807_,7,1.0,insufficient_history,2026-09-01
