target_month,sku,unit,month_number,days_in_month,lag_1,lag_2,lag_3,lag_6,lag_12,mean_3,mean_6,std_6,observations_3,observations_6,missing_share_6,zero_share_6,history_observed_months,history_calendar_months,opening_stock_lag_1,target_qty,split
2025-05-01,300200519_,шт,5,31,74.0,196.0,127.0,160.0,280.0,132.33333333333334,140.33333333333334,50.17037638553918,3.0,6.0,0.0,0.0,16,16,,78.0,train
2025-06-01,300200519_,шт,6,30,78.0,74.0,196.0,190.0,232.0,116.0,126.66666666666667,54.705270922157645,3.0,6.0,0.0,0.0,17,17,,72.0,train
2025-07-01,300200519_,шт,7,31,72.0,78.0,74.0,95.0,108.0,74.66666666666667,107.0,48.20788317277579,3.0,6.0,0.0,0.0,18,18,,75.0,train
2025-08-01,300200519_,шт,8,31,75.0,72.0,78.0,127.0,197.0,75.0,103.66666666666667,49.86648841322863,3.0,6.0,0.0,0.0,19,19,,108.0,train
2025-09-01,300200519_,шт,9,30,108.0,75.0,72.0,196.0,109.0,85.0,100.5,48.67751020748697,3.0,6.0,0.0,0.0,20,20,,106.0,train
2025-10-01,300200519_,шт,10,31,106.0,108.0,75.0,74.0,120.0,96.33333333333333,85.5,16.77796173556243,3.0,6.0,0.0,0.0,21,21,,41.0,train
2025-11-01,300200519_,шт,11,30,41.0,106.0,108.0,78.0,160.0,85.0,80.0,24.79516081819186,3.0,6.0,0.0,0.0,22,22,,44.0,train
2025-12-01,300200519_,шт,12,31,44.0,41.0,106.0,72.0,190.0,63.666666666666664,74.33333333333333,28.890598240027206,3.0,6.0,0.0,0.0,23,23,,54.0,train
2026-01-01,300200519_,шт,1,31,54.0,44.0,41.0,75.0,95.0,46.333333333333336,71.33333333333333,30.09097317579913,3.0,6.0,0.0,0.0,24,24,,53.0,validation
2026-02-01,300200519_,шт,2,28,53.0,54.0,44.0,108.0,127.0,50.333333333333336,67.66666666666667,30.884731934511958,3.0,6.0,0.0,0.0,25,25,,50.0,validation
2026-03-01,300200519_,шт,3,31,50.0,53.0,54.0,106.0,196.0,52.333333333333336,58.0,24.058262613912827,3.0,6.0,0.0,0.0,26,26,,51.0,validation
2026-04-01,300200519_,шт,4,30,51.0,50.0,53.0,41.0,74.0,51.333333333333336,48.833333333333336,5.192943930629506,3.0,6.0,0.0,0.0,27,27,,49.0,validation
2026-05-01,300200519_,шт,5,31,49.0,51.0,50.0,44.0,78.0,50.0,50.166666666666664,3.5449494589714385,3.0,6.0,0.0,0.0,28,28,,32.0,validation
2026-06-01,300200519_,шт,6,30,32.0,49.0,51.0,54.0,72.0,44.0,48.166666666666664,8.134289561274654,3.0,6.0,0.0,0.0,29,29,,70.0,validation
2026-07-01,300200519_,шт,7,31,70.0,32.0,49.0,53.0,75.0,50.333333333333336,50.833333333333336,12.08994072221456,3.0,6.0,0.0,0.0,30,30,,14.0,test
2026-08-01,300200519_,шт,8,31,14.0,70.0,32.0,50.0,108.0,38.666666666666664,44.333333333333336,19.12764142979112,3.0,6.0,0.0,0.0,31,31,,78.0,test
2024-06-01,300200520_,шт,6,30,195.0,48.0,178.0,,,140.33333333333334,140.33333333333334,80.41351461870904,3.0,3.0,0.4,0.0,3,5,,259.0,train
2024-07-01,300200520_,шт,7,31,259.0,195.0,48.0,,,167.33333333333334,170.0,88.4948209407383,3.0,4.0,0.33333333333333337,0.0,4,6,,630.0,train
2024-08-01,300200520_,шт,8,31,630.0,259.0,195.0,,,361.3333333333333,262.0,219.5301801575355,3.0,5.0,0.16666666666666663,0.0,5,7,,485.0,train
2024-09-01,300200520_,шт,9,30,485.0,630.0,259.0,178.0,,458.0,299.1666666666667,216.4323604885985,3.0,6.0,0.0,0.0,6,8,,287.0,train
2024-10-01,300200520_,шт,10,31,287.0,485.0,630.0,48.0,,467.3333333333333,317.3333333333333,208.6630457619812,3.0,6.0,0.0,0.0,7,9,,444.0,train
2024-11-01,300200520_,шт,11,30,444.0,287.0,485.0,195.0,,405.3333333333333,383.3333333333333,164.35895675826936,3.0,6.0,0.0,0.0,8,10,,157.0,train
2024-12-01,300200520_,шт,12,31,157.0,444.0,287.0,259.0,,296.0,377.0,173.5430782255518,3.0,6.0,0.0,0.0,9,11,,161.0,train
2025-01-01,300200520_,шт,1,31,161.0,157.0,444.0,630.0,,254.0,360.6666666666667,190.63962512202613,3.0,6.0,0.0,0.0,10,12,,95.0,train
2025-02-01,300200520_,шт,2,28,95.0,161.0,157.0,485.0,,137.66666666666666,271.5,162.512461060683,3.0,6.0,0.0,0.0,11,13,,135.0,train
2025-03-01,300200520_,шт,3,31,135.0,95.0,161.0,287.0,178.0,130.33333333333334,213.16666666666666,130.1421018220725,3.0,6.0,0.0,0.0,12,14,,30.0,train
2025-04-01,300200520_,шт,4,30,30.0,135.0,95.0,444.0,48.0,86.66666666666667,170.33333333333334,142.6711837291143,3.0,6.0,0.0,0.0,13,15,,195.0,train
2025-05-01,300200520_,шт,5,31,195.0,30.0,135.0,157.0,195.0,120.0,128.83333333333334,58.57786840323478,3.0,6.0,0.0,0.0,14,16,,64.0,train
2025-06-01,300200520_,шт,6,30,64.0,195.0,30.0,161.0,259.0,96.33333333333333,113.33333333333333,61.84712334997233,3.0,6.0,0.0,0.0,15,17,,35.0,train
2025-07-01,300200520_,шт,7,31,35.0,64.0,195.0,95.0,630.0,98.0,92.33333333333333,63.7861008893528,3.0,6.0,0.0,0.0,16,18,,120.0,train
2025-08-01,300200520_,шт,8,31,120.0,35.0,64.0,135.0,485.0,73.0,96.5,64.80354928551388,3.0,6.0,0.0,0.0,17,19,,53.0,train
2025-09-01,300200520_,шт,9,30,53.0,120.0,35.0,30.0,287.0,69.33333333333333,82.83333333333333,63.69746201118766,3.0,6.0,0.0,0.0,18,20,,514.0,train
2025-10-01,300200520_,шт,10,31,514.0,53.0,120.0,195.0,444.0,229.0,163.5,181.3049916577037,3.0,6.0,0.0,0.0,19,21,,209.0,train
2025-11-01,300200520_,шт,11,30,209.0,514.0,53.0,64.0,157.0,258.6666666666667,165.83333333333334,181.88063851511708,3.0,6.0,0.0,0.0,20,22,,139.0,train
2025-12-01,300200520_,шт,12,31,139.0,209.0,514.0,35.0,161.0,287.3333333333333,178.33333333333334,175.96325373971317,3.0,6.0,0.0,0.0,21,23,,389.0,train
2026-01-01,300200520_,шт,1,31,389.0,139.0,209.0,120.0,95.0,245.66666666666666,237.33333333333334,177.63182897968107,3.0,6.0,0.0,0.0,22,24,,42.0,validation
2026-02-01,300200520_,шт,2,28,42.0,389.0,139.0,53.0,135.0,190.0,224.33333333333334,190.33619379053127,3.0,6.0,0.0,0.0,23,25,,267.0,validation
2026-03-01,300200520_,шт,3,31,267.0,42.0,389.0,514.0,30.0,232.66666666666666,260.0,170.86368836004914,3.0,6.0,0.0,0.0,24,26,,95.0,validation
2026-04-01,300200520_,шт,4,30,95.0,267.0,42.0,209.0,195.0,134.66666666666666,190.16666666666666,126.03240324085974,3.0,6.0,0.0,0.0,25,27,,48.0,validation
2026-05-01,300200520_,шт,5,31,48.0,95.0,267.0,139.0,64.0,136.66666666666666,163.33333333333334,137.80953039128562,3.0,6.0,0.0,0.0,26,28,,163.0,validation
2026-06-01,300200520_,шт,6,30,163.0,48.0,95.0,389.0,35.0,102.0,167.33333333333334,137.30938302485623,3.0,6.0,0.0,0.0,27,29,,6.0,validation
2026-07-01,300200520_,шт,7,31,6.0,163.0,48.0,42.0,120.0,72.33333333333333,103.5,96.65764325701315,3.0,6.0,0.0,0.0,28,30,,125.0,test
2026-08-01,300200520_,шт,8,31,125.0,6.0,163.0,267.0,53.0,98.0,117.33333333333333,91.91880474998945,3.0,6.0,0.0,0.0,29,31,,111.0,test
2024-05-01,300200521_,шт,5,31,2.0,8.0,22.0,,,10.666666666666666,10.666666666666666,10.263202878893768,3.0,3.0,0.25,0.0,3,4,,20.0,train
2024-06-01,300200521_,шт,6,30,20.0,2.0,8.0,,,10.0,13.0,9.591663046625438,3.0,4.0,0.19999999999999996,0.0,4,5,,36.0,train
2024-07-01,300200521_,шт,7,31,36.0,20.0,2.0,,,19.333333333333332,17.6,13.221195104830729,3.0,5.0,0.16666666666666663,0.0,5,6,,24.0,train
2024-08-01,300200521_,шт,8,31,24.0,36.0,20.0,22.0,,26.666666666666668,18.666666666666668,12.110601416389967,3.0,6.0,0.0,0.0,6,7,,31.0,train
2024-09-01,300200521_,шт,9,30,31.0,24.0,36.0,8.0,,30.333333333333332,20.166666666666668,13.121229617176382,3.0,6.0,0.0,0.0,7,8,,38.0,train
2024-10-01,300200521_,шт,10,31,38.0,31.0,24.0,2.0,,31.0,25.166666666666668,13.272779161376365,3.0,6.0,0.0,0.0,8,9,,19.0,train
2024-11-01,300200521_,шт,11,30,19.0,38.0,31.0,20.0,,29.333333333333332,28.0,8.173126696681019,3.0,6.0,0.0,0.0,9,10,,36.0,train
2025-01-01,300200521_,шт,1,31,,36.0,19.0,24.0,,27.5,29.6,8.01872807869178,2.0,5.0,0.16666666666666663,0.0,10,12,,22.0,train
2025-02-01,300200521_,шт,2,28,22.0,,36.0,31.0,22.0,29.0,29.2,8.40832920383116,2.0,5.0,0.16666666666666663,0.0,11,13,,12.0,train
2025-03-01,300200521_,шт,3,31,12.0,22.0,,38.0,8.0,17.0,25.4,11.216059914247959,2.0,5.0,0.16666666666666663,0.0,12,14,,11.0,train
2025-05-01,300200521_,шт,5,31,,11.0,12.0,36.0,20.0,11.5,20.25,11.615363389350614,2.0,4.0,0.33333333333333337,0.0,13,16,,1.0,train
2025-07-01,300200521_,шт,7,31,,1.0,,22.0,24.0,1.0,11.5,8.582928793055817,1.0,4.0,0.33333333333333337,0.0,14,18,,52.0,train
2025-08-01,300200521_,шт,8,31,52.0,,1.0,12.0,31.0,26.5,19.0,22.55363976538303,2.0,4.0,0.33333333333333337,0.0,15,19,,2.0,train
2025-09-01,300200521_,шт,9,30,2.0,52.0,,11.0,38.0,27.0,16.5,24.090108620206205,2.0,4.0,0.33333333333333337,0.0,16,20,,6.0,train
2025-10-01,300200521_,шт,10,31,6.0,2.0,52.0,,19.0,20.0,15.25,24.595053703268604,3.0,4.0,0.33333333333333337,0.0,17,21,,5.0,train
2025-11-01,300200521_,шт,11,30,5.0,6.0,2.0,1.0,36.0,4.333333333333333,13.2,21.787611158637837,3.0,5.0,0.16666666666666663,0.0,18,22,,3.0,train
2025-12-01,300200521_,шт,12,31,3.0,5.0,6.0,,,4.666666666666667,13.6,21.52440475367437,3.0,5.0,0.16666666666666663,0.0,19,23,,59.0,train
2026-01-01,300200521_,шт,1,31,59.0,3.0,5.0,52.0,22.0,22.333333333333332,21.166666666666668,26.723896921419726,3.0,6.0,0.0,0.0,20,24,,8.0,validation
2026-02-01,300200521_,шт,2,28,8.0,59.0,3.0,2.0,12.0,23.333333333333332,13.833333333333334,22.22985979862821,3.0,6.0,0.0,0.0,21,25,,15.0,validation
2026-03-01,300200521_,шт,3,31,15.0,8.0,59.0,6.0,11.0,27.333333333333332,16.0,21.466252583997978,3.0,6.0,0.0,0.0,22,26,,18.0,validation
2026-05-01,300200521_,шт,5,31,,18.0,15.0,3.0,1.0,16.5,20.6,22.25533643870611,2.0,5.0,0.16666666666666663,0.0,23,28,,6.0,validation
2026-06-01,300200521_,шт,6,30,6.0,,18.0,59.0,,12.0,21.2,21.69562167811745,2.0,5.0,0.16666666666666663,0.0,24,29,,1.0,validation
2026-07-01,300200521_,шт,7,31,1.0,6.0,,8.0,52.0,3.5,9.6,6.877499545619742,2.0,5.0,0.16666666666666663,0.0,25,30,,13.0,test
2024-04-01,300200523_,шт,4,30,19.0,7.0,1.0,,,9.0,9.0,9.16515138991168,3.0,3.0,0.0,0.0,3,3,,2.0,train
2024-05-01,300200523_,шт,5,31,2.0,19.0,7.0,,,9.333333333333334,7.25,8.261355820929152,3.0,4.0,0.0,0.0,4,4,,17.0,train
2024-06-01,300200523_,шт,6,30,17.0,2.0,19.0,,,12.666666666666666,9.2,8.378544026261364,3.0,5.0,0.0,0.0,5,5,,15.0,train
2024-07-01,300200523_,шт,7,31,15.0,17.0,2.0,1.0,,11.333333333333334,10.166666666666666,7.85917722580848,3.0,6.0,0.0,0.0,6,6,,45.0,train
2024-08-01,300200523_,шт,8,31,45.0,15.0,17.0,7.0,,25.666666666666668,17.5,14.936532395439043,3.0,6.0,0.0,0.0,7,7,,66.0,train
2024-09-01,300200523_,шт,9,30,66.0,45.0,15.0,19.0,,42.0,27.333333333333332,23.56834034603766,3.0,6.0,0.0,0.0,8,8,,32.0,train
2024-10-01,300200523_,шт,10,31,32.0,66.0,45.0,2.0,,47.666666666666664,29.5,23.244354153213205,3.0,6.0,0.0,0.0,9,9,,46.0,train
2024-11-01,300200523_,шт,11,30,46.0,32.0,66.0,17.0,,48.0,36.833333333333336,19.467066205945528,3.0,6.0,0.0,0.0,10,10,,12.0,train
2024-12-01,300200523_,шт,12,31,12.0,46.0,32.0,15.0,,30.0,36.0,20.562101059959797,3.0,6.0,0.0,0.0,11,11,,1.0,train
2025-01-01,300200523_,шт,1,31,1.0,12.0,46.0,45.0,1.0,19.666666666666668,33.666666666666664,23.938810886647367,3.0,6.0,0.0,0.0,12,12,,25.0,train
2025-02-01,300200523_,шт,2,28,25.0,1.0,12.0,66.0,7.0,12.666666666666666,30.333333333333332,23.43217161653325,3.0,6.0,0.0,0.0,13,13,,9.0,train
2025-03-01,300200523_,шт,3,31,9.0,25.0,1.0,32.0,19.0,11.666666666666666,20.833333333333332,16.654328766620008,3.0,6.0,0.0,0.0,14,14,,5.0,train
2025-04-01,300200523_,шт,4,30,5.0,9.0,25.0,46.0,2.0,13.0,16.333333333333332,16.6813268856727,3.0,6.0,0.0,0.0,15,15,,6.0,train
2025-05-01,300200523_,шт,5,31,6.0,5.0,9.0,12.0,17.0,6.666666666666667,9.666666666666666,8.382521498133304,3.0,6.0,0.0,0.0,16,16,,3.0,train
2025-06-01,300200523_,шт,6,30,3.0,6.0,5.0,1.0,15.0,4.666666666666667,8.166666666666666,8.681397736923879,3.0,6.0,0.0,0.0,17,17,,6.0,train
2025-07-01,300200523_,шт,7,31,6.0,3.0,6.0,25.0,45.0,5.0,9.0,8.074651695274563,3.0,6.0,0.0,0.0,18,18,,20.0,train
2025-08-01,300200523_,шт,8,31,20.0,6.0,3.0,9.0,66.0,9.666666666666666,8.166666666666666,6.112828041640549,3.0,6.0,0.0,0.0,19,19,,3.0,train
2025-09-01,300200523_,шт,9,30,3.0,20.0,6.0,5.0,32.0,9.666666666666666,7.166666666666667,6.431692364119032,3.0,6.0,0.0,0.0,20,20,,10.0,train
2025-10-01,300200523_,шт,10,31,10.0,3.0,20.0,6.0,46.0,11.0,8.0,6.4187226143525145,3.0,6.0,0.0,0.0,21,21,,13.0,train
2025-11-01,300200523_,шт,11,30,13.0,10.0,3.0,3.0,12.0,8.666666666666666,9.166666666666666,6.615638039272328,3.0,6.0,0.0,0.0,22,22,,8.0,train
2025-12-01,300200523_,шт,12,31,8.0,13.0,10.0,6.0,1.0,10.333333333333334,10.0,5.966573556070547,3.0,6.0,0.0,0.0,23,23,,31.0,train
2026-01-01,300200523_,шт,1,31,31.0,8.0,13.0,20.0,25.0,17.333333333333332,14.166666666666666,9.98832651982638,3.0,6.0,0.0,0.0,24,24,,3.0,validation
2026-02-01,300200523_,шт,2,28,3.0,31.0,8.0,3.0,9.0,14.0,11.333333333333334,10.405126941400907,3.0,6.0,0.0,0.0,25,25,,10.0,validation
2026-03-01,300200523_,шт,3,31,10.0,3.0,31.0,10.0,5.0,14.666666666666666,12.5,9.648834126463171,3.0,6.0,0.0,0.0,26,26,,9.0,validation
2026-04-01,300200523_,шт,4,30,9.0,10.0,3.0,13.0,6.0,7.333333333333333,12.333333333333334,9.709102258533843,3.0,6.0,0.0,0.0,27,27,,6.0,validation
2026-05-01,300200523_,шт,5,31,6.0,9.0,10.0,8.0,3.0,8.333333333333334,11.166666666666666,10.02829330777012,3.0,6.0,0.0,0.0,28,28,,7.0,validation
2026-06-01,300200523_,шт,6,30,7.0,6.0,9.0,31.0,6.0,7.333333333333333,11.0,10.099504938362093,3.0,6.0,0.0,0.0,29,29,,5.0,validation
2026-07-01,300200523_,шт,7,31,5.0,7.0,6.0,3.0,20.0,6.0,6.666666666666667,2.581988897471687,3.0,6.0,0.0,0.0,30,30,,6.0,test
2026-08-01,300200523_,шт,8,31,6.0,5.0,7.0,10.0,3.0,6.0,7.166666666666667,1.9407902170680504,3.0,6.0,0.0,0.0,31,31,,8.0,test
2024-11-01,300200524_,шт,11,30,7.0,5.0,,,,6.0,6.666666666666667,1.5275252316519465,2.0,3.0,0.5,0.0,3,10,,2.0,train
2025-10-01,300200524_,шт,10,31,,,,,7.0,,,,0.0,0.0,1.0,,4,21,,4.0,train
2026-01-01,300200524_,шт,1,31,,,4.0,,,4.0,4.0,,1.0,1.0,0.8333333333333334,0.0,5,24,,5.0,validation
2026-04-01,300200524_,шт,4,30,,,5.0,4.0,,5.0,4.5,0.7071067811865476,1.0,2.0,0.6666666666666667,0.0,6,27,,1.0,validation
2026-08-01,300200524_,шт,8,31,,,,,,,1.0,,0.0,1.0,0.8333333333333334,0.0,7,31,,3.0,test
2024-08-01,300200525_,шт,8,31,,2.0,1.0,,,1.5,2.0,1.0,2.0,3.0,0.5,0.0,3,7,,1.0,train
2024-09-01,300200525_,шт,9,30,1.0,,2.0,3.0,,1.5,1.75,0.9574271077563381,2.0,4.0,0.33333333333333337,0.0,4,8,,15.0,train
2024-10-01,300200525_,шт,10,31,15.0,1.0,,,,8.0,4.75,6.849574196011505,2.0,4.0,0.33333333333333337,0.0,5,9,,11.0,train
2024-11-01,300200525_,шт,11,30,11.0,15.0,1.0,1.0,,9.0,6.0,6.557438524302,3.0,5.0,0.16666666666666663,0.0,6,10,,3.0,train
2024-12-01,300200525_,шт,12,31,3.0,11.0,15.0,2.0,,9.666666666666666,6.4,6.228964600958974,3.0,5.0,0.16666666666666663,0.0,7,11,,8.0,train
2025-01-01,300200525_,шт,1,31,8.0,3.0,11.0,,,7.333333333333333,7.6,5.72712842531054,3.0,5.0,0.16666666666666663,0.0,8,12,,1.0,train
2025-02-01,300200525_,шт,2,28,1.0,8.0,3.0,1.0,,4.0,6.5,5.787918451395112,3.0,6.0,0.0,0.0,9,13,,2.0,train
2025-07-01,300200525_,шт,7,31,,,,1.0,,,1.5,0.7071067811864696,0.0,2.0,0.6666666666666667,0.0,10,18,,2.0,train
2025-12-01,300200525_,шт,12,31,,,,,8.0,,2.0,,0.0,1.0,0.8333333333333334,0.0,11,23,,11.0,train
2026-02-01,300200525_,шт,2,28,,11.0,,,2.0,11.0,11.0,,1.0,1.0,0.8333333333333334,0.0,12,25,,1.0,validation
2026-03-01,300200525_,шт,3,31,1.0,,11.0,,,6.0,6.0,7.071067811865469,2.0,2.0,0.6666666666666667,0.0,13,26,,1.0,validation
2026-06-01,300200525_,шт,6,30,,,1.0,11.0,,1.0,4.333333333333333,5.773502691896254,1.0,3.0,0.5,0.0,14,29,,2.0,validation
2026-08-01,300200525_,шт,8,31,,2.0,,1.0,,2.0,1.3333333333333333,0.577350269189583,1.0,3.0,0.5,0.0,15,31,,1.0,test
2024-05-01,300200526_,шт,5,31,3.0,8.0,12.0,,,7.666666666666667,7.666666666666667,4.509249752822894,3.0,3.0,0.25,0.0,3,4,,9.0,train
2024-06-01,300200526_,шт,6,30,9.0,3.0,8.0,,,6.666666666666667,8.0,3.7416573867739413,3.0,4.0,0.19999999999999996,0.0,4,5,,13.0,train
2024-07-01,300200526_,шт,7,31,13.0,9.0,3.0,,,8.333333333333334,9.0,3.9370039370059056,3.0,5.0,0.16666666666666663,0.0,5,6,,24.0,train
2024-08-01,300200526_,шт,8,31,24.0,13.0,9.0,12.0,,15.333333333333334,11.5,7.063993204979744,3.0,6.0,0.0,0.0,6,7,,23.0,train
2024-09-01,300200526_,шт,9,30,23.0,24.0,13.0,8.0,,20.0,13.333333333333334,8.500980335624043,3.0,6.0,0.0,0.0,7,8,,26.0,train
2024-10-01,300200526_,шт,10,31,26.0,23.0,24.0,3.0,,24.333333333333332,16.333333333333332,9.373722135132162,3.0,6.0,0.0,0.0,8,9,,15.0,train
2024-11-01,300200526_,шт,11,30,15.0,26.0,23.0,9.0,,21.333333333333332,18.333333333333332,6.918574034197124,3.0,6.0,0.0,0.0,9,10,,10.0,train
2024-12-01,300200526_,шт,12,31,10.0,15.0,26.0,13.0,,17.0,18.5,6.6558245169174945,3.0,6.0,0.0,0.0,10,11,,4.0,train
2025-01-01,300200526_,шт,1,31,4.0,10.0,15.0,24.0,,9.666666666666666,17.0,8.809086218218097,3.0,6.0,0.0,0.0,11,12,,6.0,train
2025-02-01,300200526_,шт,2,28,6.0,4.0,10.0,23.0,12.0,6.666666666666667,14.0,9.011104260855047,3.0,6.0,0.0,0.0,12,13,,1.0,train
2025-04-01,300200526_,шт,4,30,,1.0,6.0,15.0,3.0,3.5,7.2,5.449770637375484,2.0,5.0,0.16666666666666663,0.0,13,15,,1.0,train
2025-06-01,300200526_,шт,6,30,,1.0,,4.0,13.0,1.0,3.0,2.449489742783171,1.0,4.0,0.33333333333333337,0.0,14,17,,1.0,train
2025-07-01,300200526_,шт,7,31,1.0,,1.0,6.0,24.0,1.0,2.25,2.499999999999993,2.0,4.0,0.33333333333333337,0.0,15,18,,7.0,train
2025-08-01,300200526_,шт,8,31,7.0,1.0,,1.0,23.0,4.0,2.5,2.9999999999999942,2.0,4.0,0.33333333333333337,0.0,16,19,,5.0,train
2025-09-01,300200526_,шт,9,30,5.0,7.0,1.0,,26.0,4.333333333333333,3.5,2.999999999999995,3.0,4.0,0.33333333333333337,0.0,17,20,,45.0,train
2025-10-01,300200526_,шт,10,31,45.0,5.0,7.0,1.0,15.0,19.0,11.8,18.740330840195966,3.0,5.0,0.16666666666666663,0.0,18,21,,5.0,train
2025-11-01,300200526_,шт,11,30,5.0,45.0,5.0,,10.0,18.333333333333332,12.6,18.24280680158621,3.0,5.0,0.16666666666666663,0.0,19,22,,14.0,train
2025-12-01,300200526_,шт,12,31,14.0,5.0,45.0,1.0,4.0,21.333333333333332,12.833333333333334,16.32686946927263,3.0,6.0,0.0,0.0,20,23,,28.0,train
2026-01-01,300200526_,шт,1,31,28.0,14.0,5.0,7.0,6.0,15.666666666666666,17.333333333333332,16.13278235973779,3.0,6.0,0.0,0.0,21,24,,1.0,validation
2026-02-01,300200526_,шт,2,28,1.0,28.0,14.0,5.0,1.0,14.333333333333334,16.333333333333332,17.060676031935742,3.0,6.0,0.0,0.0,22,25,,21.0,validation
2026-03-01,300200526_,шт,3,31,21.0,1.0,28.0,45.0,,16.666666666666668,19.0,16.16168308066954,3.0,6.0,0.0,0.0,23,26,,11.0,validation
2026-04-01,300200526_,шт,4,30,11.0,21.0,1.0,5.0,1.0,11.0,13.333333333333334,10.013324456276585,3.0,6.0,0.0,0.0,24,27,,6.0,validation
2026-05-01,300200526_,шт,5,31,6.0,11.0,21.0,14.0,,12.666666666666666,13.5,9.853933224860016,3.0,6.0,0.0,0.0,25,28,,16.0,validation
2026-06-01,300200526_,шт,6,30,16.0,6.0,11.0,28.0,1.0,11.0,13.833333333333334,9.907909298467905,3.0,6.0,0.0,0.0,26,29,,7.0,validation
2026-07-01,300200526_,шт,7,31,7.0,16.0,6.0,1.0,7.0,9.666666666666666,10.333333333333334,7.257180352359088,3.0,6.0,0.0,0.0,27,30,,7.0,test
2026-08-01,300200526_,шт,8,31,7.0,7.0,16.0,21.0,5.0,10.0,11.333333333333334,6.022181221672657,3.0,6.0,0.0,0.0,28,31,,10.0,test
2024-06-01,300200527_,шт,6,30,,26.0,9.0,,,17.5,17.666666666666668,8.504900548115382,2.0,3.0,0.4,0.0,3,5,,14.0,train
2024-07-01,300200527_,шт,7,31,14.0,,26.0,,,20.0,16.75,7.182153808805081,2.0,4.0,0.33333333333333337,0.0,4,6,,33.0,train
2024-08-01,300200527_,шт,8,31,33.0,14.0,,18.0,,23.5,20.0,9.565563234854496,2.0,5.0,0.16666666666666663,0.0,5,7,,22.0,train
2024-09-01,300200527_,шт,9,30,22.0,33.0,14.0,9.0,,23.0,20.8,9.5236547606473,3.0,5.0,0.16666666666666663,0.0,6,8,,24.0,train
2024-10-01,300200527_,шт,10,31,24.0,22.0,33.0,26.0,,26.333333333333332,23.8,6.870225614927067,3.0,5.0,0.16666666666666663,0.0,7,9,,16.0,train
2024-11-01,300200527_,шт,11,30,16.0,24.0,22.0,,,20.666666666666668,21.8,7.496665925596525,3.0,5.0,0.16666666666666663,0.0,8,10,,18.0,train
2025-02-01,300200527_,шт,2,28,,,18.0,22.0,18.0,18.0,20.0,3.6514837167011076,1.0,4.0,0.33333333333333337,0.0,9,13,,4.0,train
2025-04-01,300200527_,шт,4,30,,4.0,,16.0,26.0,4.0,12.666666666666666,7.571877794400364,1.0,3.0,0.5,0.0,10,15,,23.0,train
2025-05-01,300200527_,шт,5,31,23.0,,4.0,18.0,,13.5,15.0,9.848857801796104,2.0,3.0,0.5,0.0,11,16,,11.0,train
2025-06-01,300200527_,шт,6,30,11.0,23.0,,,14.0,17.0,12.666666666666666,9.609023536933048,2.0,3.0,0.5,0.0,12,17,,1.0,train
2025-09-01,300200527_,шт,9,30,,,1.0,,24.0,1.0,11.666666666666666,11.015141094572202,1.0,3.0,0.5,0.0,13,20,,20.0,train
2025-10-01,300200527_,шт,10,31,20.0,,,23.0,16.0,20.0,13.75,9.912113800799505,1.0,4.0,0.33333333333333337,0.0,14,21,,12.0,train
2025-11-01,300200527_,шт,11,30,12.0,20.0,,11.0,18.0,16.0,11.0,7.788880963698614,2.0,4.0,0.33333333333333337,0.0,15,22,,12.0,train
2025-12-01,300200527_,шт,12,31,12.0,12.0,20.0,1.0,,14.666666666666666,11.25,7.804912982645396,3.0,4.0,0.33333333333333337,0.0,16,23,,25.0,train
2026-04-01,300200527_,шт,4,30,,,,12.0,23.0,,16.333333333333332,7.505553499465134,0.0,3.0,0.5,0.0,17,27,,1.0,validation
2026-05-01,300200527_,шт,5,31,1.0,,,12.0,11.0,1.0,12.666666666666666,12.013880860626733,1.0,3.0,0.5,0.0,18,28,,2.0,validation
2026-07-01,300200527_,шт,7,31,,2.0,1.0,,,1.5,1.5,0.7071067811865476,2.0,2.0,0.6666666666666667,0.0,19,30,,4.0,test
2026-08-01,300200527_,шт,8,31,4.0,,2.0,,,3.0,2.3333333333333335,1.527525231651946,2.0,3.0,0.5,0.0,20,31,,2.0,test
2024-08-01,300200529_,шт,8,31,6.0,8.0,,,,7.0,5.666666666666667,2.516611478423583,2.0,3.0,0.5,0.0,3,7,,5.0,train
2024-09-01,300200529_,шт,9,30,5.0,6.0,8.0,,,6.333333333333333,5.5,2.0816659994661326,3.0,4.0,0.33333333333333337,0.0,4,8,,10.0,train
2024-10-01,300200529_,шт,10,31,10.0,5.0,6.0,3.0,,7.0,6.4,2.701851217221259,3.0,5.0,0.16666666666666663,0.0,5,9,,10.0,train
2024-11-01,300200529_,шт,11,30,10.0,10.0,5.0,,,8.333333333333334,7.8,2.2803508501982757,3.0,5.0,0.16666666666666663,0.0,6,10,,15.0,train
2025-09-01,300200529_,шт,9,30,,,,,10.0,,,,0.0,0.0,1.0,,7,20,,4.0,train
2025-10-01,300200529_,шт,10,31,4.0,,,,10.0,4.0,4.0,,1.0,1.0,0.8333333333333334,0.0,8,21,,2.0,train
2025-11-01,300200529_,шт,11,30,2.0,4.0,,,15.0,3.0,3.0,1.4142135623730951,2.0,2.0,0.6666666666666667,0.0,9,22,,4.0,train
2025-12-01,300200529_,шт,12,31,4.0,2.0,4.0,,,3.3333333333333335,3.3333333333333335,1.1547005383792515,3.0,3.0,0.5,0.0,10,23,,5.0,train
