sku,month,sales_qty_raw,sales_status,transactions_signed_qty,transactions_positive_qty,transaction_unknown_qty_rows,comparable,matches_signed,matches_positive,difference_signed
300200718_,2025-02-01,946.0,observed,880.0,880.0,0.0,True,False,False,-66.0
300200718_,2025-03-01,256.0,observed,222.0,222.0,0.0,True,False,False,-34.0
300200718_,2025-04-01,256.0,observed,225.0,225.0,0.0,True,False,False,-31.0
300200718_,2025-05-01,761.0,observed,675.0,675.0,0.0,True,False,False,-86.0
300200718_,2025-06-01,548.0,observed,574.0,574.0,0.0,True,False,False,26.0
300200718_,2025-07-01,242.0,observed,195.0,195.0,0.0,True,False,False,-47.0
300200718_,2025-08-01,508.0,observed,505.0,505.0,0.0,True,False,False,-3.0
300200718_,2025-09-01,390.0,observed,375.0,375.0,0.0,True,False,False,-15.0
300200718_,2025-10-01,308.0,observed,308.0,308.0,0.0,True,True,True,0.0
300200718_,2025-11-01,141.0,observed,208.0,208.0,0.0,True,False,False,67.0
300200718_,2025-12-01,350.0,observed,378.0,378.0,0.0,True,False,False,28.0
300200718_,2026-01-01,105.0,observed,105.0,105.0,0.0,True,True,True,0.0
300200718_,2026-02-01,310.0,observed,347.0,347.0,0.0,True,False,False,37.0
300200718_,2026-03-01,268.0,observed,308.0,308.0,0.0,True,False,False,40.0
300200718_,2026-04-01,585.0,observed,584.0,584.0,0.0,True,False,False,-1.0
300200718_,2026-05-01,221.0,observed,262.0,262.0,0.0,True,False,False,41.0
300200718_,2026-06-01,303.0,observed,354.0,354.0,0.0,True,False,False,51.0
300200718_,2026-07-01,192.0,observed,277.0,277.0,0.0,True,False,False,85.0
300200718_,2026-08-01,348.0,observed,348.0,348.0,0.0,True,True,True,0.0
300200719_,2024-01-01,4.0,observed,,,,False,False,False,
300200719_,2024-02-01,,blank,,,,False,False,False,
300200719_,2024-03-01,,blank,,,,False,False,False,
300200719_,2024-04-01,41.0,observed,,,,False,False,False,
300200719_,2024-05-01,,blank,,,,False,False,False,
300200719_,2024-06-01,,blank,,,,False,False,False,
300200719_,2024-07-01,2.0,observed,,,,False,False,False,
300200719_,2024-08-01,71.0,observed,,,,False,False,False,
300200719_,2024-09-01,29.0,observed,,,,False,False,False,
300200719_,2024-10-01,3.0,observed,,,,False,False,False,
300200719_,2024-11-01,15.0,observed,,,,False,False,False,
300200719_,2024-12-01,42.0,observed,,,,False,False,False,
300200719_,2025-01-01,30.0,observed,35.0,35.0,0.0,True,False,False,5.0
300200719_,2025-02-01,27.0,observed,32.0,32.0,0.0,True,False,False,5.0
300200719_,2025-03-01,9.0,observed,14.0,14.0,0.0,True,False,False,5.0
300200719_,2025-04-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200719_,2025-05-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200719_,2025-06-01,,blank,,,,False,False,False,
300200719_,2025-07-01,,blank,,,,False,False,False,
300200719_,2025-08-01,,blank,,,,False,False,False,
300200719_,2025-09-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200719_,2025-10-01,112.0,observed,62.0,62.0,0.0,True,False,False,-50.0
300200719_,2025-11-01,-50.0,negative,,,,False,False,False,
300200719_,2025-12-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200719_,2026-01-01,26.0,observed,26.0,26.0,0.0,True,True,True,0.0
300200719_,2026-02-01,44.0,observed,55.0,55.0,0.0,True,False,False,11.0
300200719_,2026-03-01,11.0,observed,16.0,16.0,0.0,True,False,False,5.0
300200719_,2026-04-01,,blank,,,,False,False,False,
300200719_,2026-05-01,15.0,observed,15.0,15.0,0.0,True,True,True,0.0
300200719_,2026-06-01,18.0,observed,20.0,20.0,0.0,True,False,False,2.0
300200719_,2026-07-01,,blank,10.0,10.0,0.0,False,False,False,
300200719_,2026-08-01,,blank,,,,False,False,False,
300200720_,2024-01-01,,blank,,,,False,False,False,
300200720_,2024-02-01,31.0,observed,,,,False,False,False,
300200720_,2024-03-01,11.0,observed,,,,False,False,False,
300200720_,2024-04-01,58.0,observed,,,,False,False,False,
300200720_,2024-05-01,110.0,observed,,,,False,False,False,
300200720_,2024-06-01,43.0,observed,,,,False,False,False,
300200720_,2024-07-01,54.0,observed,,,,False,False,False,
300200720_,2024-08-01,49.0,observed,,,,False,False,False,
300200720_,2024-09-01,32.0,observed,,,,False,False,False,
300200720_,2024-10-01,16.0,observed,,,,False,False,False,
300200720_,2024-11-01,65.0,observed,,,,False,False,False,
300200720_,2024-12-01,39.0,observed,,,,False,False,False,
300200720_,2025-01-01,25.0,observed,18.0,18.0,0.0,True,False,False,-7.0
300200720_,2025-02-01,73.0,observed,58.0,58.0,0.0,True,False,False,-15.0
300200720_,2025-03-01,15.0,observed,23.0,23.0,0.0,True,False,False,8.0
300200720_,2025-04-01,52.0,observed,50.0,50.0,0.0,True,False,False,-2.0
300200720_,2025-05-01,23.0,observed,9.0,9.0,0.0,True,False,False,-14.0
300200720_,2025-06-01,14.0,observed,14.0,14.0,0.0,True,True,True,0.0
300200720_,2025-07-01,36.0,observed,30.0,30.0,0.0,True,False,False,-6.0
300200720_,2025-08-01,8.0,observed,6.0,6.0,0.0,True,False,False,-2.0
300200720_,2025-09-01,15.0,observed,16.0,16.0,0.0,True,False,False,1.0
300200720_,2025-10-01,41.0,observed,40.0,40.0,0.0,True,False,False,-1.0
300200720_,2025-11-01,47.0,observed,32.0,32.0,0.0,True,False,False,-15.0
300200720_,2025-12-01,41.0,observed,41.0,41.0,0.0,True,True,True,0.0
300200720_,2026-01-01,50.0,observed,15.0,15.0,0.0,True,False,False,-35.0
300200720_,2026-02-01,25.0,observed,30.0,30.0,0.0,True,False,False,5.0
300200720_,2026-03-01,,blank,,,,False,False,False,
300200720_,2026-04-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
300200720_,2026-05-01,,blank,3.0,3.0,0.0,False,False,False,
300200720_,2026-06-01,53.0,observed,59.0,59.0,0.0,True,False,False,6.0
300200720_,2026-07-01,25.0,observed,40.0,40.0,0.0,True,False,False,15.0
300200720_,2026-08-01,50.0,observed,49.0,49.0,0.0,True,False,False,-1.0
300200721_,2024-01-01,,blank,,,,False,False,False,
300200721_,2024-02-01,2.0,observed,,,,False,False,False,
300200721_,2024-03-01,,blank,,,,False,False,False,
300200721_,2024-04-01,1.0,observed,,,,False,False,False,
300200721_,2024-05-01,,blank,,,,False,False,False,
300200721_,2024-06-01,5.0,observed,,,,False,False,False,
300200721_,2024-07-01,,blank,,,,False,False,False,
300200721_,2024-08-01,,blank,,,,False,False,False,
300200721_,2024-09-01,,blank,,,,False,False,False,
300200721_,2024-10-01,,blank,,,,False,False,False,
300200721_,2024-11-01,10.0,observed,,,,False,False,False,
300200721_,2024-12-01,,blank,,,,False,False,False,
300200721_,2025-01-01,,blank,,,,False,False,False,
300200721_,2025-02-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200721_,2025-03-01,,blank,,,,False,False,False,
300200721_,2025-04-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200721_,2025-05-01,,blank,,,,False,False,False,
300200721_,2025-06-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200721_,2025-07-01,,blank,,,,False,False,False,
300200721_,2025-08-01,,blank,,,,False,False,False,
300200721_,2025-09-01,,blank,5.0,5.0,0.0,False,False,False,
300200721_,2025-10-01,,blank,,,,False,False,False,
300200721_,2025-11-01,9.0,observed,,,,False,False,False,
300200721_,2025-12-01,8.0,observed,7.0,7.0,0.0,True,False,False,-1.0
300200721_,2026-01-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200721_,2026-02-01,,blank,,,,False,False,False,
300200721_,2026-03-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200721_,2026-04-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200721_,2026-05-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200721_,2026-06-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200721_,2026-07-01,,blank,5.0,5.0,0.0,False,False,False,
300200721_,2026-08-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200722_,2024-01-01,,blank,,,,False,False,False,
300200722_,2024-02-01,11.0,observed,,,,False,False,False,
300200722_,2024-03-01,12.0,observed,,,,False,False,False,
300200722_,2024-04-01,74.0,observed,,,,False,False,False,
300200722_,2024-05-01,26.0,observed,,,,False,False,False,
300200722_,2024-06-01,10.0,observed,,,,False,False,False,
300200722_,2024-07-01,56.0,observed,,,,False,False,False,
300200722_,2024-08-01,11.0,observed,,,,False,False,False,
300200722_,2024-09-01,8.0,observed,,,,False,False,False,
300200722_,2024-10-01,25.0,observed,,,,False,False,False,
300200722_,2024-11-01,28.0,observed,,,,False,False,False,
300200722_,2024-12-01,15.0,observed,,,,False,False,False,
300200722_,2025-01-01,15.0,observed,9.0,9.0,0.0,True,False,False,-6.0
300200722_,2025-02-01,40.0,observed,67.0,67.0,0.0,True,False,False,27.0
300200722_,2025-03-01,18.0,observed,16.0,16.0,0.0,True,False,False,-2.0
300200722_,2025-04-01,17.0,observed,22.0,22.0,0.0,True,False,False,5.0
300200722_,2025-05-01,17.0,observed,8.0,8.0,0.0,True,False,False,-9.0
300200722_,2025-06-01,36.0,observed,35.0,35.0,0.0,True,False,False,-1.0
300200722_,2025-07-01,12.0,observed,7.0,7.0,0.0,True,False,False,-5.0
300200722_,2025-08-01,14.0,observed,7.0,7.0,0.0,True,False,False,-7.0
300200722_,2025-09-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200722_,2025-10-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
300200722_,2025-11-01,,blank,20.0,20.0,0.0,False,False,False,
300200722_,2025-12-01,32.0,observed,32.0,32.0,0.0,True,True,True,0.0
300200722_,2026-01-01,18.0,observed,10.0,10.0,0.0,True,False,False,-8.0
300200722_,2026-02-01,15.0,observed,30.0,30.0,0.0,True,False,False,15.0
300200722_,2026-03-01,,blank,,,,False,False,False,
300200722_,2026-04-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200722_,2026-05-01,,blank,5.0,5.0,0.0,False,False,False,
300200722_,2026-06-01,11.0,observed,14.0,14.0,0.0,True,False,False,3.0
300200722_,2026-07-01,27.0,observed,32.0,32.0,0.0,True,False,False,5.0
300200722_,2026-08-01,42.0,observed,57.0,57.0,0.0,True,False,False,15.0
300200723_,2024-01-01,18.0,observed,,,,False,False,False,
300200723_,2024-02-01,,blank,,,,False,False,False,
300200723_,2024-03-01,,blank,,,,False,False,False,
300200723_,2024-04-01,5.0,observed,,,,False,False,False,
300200723_,2024-05-01,,blank,,,,False,False,False,
300200723_,2024-06-01,5.0,observed,,,,False,False,False,
300200723_,2024-07-01,,blank,,,,False,False,False,
300200723_,2024-08-01,1.0,observed,,,,False,False,False,
300200723_,2024-09-01,,blank,,,,False,False,False,
300200723_,2024-10-01,,blank,,,,False,False,False,
300200723_,2024-11-01,,blank,,,,False,False,False,
300200723_,2024-12-01,,blank,,,,False,False,False,
300200723_,2025-01-01,,blank,,,,False,False,False,
300200723_,2025-02-01,,blank,,,,False,False,False,
300200723_,2025-03-01,,blank,,,,False,False,False,
300200723_,2025-04-01,,blank,,,,False,False,False,
300200723_,2025-05-01,,blank,,,,False,False,False,
300200723_,2025-06-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200723_,2025-07-01,,blank,,,,False,False,False,
300200723_,2025-08-01,,blank,,,,False,False,False,
300200723_,2025-09-01,,blank,,,,False,False,False,
300200723_,2025-10-01,,blank,,,,False,False,False,
300200723_,2025-11-01,,blank,,,,False,False,False,
300200723_,2025-12-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200723_,2026-01-01,4.0,observed,,,,False,False,False,
300200723_,2026-02-01,,blank,,,,False,False,False,
300200723_,2026-03-01,,blank,,,,False,False,False,
300200723_,2026-04-01,,blank,,,,False,False,False,
300200723_,2026-05-01,,blank,,,,False,False,False,
300200723_,2026-06-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200723_,2026-07-01,,blank,,,,False,False,False,
300200723_,2026-08-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200724_,2024-01-01,,blank,,,,False,False,False,
300200724_,2024-02-01,5.0,observed,,,,False,False,False,
300200724_,2024-03-01,2.0,observed,,,,False,False,False,
300200724_,2024-04-01,3.0,observed,,,,False,False,False,
300200724_,2024-05-01,1.0,observed,,,,False,False,False,
300200724_,2024-06-01,,blank,,,,False,False,False,
300200724_,2024-07-01,11.0,observed,,,,False,False,False,
300200724_,2024-08-01,,blank,,,,False,False,False,
300200724_,2024-09-01,7.0,observed,,,,False,False,False,
300200724_,2024-10-01,11.0,observed,,,,False,False,False,
300200724_,2024-11-01,2.0,observed,,,,False,False,False,
300200724_,2024-12-01,11.0,observed,,,,False,False,False,
300200724_,2025-01-01,6.0,observed,5.0,5.0,0.0,True,False,False,-1.0
300200724_,2025-02-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200724_,2025-03-01,,blank,,,,False,False,False,
300200724_,2025-04-01,12.0,observed,10.0,10.0,0.0,True,False,False,-2.0
300200724_,2025-05-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
300200724_,2025-06-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200724_,2025-07-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200724_,2025-08-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200724_,2025-09-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200724_,2025-10-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200724_,2025-11-01,,blank,,,,False,False,False,
300200724_,2025-12-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200724_,2026-01-01,,blank,,,,False,False,False,
300200724_,2026-02-01,,blank,,,,False,False,False,
300200724_,2026-03-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200724_,2026-04-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200724_,2026-05-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200724_,2026-06-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200724_,2026-07-01,,blank,,,,False,False,False,
300200724_,2026-08-01,4.0,observed,2.0,2.0,0.0,True,False,False,-2.0
300200725_,2024-01-01,7.0,observed,,,,False,False,False,
300200725_,2024-02-01,11.0,observed,,,,False,False,False,
300200725_,2024-03-01,7.0,observed,,,,False,False,False,
300200725_,2024-04-01,27.0,observed,,,,False,False,False,
300200725_,2024-05-01,7.0,observed,,,,False,False,False,
300200725_,2024-06-01,17.0,observed,,,,False,False,False,
300200725_,2024-07-01,14.0,observed,,,,False,False,False,
300200725_,2024-08-01,10.0,observed,,,,False,False,False,
300200725_,2024-09-01,5.0,observed,,,,False,False,False,
300200725_,2024-10-01,11.0,observed,,,,False,False,False,
300200725_,2024-11-01,11.0,observed,,,,False,False,False,
300200725_,2024-12-01,25.0,observed,,,,False,False,False,
300200725_,2025-01-01,7.0,observed,6.0,6.0,0.0,True,False,False,-1.0
300200725_,2025-02-01,50.0,observed,48.0,48.0,0.0,True,False,False,-2.0
300200725_,2025-03-01,2.0,observed,12.0,12.0,0.0,True,False,False,10.0
300200725_,2025-04-01,16.0,observed,12.0,12.0,0.0,True,False,False,-4.0
300200725_,2025-05-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200725_,2025-06-01,27.0,observed,27.0,27.0,0.0,True,True,True,0.0
300200725_,2025-07-01,10.0,observed,8.0,8.0,0.0,True,False,False,-2.0
300200725_,2025-08-01,9.0,observed,9.0,9.0,0.0,True,True,True,0.0
300200725_,2025-09-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200725_,2025-10-01,3.0,observed,8.0,8.0,0.0,True,False,False,5.0
300200725_,2025-11-01,,blank,,,,False,False,False,
300200725_,2025-12-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200725_,2026-01-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200725_,2026-02-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
300200725_,2026-03-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200725_,2026-04-01,31.0,observed,31.0,31.0,0.0,True,True,True,0.0
300200725_,2026-05-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200725_,2026-06-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200725_,2026-07-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200725_,2026-08-01,38.0,observed,32.0,32.0,0.0,True,False,False,-6.0
300200726_,2024-01-01,8.0,observed,,,,False,False,False,
300200726_,2024-02-01,13.0,observed,,,,False,False,False,
300200726_,2024-03-01,8.0,observed,,,,False,False,False,
300200726_,2024-04-01,30.0,observed,,,,False,False,False,
300200726_,2024-05-01,8.0,observed,,,,False,False,False,
300200726_,2024-06-01,22.0,observed,,,,False,False,False,
300200726_,2024-07-01,11.0,observed,,,,False,False,False,
300200726_,2024-08-01,18.0,observed,,,,False,False,False,
300200726_,2024-09-01,21.0,observed,,,,False,False,False,
300200726_,2024-10-01,31.0,observed,,,,False,False,False,
300200726_,2024-11-01,32.0,observed,,,,False,False,False,
300200726_,2024-12-01,19.0,observed,,,,False,False,False,
300200726_,2025-01-01,2.0,observed,20.0,20.0,0.0,True,False,False,18.0
300200726_,2025-02-01,31.0,observed,27.0,27.0,0.0,True,False,False,-4.0
300200726_,2025-03-01,16.0,observed,16.0,16.0,0.0,True,True,True,0.0
300200726_,2025-04-01,5.0,observed,2.0,2.0,0.0,True,False,False,-3.0
300200726_,2025-05-01,34.0,observed,34.0,34.0,0.0,True,True,True,0.0
300200726_,2025-06-01,24.0,observed,24.0,24.0,0.0,True,True,True,0.0
300200726_,2025-07-01,15.0,observed,15.0,15.0,0.0,True,True,True,0.0
300200726_,2025-08-01,35.0,observed,33.0,33.0,0.0,True,False,False,-2.0
300200726_,2025-09-01,34.0,observed,34.0,34.0,0.0,True,True,True,0.0
300200726_,2025-10-01,16.0,observed,16.0,16.0,0.0,True,True,True,0.0
300200726_,2025-11-01,28.0,observed,22.0,22.0,0.0,True,False,False,-6.0
300200726_,2025-12-01,15.0,observed,15.0,15.0,0.0,True,True,True,0.0
300200726_,2026-01-01,13.0,observed,11.0,11.0,0.0,True,False,False,-2.0
300200726_,2026-02-01,15.0,observed,15.0,15.0,0.0,True,True,True,0.0
300200726_,2026-03-01,,blank,,,,False,False,False,
300200726_,2026-04-01,19.0,observed,19.0,19.0,0.0,True,True,True,0.0
300200726_,2026-05-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200726_,2026-06-01,14.0,observed,14.0,14.0,0.0,True,True,True,0.0
300200726_,2026-07-01,60.0,observed,60.0,60.0,0.0,True,True,True,0.0
300200726_,2026-08-01,19.0,observed,17.0,17.0,0.0,True,False,False,-2.0
300200727_,2024-01-01,,blank,,,,False,False,False,
300200727_,2024-02-01,,blank,,,,False,False,False,
300200727_,2024-03-01,,blank,,,,False,False,False,
300200727_,2024-04-01,,blank,,,,False,False,False,
300200727_,2024-05-01,,blank,,,,False,False,False,
300200727_,2024-06-01,,blank,,,,False,False,False,
300200727_,2024-07-01,,blank,,,,False,False,False,
300200727_,2024-08-01,,blank,,,,False,False,False,
300200727_,2024-09-01,,blank,,,,False,False,False,
300200727_,2024-10-01,,blank,,,,False,False,False,
300200727_,2024-11-01,,blank,,,,False,False,False,
300200727_,2024-12-01,,blank,,,,False,False,False,
300200727_,2025-01-01,,blank,,,,False,False,False,
300200727_,2025-02-01,,blank,,,,False,False,False,
300200727_,2025-03-01,,blank,,,,False,False,False,
300200727_,2025-04-01,,blank,,,,False,False,False,
300200727_,2025-05-01,,blank,,,,False,False,False,
300200727_,2025-06-01,9.0,observed,9.0,9.0,0.0,True,True,True,0.0
300200727_,2025-07-01,,blank,,,,False,False,False,
300200727_,2025-08-01,,blank,,,,False,False,False,
300200727_,2025-09-01,,blank,,,,False,False,False,
300200727_,2025-10-01,,blank,,,,False,False,False,
300200727_,2025-11-01,,blank,,,,False,False,False,
300200727_,2025-12-01,,blank,,,,False,False,False,
300200727_,2026-01-01,,blank,,,,False,False,False,
300200727_,2026-02-01,,blank,,,,False,False,False,
300200727_,2026-03-01,,blank,,,,False,False,False,
300200727_,2026-04-01,,blank,,,,False,False,False,
300200727_,2026-05-01,,blank,,,,False,False,False,
300200727_,2026-06-01,,blank,,,,False,False,False,
300200727_,2026-07-01,,blank,,,,False,False,False,
300200727_,2026-08-01,,blank,,,,False,False,False,
300200728_,2024-01-01,,blank,,,,False,False,False,
300200728_,2024-02-01,2.0,observed,,,,False,False,False,
300200728_,2024-03-01,1.0,observed,,,,False,False,False,
300200728_,2024-04-01,15.0,observed,,,,False,False,False,
300200728_,2024-05-01,4.0,observed,,,,False,False,False,
300200728_,2024-06-01,4.0,observed,,,,False,False,False,
300200728_,2024-07-01,,blank,,,,False,False,False,
300200728_,2024-08-01,2.0,observed,,,,False,False,False,
300200728_,2024-09-01,,blank,,,,False,False,False,
300200728_,2024-10-01,10.0,observed,,,,False,False,False,
300200728_,2024-11-01,,blank,,,,False,False,False,
300200728_,2024-12-01,1.0,observed,,,,False,False,False,
300200728_,2025-01-01,1.0,observed,,,,False,False,False,
300200728_,2025-02-01,8.0,observed,7.0,7.0,0.0,True,False,False,-1.0
300200728_,2025-03-01,,blank,,,,False,False,False,
300200728_,2025-04-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200728_,2025-05-01,,blank,,,,False,False,False,
300200728_,2025-06-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200728_,2025-07-01,,blank,,,,False,False,False,
300200728_,2025-08-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200728_,2025-09-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200728_,2025-10-01,,blank,,,,False,False,False,
300200728_,2025-11-01,5.0,observed,2.0,2.0,0.0,True,False,False,-3.0
300200728_,2025-12-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200728_,2026-01-01,,blank,,,,False,False,False,
300200728_,2026-02-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200728_,2026-03-01,,blank,,,,False,False,False,
300200728_,2026-04-01,1.0,observed,,,,False,False,False,
300200728_,2026-05-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200728_,2026-06-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200728_,2026-07-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200728_,2026-08-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200729_,2024-01-01,,blank,,,,False,False,False,
300200729_,2024-02-01,8.0,observed,,,,False,False,False,
300200729_,2024-03-01,1.0,observed,,,,False,False,False,
300200729_,2024-04-01,22.0,observed,,,,False,False,False,
300200729_,2024-05-01,6.0,observed,,,,False,False,False,
300200729_,2024-06-01,7.0,observed,,,,False,False,False,
300200729_,2024-07-01,5.0,observed,,,,False,False,False,
300200729_,2024-08-01,30.0,observed,,,,False,False,False,
300200729_,2024-09-01,,blank,,,,False,False,False,
300200729_,2024-10-01,41.0,observed,,,,False,False,False,
300200729_,2024-11-01,20.0,observed,,,,False,False,False,
300200729_,2024-12-01,10.0,observed,,,,False,False,False,
300200729_,2025-01-01,6.0,observed,12.0,12.0,0.0,True,False,False,6.0
300200729_,2025-02-01,27.0,observed,27.0,27.0,0.0,True,True,True,0.0
300200729_,2025-03-01,19.0,observed,19.0,19.0,0.0,True,True,True,0.0
300200729_,2025-04-01,45.0,observed,45.0,45.0,0.0,True,True,True,0.0
300200729_,2025-05-01,,blank,,,,False,False,False,
300200729_,2025-06-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
300200729_,2025-07-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200729_,2025-08-01,12.0,observed,,,,False,False,False,
300200729_,2025-09-01,38.0,observed,38.0,38.0,0.0,True,True,True,0.0
300200729_,2025-10-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200729_,2025-11-01,62.0,observed,47.0,47.0,0.0,True,False,False,-15.0
300200729_,2025-12-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200729_,2026-01-01,6.0,observed,,,,False,False,False,
300200729_,2026-02-01,30.0,observed,20.0,20.0,0.0,True,False,False,-10.0
300200729_,2026-03-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200729_,2026-04-01,20.0,observed,18.0,18.0,0.0,True,False,False,-2.0
300200729_,2026-05-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200729_,2026-06-01,48.0,observed,48.0,48.0,0.0,True,True,True,0.0
300200729_,2026-07-01,17.0,observed,23.0,23.0,0.0,True,False,False,6.0
300200729_,2026-08-01,13.0,observed,13.0,13.0,0.0,True,True,True,0.0
300200730_,2024-01-01,1.0,observed,,,,False,False,False,
300200730_,2024-02-01,12.0,observed,,,,False,False,False,
300200730_,2024-03-01,2.0,observed,,,,False,False,False,
300200730_,2024-04-01,14.0,observed,,,,False,False,False,
300200730_,2024-05-01,14.0,observed,,,,False,False,False,
300200730_,2024-06-01,30.0,observed,,,,False,False,False,
300200730_,2024-07-01,10.0,observed,,,,False,False,False,
300200730_,2024-08-01,2.0,observed,,,,False,False,False,
300200730_,2024-09-01,10.0,observed,,,,False,False,False,
300200730_,2024-10-01,25.0,observed,,,,False,False,False,
300200730_,2024-11-01,29.0,observed,,,,False,False,False,
300200730_,2024-12-01,7.0,observed,,,,False,False,False,
300200730_,2025-01-01,24.0,observed,24.0,24.0,0.0,True,True,True,0.0
300200730_,2025-02-01,50.0,observed,49.0,49.0,0.0,True,False,False,-1.0
300200730_,2025-03-01,18.0,observed,17.0,17.0,0.0,True,False,False,-1.0
300200730_,2025-04-01,82.0,observed,56.0,56.0,0.0,True,False,False,-26.0
300200730_,2025-05-01,,blank,,,,False,False,False,
300200730_,2025-06-01,24.0,observed,24.0,24.0,0.0,True,True,True,0.0
300200730_,2025-07-01,24.0,observed,24.0,24.0,0.0,True,True,True,0.0
300200730_,2025-08-01,,blank,,,,False,False,False,
300200730_,2025-09-01,18.0,observed,18.0,18.0,0.0,True,True,True,0.0
300200730_,2025-10-01,3.0,observed,2.0,2.0,0.0,True,False,False,-1.0
300200730_,2025-11-01,48.0,observed,48.0,48.0,0.0,True,True,True,0.0
300200730_,2025-12-01,35.0,observed,35.0,35.0,0.0,True,True,True,0.0
300200730_,2026-01-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200730_,2026-02-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200730_,2026-03-01,24.0,observed,24.0,24.0,0.0,True,True,True,0.0
300200730_,2026-04-01,16.0,observed,16.0,16.0,0.0,True,True,True,0.0
300200730_,2026-05-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200730_,2026-06-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200730_,2026-07-01,9.0,observed,15.0,15.0,0.0,True,False,False,6.0
300200730_,2026-08-01,27.0,observed,21.0,21.0,0.0,True,False,False,-6.0
300200731_,2024-01-01,3.0,observed,,,,False,False,False,
300200731_,2024-02-01,,blank,,,,False,False,False,
300200731_,2024-03-01,,blank,,,,False,False,False,
300200731_,2024-04-01,,blank,,,,False,False,False,
300200731_,2024-05-01,3.0,observed,,,,False,False,False,
300200731_,2024-06-01,1.0,observed,,,,False,False,False,
300200731_,2024-07-01,2.0,observed,,,,False,False,False,
300200731_,2024-08-01,1.0,observed,,,,False,False,False,
300200731_,2024-09-01,2.0,observed,,,,False,False,False,
300200731_,2024-10-01,1.0,observed,,,,False,False,False,
