target_month,sku,unit,month_number,days_in_month,lag_1,lag_2,lag_3,lag_6,lag_12,mean_3,mean_6,std_6,observations_3,observations_6,missing_share_6,zero_share_6,history_observed_months,history_calendar_months,opening_stock_lag_1,target_qty,split
2025-10-01,081100780_,шт,10,31,28.0,21.0,13.0,23.0,14.0,20.666666666666668,17.166666666666668,7.9854033502802295,3.0,6.0,0.0,0.0,21,21,36.0,18.0,train
2025-11-01,081100780_,шт,11,30,18.0,28.0,21.0,8.0,19.0,22.333333333333332,16.333333333333332,7.5011110288187774,3.0,6.0,0.0,0.0,22,22,45.0,23.0,train
2025-12-01,081100780_,шт,12,31,23.0,18.0,28.0,10.0,29.0,23.0,18.833333333333332,6.615638039272307,3.0,6.0,0.0,0.0,23,23,27.0,7.0,train
2026-01-01,081100780_,шт,1,31,7.0,23.0,18.0,13.0,15.0,16.0,18.333333333333332,7.474400756359451,3.0,6.0,0.0,0.0,24,24,14.0,2.0,validation
2026-03-01,081100780_,шт,3,31,,2.0,7.0,28.0,16.0,4.5,15.6,10.876580344942985,2.0,5.0,0.16666666666666663,0.0,25,26,35.0,3.0,validation
2026-04-01,081100780_,шт,4,30,3.0,,2.0,18.0,23.0,2.5,10.6,9.396807968666808,2.0,5.0,0.16666666666666663,0.0,26,27,50.0,3.0,validation
2026-05-01,081100780_,шт,5,31,3.0,3.0,,23.0,8.0,3.0,7.6,8.820430828479976,2.0,5.0,0.16666666666666663,0.0,27,28,47.0,29.0,validation
2026-06-01,081100780_,шт,6,30,29.0,3.0,3.0,7.0,10.0,11.666666666666666,8.8,11.45425685062108,3.0,5.0,0.16666666666666663,0.0,28,29,44.0,11.0,validation
2026-07-01,081100780_,шт,7,31,11.0,29.0,3.0,2.0,13.0,14.333333333333334,9.6,11.436782764396638,3.0,5.0,0.16666666666666663,0.0,29,30,15.0,3.0,test
2024-04-01,081100781_,шт,4,30,3.0,8.0,7.0,,,6.0,6.0,2.6457513110645907,3.0,3.0,0.0,0.0,3,3,14.0,22.0,train
2024-05-01,081100781_,шт,5,31,22.0,3.0,8.0,,,11.0,10.0,8.286535263104035,3.0,4.0,0.0,0.0,4,4,21.0,19.0,train
2024-06-01,081100781_,шт,6,30,19.0,22.0,3.0,,,14.666666666666666,11.8,8.228000972289685,3.0,5.0,0.0,0.0,5,5,9.0,20.0,train
2024-07-01,081100781_,шт,7,31,20.0,19.0,22.0,7.0,,20.333333333333332,13.166666666666666,8.084965470963168,3.0,6.0,0.0,0.0,6,6,25.0,12.0,train
2024-08-01,081100781_,шт,8,31,12.0,20.0,19.0,8.0,,17.0,14.0,7.5630681604756145,3.0,6.0,0.0,0.0,7,7,11.0,5.0,train
2024-09-01,081100781_,шт,9,30,5.0,12.0,20.0,3.0,,12.333333333333334,13.5,8.11788149704096,3.0,6.0,0.0,0.0,8,8,4.0,3.0,train
2024-10-01,081100781_,шт,10,31,3.0,5.0,12.0,22.0,,6.666666666666667,13.5,8.11788149704096,3.0,6.0,0.0,0.0,9,9,3.0,2.0,train
2024-11-01,081100781_,шт,11,30,2.0,3.0,5.0,19.0,,3.3333333333333335,10.166666666666666,8.035338615557324,3.0,6.0,0.0,0.0,10,10,,30.0,train
2024-12-01,081100781_,шт,12,31,30.0,2.0,3.0,20.0,,11.666666666666666,12.0,11.117553687749837,3.0,6.0,0.0,0.0,11,11,38.0,5.0,train
2025-01-01,081100781_,шт,1,31,5.0,30.0,2.0,12.0,7.0,12.333333333333334,9.5,10.634848376916336,3.0,6.0,0.0,0.0,12,12,28.0,22.0,train
2025-02-01,081100781_,шт,2,28,22.0,5.0,30.0,5.0,8.0,19.0,11.166666666666666,11.822295321411435,3.0,6.0,0.0,0.0,13,13,63.0,5.0,train
2025-03-01,081100781_,шт,3,31,5.0,22.0,5.0,3.0,3.0,10.666666666666666,11.166666666666666,11.822295321411435,3.0,6.0,0.0,0.0,14,14,41.0,9.0,train
2025-04-01,081100781_,шт,4,30,9.0,5.0,22.0,2.0,22.0,12.0,12.166666666666666,11.232393630329497,3.0,6.0,0.0,0.0,15,15,36.0,9.0,train
2025-05-01,081100781_,шт,5,31,9.0,9.0,5.0,30.0,19.0,7.666666666666667,13.333333333333334,10.289152864384253,3.0,6.0,0.0,0.0,16,16,27.0,28.0,train
2025-06-01,081100781_,шт,6,30,28.0,9.0,9.0,5.0,20.0,15.333333333333334,13.0,9.654014708917737,3.0,6.0,0.0,0.0,17,17,33.0,3.0,train
2025-07-01,081100781_,шт,7,31,3.0,28.0,9.0,22.0,12.0,13.333333333333334,12.666666666666666,10.01332445627658,3.0,6.0,0.0,0.0,18,18,5.0,25.0,train
2025-08-01,081100781_,шт,8,31,25.0,3.0,28.0,5.0,5.0,18.666666666666668,13.166666666666666,10.628577828979127,3.0,6.0,0.0,0.0,19,19,2.0,2.0,train
2025-09-01,081100781_,шт,9,30,2.0,25.0,3.0,9.0,3.0,10.0,12.666666666666666,11.147495981908524,3.0,6.0,0.0,0.0,20,20,18.0,8.0,train
2025-10-01,081100781_,шт,10,31,8.0,2.0,25.0,9.0,2.0,11.666666666666666,12.5,11.220516922138659,3.0,6.0,0.0,0.0,21,21,37.0,8.0,train
2025-11-01,081100781_,шт,11,30,8.0,8.0,2.0,28.0,30.0,6.0,12.333333333333334,11.290113669342158,3.0,6.0,0.0,0.0,22,22,48.0,42.0,train
2025-12-01,081100781_,шт,12,31,42.0,8.0,8.0,3.0,5.0,19.333333333333332,14.666666666666666,15.743781841306957,3.0,6.0,0.0,0.0,23,23,60.0,17.0,train
2026-01-01,081100781_,шт,1,31,17.0,42.0,8.0,25.0,22.0,22.333333333333332,17.0,14.669696656713798,3.0,6.0,0.0,0.0,24,24,39.0,12.0,validation
2026-02-01,081100781_,шт,2,28,12.0,17.0,42.0,2.0,5.0,23.666666666666668,14.833333333333334,14.204459393678686,3.0,6.0,0.0,0.0,25,25,22.0,2.0,validation
2026-03-01,081100781_,шт,3,31,2.0,12.0,17.0,8.0,9.0,10.333333333333334,14.833333333333334,14.204459393678686,3.0,6.0,0.0,0.0,26,26,35.0,1.0,validation
2026-04-01,081100781_,шт,4,30,1.0,2.0,12.0,8.0,9.0,5.0,13.666666666666666,15.13494851879803,3.0,6.0,0.0,0.0,27,27,48.0,4.0,validation
2026-05-01,081100781_,шт,5,31,4.0,1.0,2.0,42.0,28.0,2.3333333333333335,13.0,15.517731793016656,3.0,6.0,0.0,0.0,28,28,47.0,27.0,validation
2026-06-01,081100781_,шт,6,30,27.0,4.0,1.0,17.0,3.0,10.666666666666666,10.5,10.212737145349426,3.0,6.0,0.0,0.0,29,29,43.0,5.0,validation
2026-07-01,081100781_,шт,7,31,5.0,27.0,4.0,12.0,25.0,12.0,8.5,9.853933224860006,3.0,6.0,0.0,0.0,30,30,16.0,13.0,test
2026-08-01,081100781_,шт,8,31,13.0,5.0,27.0,2.0,2.0,15.0,8.666666666666666,9.933109617167556,3.0,6.0,0.0,0.0,31,31,14.0,4.0,test
2024-06-01,114001002_,шт,6,30,7.0,2.0,,,,4.5,3.6666666666666665,2.8867513459481287,2.0,3.0,0.4,0.0,3,5,43.0,4.0,train
2024-07-01,114001002_,шт,7,31,4.0,7.0,2.0,2.0,,4.333333333333333,3.75,2.362907813126304,3.0,4.0,0.33333333333333337,0.0,4,6,36.0,9.0,train
2024-08-01,114001002_,шт,8,31,9.0,4.0,7.0,,,6.666666666666667,5.5,3.1091263510296048,3.0,4.0,0.33333333333333337,0.0,5,7,42.0,10.0,train
2024-09-01,114001002_,шт,9,30,10.0,9.0,4.0,,,7.666666666666667,6.4,3.361547262794322,3.0,5.0,0.16666666666666663,0.0,6,8,33.0,13.0,train
2024-10-01,114001002_,шт,10,31,13.0,10.0,9.0,2.0,,10.666666666666666,7.5,4.03732584763727,3.0,6.0,0.0,0.0,7,9,23.0,6.0,train
2024-11-01,114001002_,шт,11,30,6.0,13.0,10.0,7.0,,9.666666666666666,8.166666666666666,3.188521078284832,3.0,6.0,0.0,0.0,8,10,15.0,15.0,train
2024-12-01,114001002_,шт,12,31,15.0,6.0,13.0,4.0,,11.333333333333334,9.5,4.135214625627067,3.0,6.0,0.0,0.0,9,11,39.0,14.0,train
2025-01-01,114001002_,шт,1,31,14.0,15.0,6.0,9.0,2.0,11.666666666666666,11.166666666666666,3.4302575219167846,3.0,6.0,0.0,0.0,10,12,24.0,5.0,train
2025-02-01,114001002_,шт,2,28,5.0,14.0,15.0,10.0,,11.333333333333334,10.5,4.230839160261238,3.0,6.0,0.0,0.0,11,13,30.0,5.0,train
2025-03-01,114001002_,шт,3,31,5.0,5.0,14.0,13.0,,8.0,9.666666666666666,4.8027769744874345,3.0,6.0,0.0,0.0,12,14,25.0,18.0,train
2025-04-01,114001002_,шт,4,30,18.0,5.0,5.0,6.0,2.0,9.333333333333334,10.5,5.822370651203856,3.0,6.0,0.0,0.0,13,15,20.0,5.0,train
2025-05-01,114001002_,шт,5,31,5.0,18.0,5.0,15.0,7.0,9.333333333333334,10.333333333333334,5.988878581726857,3.0,6.0,0.0,0.0,14,16,2.0,8.0,train
2025-06-01,114001002_,шт,6,30,8.0,5.0,18.0,14.0,4.0,10.333333333333334,9.166666666666666,5.564770136013407,3.0,6.0,0.0,0.0,15,17,37.0,13.0,train
2025-07-01,114001002_,шт,7,31,13.0,8.0,5.0,5.0,9.0,8.666666666666666,9.0,5.403702434442518,3.0,6.0,0.0,0.0,16,18,29.0,9.0,train
2025-08-01,114001002_,шт,8,31,9.0,13.0,8.0,5.0,10.0,10.0,9.666666666666666,5.046450898073484,3.0,6.0,0.0,0.0,17,19,21.0,4.0,train
2025-09-01,114001002_,шт,9,30,4.0,9.0,13.0,18.0,13.0,8.666666666666666,9.5,5.244044240850759,3.0,6.0,0.0,0.0,18,20,32.0,6.0,train
2025-10-01,114001002_,шт,10,31,6.0,4.0,9.0,5.0,6.0,6.333333333333333,7.5,3.2710854467592223,3.0,6.0,0.0,0.0,19,21,28.0,3.0,train
2025-11-01,114001002_,шт,11,30,3.0,6.0,4.0,8.0,15.0,4.333333333333333,7.166666666666667,3.656045222185667,3.0,6.0,0.0,0.0,20,22,32.0,4.0,train
2026-02-01,114001002_,шт,2,28,,,4.0,4.0,5.0,4.0,4.25,1.2583057392117527,1.0,4.0,0.33333333333333337,0.0,21,25,26.0,1.0,validation
2026-04-01,114001002_,шт,4,30,,1.0,,3.0,5.0,1.0,2.6666666666666665,1.527525231651884,1.0,3.0,0.5,0.0,22,27,25.0,4.0,validation
2026-06-01,114001002_,шт,6,30,,4.0,,,13.0,4.0,2.5,2.12132034355955,1.0,2.0,0.6666666666666667,0.0,23,29,20.0,1.0,validation
2026-07-01,114001002_,шт,7,31,1.0,,4.0,,9.0,2.5,2.0,1.7320508075688166,2.0,3.0,0.5,0.0,24,30,20.0,1.0,test
2026-08-01,114001002_,шт,8,31,1.0,1.0,,1.0,4.0,1.0,1.75,1.4999999999999516,2.0,4.0,0.33333333333333337,0.0,25,31,19.0,2.0,test
2024-05-01,114001010_,шт,5,31,6.0,1.0,,,,3.5,3.3333333333333335,2.5166114784235836,2.0,3.0,0.25,0.0,3,4,47.0,6.0,train
2024-06-01,114001010_,шт,6,30,6.0,6.0,1.0,,,4.333333333333333,4.0,2.449489742783178,3.0,4.0,0.19999999999999996,0.0,4,5,41.0,7.0,train
2024-07-01,114001010_,шт,7,31,7.0,6.0,6.0,3.0,,6.333333333333333,4.6,2.5099800796022267,3.0,5.0,0.16666666666666663,0.0,5,6,35.0,3.0,train
2024-08-01,114001010_,шт,8,31,3.0,7.0,6.0,,,5.333333333333333,4.6,2.5099800796022267,3.0,5.0,0.16666666666666663,0.0,6,7,28.0,11.0,train
2024-09-01,114001010_,шт,9,30,11.0,3.0,7.0,1.0,,7.0,5.666666666666667,3.4448028487370173,3.0,6.0,0.0,0.0,7,8,25.0,1.0,train
2024-10-01,114001010_,шт,10,31,1.0,11.0,3.0,6.0,,5.0,5.666666666666667,3.4448028487370173,3.0,6.0,0.0,0.0,8,9,24.0,4.0,train
2024-11-01,114001010_,шт,11,30,4.0,1.0,11.0,6.0,,5.333333333333333,5.333333333333333,3.502380143083653,3.0,6.0,0.0,0.0,9,10,23.0,3.0,train
2024-12-01,114001010_,шт,12,31,3.0,4.0,1.0,7.0,,2.6666666666666665,4.833333333333333,3.6009258068817065,3.0,6.0,0.0,0.0,10,11,26.0,10.0,train
2025-01-01,114001010_,шт,1,31,10.0,3.0,4.0,3.0,3.0,5.666666666666667,5.333333333333333,4.1311822359545785,3.0,6.0,0.0,0.0,11,12,23.0,17.0,train
2025-02-01,114001010_,шт,2,28,17.0,10.0,3.0,11.0,,10.0,7.666666666666667,6.0553007081949835,3.0,6.0,0.0,0.0,12,13,18.0,1.0,train
2025-03-01,114001010_,шт,3,31,1.0,17.0,10.0,1.0,1.0,9.333333333333334,6.0,6.324555320336759,3.0,6.0,0.0,0.0,13,14,1.0,8.0,train
2025-04-01,114001010_,шт,4,30,8.0,1.0,17.0,4.0,6.0,8.666666666666666,7.166666666666667,5.845225972250061,3.0,6.0,0.0,0.0,14,15,20.0,1.0,train
2025-05-01,114001010_,шт,5,31,1.0,8.0,1.0,3.0,6.0,3.3333333333333335,6.666666666666667,6.282250127674532,3.0,6.0,0.0,0.0,15,16,12.0,1.0,train
2025-06-01,114001010_,шт,6,30,1.0,1.0,8.0,10.0,7.0,3.3333333333333335,6.333333333333333,6.5625198412398476,3.0,6.0,0.0,0.0,16,17,21.0,5.0,train
2025-07-01,114001010_,шт,7,31,5.0,1.0,1.0,17.0,3.0,2.3333333333333335,5.5,6.316644678941503,3.0,6.0,0.0,0.0,17,18,20.0,6.0,train
2025-08-01,114001010_,шт,8,31,6.0,5.0,1.0,1.0,11.0,4.0,3.6666666666666665,3.076794869123821,3.0,6.0,0.0,0.0,18,19,15.0,1.0,train
2025-09-01,114001010_,шт,9,30,1.0,6.0,5.0,8.0,1.0,4.0,3.6666666666666665,3.076794869123821,3.0,6.0,0.0,0.0,19,20,15.0,2.0,train
2025-10-01,114001010_,шт,10,31,2.0,1.0,6.0,1.0,4.0,3.0,2.6666666666666665,2.250925735484552,3.0,6.0,0.0,0.0,20,21,13.0,2.0,train
2025-11-01,114001010_,шт,11,30,2.0,2.0,1.0,1.0,3.0,1.6666666666666667,2.8333333333333335,2.136976056643282,3.0,6.0,0.0,0.0,21,22,16.0,2.0,train
2025-12-01,114001010_,шт,12,31,2.0,2.0,2.0,5.0,10.0,2.0,3.0,2.0000000000000013,3.0,6.0,0.0,0.0,22,23,14.0,1.0,train
2026-01-01,114001010_,шт,1,31,1.0,2.0,2.0,6.0,17.0,1.6666666666666667,2.3333333333333335,1.8618986725025273,3.0,6.0,0.0,0.0,23,24,12.0,1.0,validation
2026-02-01,114001010_,шт,2,28,1.0,1.0,2.0,1.0,1.0,1.3333333333333333,1.5,0.5477225575051727,3.0,6.0,0.0,0.0,24,25,11.0,1.0,validation
2026-03-01,114001010_,шт,3,31,1.0,1.0,1.0,2.0,8.0,1.0,1.5,0.5477225575051727,3.0,6.0,0.0,0.0,25,26,15.0,2.0,validation
2026-05-01,114001010_,шт,5,31,,2.0,1.0,2.0,1.0,1.5,1.4,0.5477225575051745,2.0,5.0,0.16666666666666663,0.0,26,28,10.0,2.0,validation
2026-07-01,114001010_,шт,7,31,,2.0,,1.0,6.0,2.0,1.5,0.5773502691896362,1.0,4.0,0.33333333333333337,0.0,27,30,8.0,3.0,test
2026-08-01,114001010_,шт,8,31,3.0,,2.0,1.0,1.0,2.5,2.0,0.8164965809277327,2.0,4.0,0.33333333333333337,0.0,28,31,8.0,2.0,test
2024-04-01,120100001_,шт,4,30,92.0,129.0,53.0,,,91.33333333333333,91.33333333333333,38.00438571182717,3.0,3.0,0.0,0.0,3,3,196.0,80.0,train
2024-05-01,120100001_,шт,5,31,80.0,92.0,129.0,,,100.33333333333333,88.5,31.54362059117501,3.0,4.0,0.0,0.0,4,4,304.0,76.0,train
2024-06-01,120100001_,шт,6,30,76.0,80.0,92.0,,,82.66666666666667,86.0,27.883686987197372,3.0,5.0,0.0,0.0,5,5,391.0,70.0,train
2024-07-01,120100001_,шт,7,31,70.0,76.0,80.0,53.0,,75.33333333333333,83.33333333333333,25.78113005022601,3.0,6.0,0.0,0.0,6,6,331.0,157.0,train
2024-08-01,120100001_,шт,8,31,157.0,70.0,76.0,129.0,,101.0,100.66666666666667,34.719831028774706,3.0,6.0,0.0,0.0,7,7,363.0,103.0,train
2024-09-01,120100001_,шт,9,30,103.0,157.0,70.0,92.0,,110.0,96.33333333333333,31.991665581314564,3.0,6.0,0.0,0.0,8,8,124.0,114.0,train
2024-10-01,120100001_,шт,10,31,114.0,103.0,157.0,80.0,,124.66666666666667,100.0,32.649655434629025,3.0,6.0,0.0,0.0,9,9,210.0,101.0,train
2024-11-01,120100001_,шт,11,30,101.0,114.0,103.0,76.0,,106.0,103.5,31.16889475101741,3.0,6.0,0.0,0.0,10,10,286.0,103.0,train
2024-12-01,120100001_,шт,12,31,103.0,101.0,114.0,70.0,,106.0,108.0,28.213471959331788,3.0,6.0,0.0,0.0,11,11,421.0,70.0,train
2025-01-01,120100001_,шт,1,31,70.0,103.0,101.0,157.0,53.0,91.33333333333333,108.0,28.213471959331788,3.0,6.0,0.0,0.0,12,12,334.0,118.0,train
2025-02-01,120100001_,шт,2,28,118.0,70.0,103.0,103.0,129.0,97.0,101.5,16.88490450076637,3.0,6.0,0.0,0.0,13,13,394.0,147.0,train
2025-03-01,120100001_,шт,3,31,147.0,118.0,70.0,114.0,92.0,111.66666666666667,108.83333333333333,25.18266599601138,3.0,6.0,0.0,0.0,14,14,276.0,169.0,train
2025-04-01,120100001_,шт,4,30,169.0,147.0,118.0,101.0,80.0,144.66666666666666,118.0,35.38361202590829,3.0,6.0,0.0,0.0,15,15,293.0,84.0,train
2025-05-01,120100001_,шт,5,31,84.0,169.0,147.0,103.0,76.0,133.33333333333334,115.16666666666667,37.62667493503337,3.0,6.0,0.0,0.0,16,16,249.0,106.0,train
2025-06-01,120100001_,шт,6,30,106.0,84.0,169.0,70.0,70.0,119.66666666666667,115.66666666666667,37.45219174716839,3.0,6.0,0.0,0.0,17,17,595.0,95.0,train
2025-07-01,120100001_,шт,7,31,95.0,106.0,84.0,118.0,157.0,95.0,119.83333333333333,32.40627511249432,3.0,6.0,0.0,0.0,18,18,463.0,96.0,train
2025-08-01,120100001_,шт,8,31,96.0,95.0,106.0,147.0,103.0,99.0,116.16666666666667,33.86689632468066,3.0,6.0,0.0,0.0,19,19,368.0,83.0,train
2025-09-01,120100001_,шт,9,30,83.0,96.0,95.0,169.0,114.0,91.33333333333333,105.5,32.25368196035921,3.0,6.0,0.0,0.0,20,20,301.0,100.0,train
2025-10-01,120100001_,шт,10,31,100.0,83.0,96.0,84.0,101.0,93.0,94.0,9.011104260855067,3.0,6.0,0.0,0.0,21,21,217.0,249.0,train
2025-11-01,120100001_,шт,11,30,249.0,100.0,83.0,106.0,103.0,144.0,121.5,62.91820086429683,3.0,6.0,0.0,0.0,22,22,445.0,25.0,train
2025-12-01,120100001_,шт,12,31,25.0,249.0,100.0,95.0,70.0,124.66666666666667,108.0,74.52784714454056,3.0,6.0,0.0,0.0,23,23,488.0,87.0,train
2026-01-01,120100001_,шт,1,31,87.0,25.0,249.0,96.0,118.0,120.33333333333333,106.66666666666667,74.87767802667673,3.0,6.0,0.0,0.0,24,24,447.0,28.0,validation
2026-02-01,120100001_,шт,2,28,28.0,87.0,25.0,83.0,147.0,46.666666666666664,95.33333333333333,81.65455692529761,3.0,6.0,0.0,0.0,25,25,369.0,50.0,validation
2026-03-01,120100001_,шт,3,31,50.0,28.0,87.0,100.0,169.0,55.0,89.83333333333333,83.73629241055916,3.0,6.0,0.0,0.0,26,26,352.0,34.0,validation
2026-04-01,120100001_,шт,4,30,34.0,50.0,28.0,249.0,84.0,37.333333333333336,78.83333333333333,86.42549778084397,3.0,6.0,0.0,0.0,27,27,478.0,196.0,validation
2026-05-01,120100001_,шт,5,31,196.0,34.0,50.0,25.0,106.0,93.33333333333333,70.0,65.80273550544841,3.0,6.0,0.0,0.0,28,28,441.0,27.0,validation
2026-06-01,120100001_,шт,6,30,27.0,196.0,34.0,87.0,95.0,85.66666666666667,70.33333333333333,65.53370634007105,3.0,6.0,0.0,0.0,29,29,232.0,79.0,validation
2026-07-01,120100001_,шт,7,31,79.0,27.0,196.0,28.0,96.0,100.66666666666667,69.0,65.20736154760444,3.0,6.0,0.0,0.0,30,30,399.0,48.0,test
2026-08-01,120100001_,шт,8,31,48.0,79.0,27.0,50.0,83.0,51.333333333333336,72.33333333333333,63.17172363222859,3.0,6.0,0.0,0.0,31,31,290.0,20.0,test
2024-04-01,120100002_,шт,4,30,132.0,67.0,112.0,,,103.66666666666667,103.66666666666667,33.291640592396966,3.0,3.0,0.0,0.0,3,3,281.0,94.0,train
2024-05-01,120100002_,шт,5,31,94.0,132.0,67.0,,,97.66666666666667,101.25,27.608875384557045,3.0,4.0,0.0,0.0,4,4,249.0,53.0,train
2024-06-01,120100002_,шт,6,30,53.0,94.0,132.0,,,93.0,91.6,32.207142065076184,3.0,5.0,0.0,0.0,5,5,305.0,139.0,train
2024-07-01,120100002_,шт,7,31,139.0,53.0,94.0,112.0,,95.33333333333333,99.5,34.70302580467588,3.0,6.0,0.0,0.0,6,6,313.0,65.0,train
2024-08-01,120100002_,шт,8,31,65.0,139.0,53.0,67.0,,85.66666666666667,91.66666666666667,36.571391369028696,3.0,6.0,0.0,0.0,7,7,223.0,100.0,train
2024-09-01,120100002_,шт,9,30,100.0,65.0,139.0,132.0,,101.33333333333333,97.16666666666667,34.54513955199293,3.0,6.0,0.0,0.0,8,8,208.0,157.0,train
2024-10-01,120100002_,шт,10,31,157.0,100.0,65.0,94.0,,107.33333333333333,101.33333333333333,40.56928230406186,3.0,6.0,0.0,0.0,9,9,179.0,91.0,train
2024-11-01,120100002_,шт,11,30,91.0,157.0,100.0,53.0,,116.0,100.83333333333333,40.696027652175914,3.0,6.0,0.0,0.0,10,10,226.0,123.0,train
2024-12-01,120100002_,шт,12,31,123.0,91.0,157.0,139.0,,123.66666666666667,112.5,33.66749173906484,3.0,6.0,0.0,0.0,11,11,387.0,63.0,train
2025-01-01,120100002_,шт,1,31,63.0,123.0,91.0,65.0,112.0,92.33333333333333,99.83333333333333,35.92445777832515,3.0,6.0,0.0,0.0,12,12,263.0,66.0,train
2025-02-01,120100002_,шт,2,28,66.0,63.0,123.0,100.0,67.0,84.0,100.0,35.732338294603665,3.0,6.0,0.0,0.0,13,13,290.0,156.0,train
2025-03-01,120100002_,шт,3,31,156.0,66.0,63.0,157.0,132.0,95.0,109.33333333333333,42.4201210119286,3.0,6.0,0.0,0.0,14,14,225.0,99.0,train
2025-04-01,120100002_,шт,4,30,99.0,156.0,66.0,91.0,94.0,107.0,99.66666666666667,35.41562743573332,3.0,6.0,0.0,0.0,15,15,321.0,74.0,train
2025-05-01,120100002_,шт,5,31,74.0,99.0,156.0,123.0,53.0,109.66666666666667,96.83333333333333,36.896702653037536,3.0,6.0,0.0,0.0,16,16,325.0,137.0,train
2025-06-01,120100002_,шт,6,30,137.0,74.0,99.0,63.0,139.0,103.33333333333333,99.16666666666667,39.25005307852038,3.0,6.0,0.0,0.0,17,17,445.0,65.0,train
2025-07-01,120100002_,шт,7,31,65.0,137.0,74.0,66.0,65.0,92.0,99.5,38.888301582866795,3.0,6.0,0.0,0.0,18,18,376.0,86.0,train
2025-08-01,120100002_,шт,8,31,86.0,65.0,137.0,156.0,100.0,96.0,102.83333333333333,36.207273670723495,3.0,6.0,0.0,0.0,19,19,258.0,51.0,train
2025-09-01,120100002_,шт,9,30,51.0,86.0,65.0,99.0,157.0,67.33333333333333,85.33333333333333,30.256679703276557,3.0,6.0,0.0,0.0,20,20,160.0,87.0,train
2025-10-01,120100002_,шт,10,31,87.0,51.0,86.0,74.0,91.0,74.66666666666667,83.33333333333333,29.56123587853978,3.0,6.0,0.0,0.0,21,21,305.0,77.0,train
2025-11-01,120100002_,шт,11,30,77.0,87.0,51.0,137.0,123.0,71.66666666666667,83.83333333333333,29.396711834262476,3.0,6.0,0.0,0.0,22,22,266.0,51.0,train
2025-12-01,120100002_,шт,12,31,51.0,77.0,87.0,65.0,63.0,71.66666666666667,69.5,16.367651022672778,3.0,6.0,0.0,0.0,23,23,329.0,78.0,train
2026-01-01,120100002_,шт,1,31,78.0,51.0,77.0,86.0,66.0,68.66666666666667,71.66666666666667,16.51262143533448,3.0,6.0,0.0,0.0,24,24,256.0,18.0,validation
2026-02-01,120100002_,шт,2,28,18.0,78.0,51.0,51.0,156.0,49.0,60.333333333333336,25.562994086504585,3.0,6.0,0.0,0.0,25,25,150.0,40.0,validation
2026-03-01,120100002_,шт,3,31,40.0,18.0,78.0,87.0,99.0,45.333333333333336,58.5,26.733873643750204,3.0,6.0,0.0,0.0,26,26,254.0,67.0,validation
2026-04-01,120100002_,шт,4,30,67.0,40.0,18.0,77.0,74.0,41.666666666666664,55.166666666666664,23.523746867084522,3.0,6.0,0.0,0.0,27,27,339.0,133.0,validation
2026-05-01,120100002_,шт,5,31,133.0,67.0,40.0,51.0,137.0,80.0,64.5,39.56134476986344,3.0,6.0,0.0,0.0,28,28,272.0,73.0,validation
2026-06-01,120100002_,шт,6,30,73.0,133.0,67.0,78.0,65.0,91.0,68.16666666666667,39.07642085281952,3.0,6.0,0.0,0.0,29,29,226.0,70.0,validation
2026-07-01,120100002_,шт,7,31,70.0,73.0,133.0,18.0,86.0,92.0,66.83333333333333,38.80936313142317,3.0,6.0,0.0,0.0,30,30,223.0,33.0,test
2026-08-01,120100002_,шт,8,31,33.0,70.0,73.0,40.0,51.0,58.666666666666664,69.33333333333333,35.3647658929996,3.0,6.0,0.0,0.0,31,31,193.0,48.0,test
2024-05-01,120100003_,шт,5,31,5.0,3.0,1.0,,,3.0,3.0,2.0,3.0,3.0,0.25,0.0,3,4,8.0,1.0,train
2024-06-01,120100003_,шт,6,30,1.0,5.0,3.0,,,3.0,2.5,1.9148542155126762,3.0,4.0,0.19999999999999996,0.0,4,5,13.0,1.0,train
2024-07-01,120100003_,шт,7,31,1.0,1.0,5.0,,,2.3333333333333335,2.2,1.7888543819998317,3.0,5.0,0.16666666666666663,0.0,5,6,12.0,7.0,train
2024-08-01,120100003_,шт,8,31,7.0,1.0,1.0,1.0,,3.0,3.0,2.5298221281347035,3.0,6.0,0.0,0.0,6,7,11.0,1.0,train
2024-09-01,120100003_,шт,9,30,1.0,7.0,1.0,3.0,,3.0,3.0,2.5298221281347035,3.0,6.0,0.0,0.0,7,8,7.0,3.0,train
2024-11-01,120100003_,шт,11,30,,3.0,1.0,1.0,,2.0,2.6,2.6076809620810595,2.0,5.0,0.16666666666666663,0.0,8,10,3.0,6.0,train
2024-12-01,120100003_,шт,12,31,6.0,,3.0,1.0,,4.5,3.6,2.792848008753788,2.0,5.0,0.16666666666666663,0.0,9,11,17.0,7.0,train
2025-02-01,120100003_,шт,2,28,,7.0,6.0,1.0,1.0,6.5,4.25,2.753785273643051,2.0,4.0,0.33333333333333337,0.0,10,13,,1.0,train
2025-07-01,120100003_,шт,7,31,,,,,7.0,,1.0,,0.0,1.0,0.8333333333333334,0.0,11,18,1.0,1.0,train
2025-08-01,120100003_,шт,8,31,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.6666666666666667,0.0,12,19,1.0,7.0,train
2025-09-01,120100003_,шт,9,30,7.0,1.0,,,3.0,4.0,4.0,4.242640687119285,2.0,2.0,0.6666666666666667,0.0,13,20,10.0,5.0,train
