sku,product_name,unit,supplier_sku
130600086_,"Тепловое реле РТИ-1312 (5,5-8А) IEK (1/100)",шт,DRT10-D055-0008
130600098_,Разъем РРМ77/3(PTF11A) для РЭК77/3(LY3) модульный IEK,шт,RRP10D-RRM-3
130600121_,Реле напряжения ORV с блок. 1ф. 110-240В AC/DC IEK ORV-01-AD110-240 NEW,шт,
130600122_,Реле напряжения ORV. 1ф 220 В AC IEK ORV-02-A220 NEW,шт,
130600123_,Реле времени ORT 2 конт. 2 уст. 230В AC IEK ORT-2T-AC230V NEW,шт,
130600124_,Реле времени ORT 2 конт. 2 уст. 12-240В AC/DC IEK ORT-2T-ACDC12-240V NEW,шт,ORT-2T-ACDC12-240V
130600125_,Реле времени ORT многофункц. 1 конт. 230В AC IEK ORT-M1-AC230V NEW,шт,ORT-M1-AC230V
130600126_,Реле времени ORT многофункциональное 1 контакт 12-240В AC/DC IEK,,ORT-M1-ACDC12-240V
130600128_,Реле времени ORT многофункц. 2 конт. 12-240V AC/DC IEK (1/200),шт,ORT-M2-ACDC12-240V
130600129_,Реле циклическое ORT 1 конт. 230В AC ИЭК ORT-S1-AC230V NEW,шт,
130600130_,Реле циклическое ORT 1 конт. 12-240В AC/DC IEK ORT-S1-ACDC12-240V NEW,шт,
130600131_,Реле циклическое ORT 2 конт. 230В AC IEK ORT-S2-AC230V NEW,шт,
130600132_,Реле циклическое ORT 2 конт. 12-240В AC/DC IEK ORT-S2-ACDC12-240V NEW,шт,
130600135_,"Реле тока ORI 1,6-16А 24-240В AC/24В DC IEK ORI-01-16 NEW",шт,
130600136_,Реле фаз ORF 03. 3ф 220-460V IEK (1/200),шт,ORF-03-220-460VAC
130600137_,Реле фаз ORF 05. 3ф 220-460V IEK (1/200),шт,ORF-05-220-460VAC
130600138_,Реле фаз ORF 06. 3ф 220-460V IEK (1/200),шт,ORF-06-220-460VAC
130600140_,Реле промежут. OIR 3 конт. 16А 12В AC/DC IEK OIR-316-ACDC12V NEW,шт,
130600145_,Термостат от 0 до 60 °C NC IEK (200) NEW,шт,YCE-TNC-00-60
130600147_,Импульсное реле ORM. 2 конт. 230 В AC IEK ORM-02-AC230 NEW,,
130600148_,Реле промежут. OIR 3 конт. 8А 230В AC IEK OIR-308-AC230V NEW,шт,OIR-308-AC230V
130600149_,Импульсное реле ORM. 2 конт. 12-240 В AC/DC IEK ORM-02-ACDC12-240V NEW,шт,
130600150_,Реле промежут. OIR 3 конт. 16А 230В AC IEK OIR-316-AC230V NEW,шт,OIR-316-AC230V
130600154_,Термостат от 0 до 60 °C NO IEK (200) NEW,шт,YCE-TNO-00-60
130600165_,Логическое реле PLR-S. CPU1206(R) 220В AC с экраном ONI PLR-S-CPU-1206R-AC-BE NEW,шт,
130600166_,Логическое реле PLR-S. 8DI/8DO серии ONI,шт,
130600200_,Реле напряжения ORV-02 1ф. 110-240В AC/DC IEK ORV-02-AD110-240 NEW,шт,
130600201_,Реле фаз ORF-04 3ф. 220-460В AC IEK ORF-04-220-460VAC NEW,шт,
130600202_,"Реле тока ORI 0,8-8А 24-240В AC/24В DC IEK ORI-01-8 NEW",шт,
130600203_,Реле уровня ORL 24-240В AC/DC IEK ORL-01-ACDC24-240V NEW,шт,ORL-01-ACDC24-240V
130600204_,Розетка ORS-G-1-2 для реле OGR-1 2C ONI ORS-G-1-2-G NEW,шт,
130600205_,Реле общ. назнач. OGR-1 2C 24В DC с LED и тест. кнопкой ONI OGR-1-2C-DC24V-L-B NEW,шт,
130600206_,Розетка ORS-M для реле ORM 2C ONI ORS-M-1-2-G NEW,шт,
130600207_,Розетка ORS-G-2-4 для реле OGR-2 4C ONI ORS-G-2-4-G NEW,шт,
130600208_,Розетка ORS-G-2-2 для реле OGR-2 2C ONI ORS-G-2-2-G NEW,шт,
130600209_,Реле интерфейсное ORM-1 4C 24В DC с LED и тест. кнопкой ONI ORM-1-4C-DC24V-L-B NEW,шт,ORM-1-4C-DC24V-L-B
130600210_,Реле интерфейсное ORM-1 2C 24В DC с LED и тест. кнопкой ONI ORM-1-2C-DC24V-L-B NEW,шт,ORM-1-2C-DC24V-L-B
130600211_,Реле интерфейсное ORM-1 2C 220В AC с LED и тест. кнопкой ONI ORM-1-2C-AC220V-L-B NEW,шт,ORM-1-2C-AC220V-L-B
130600212_,Реле общ. назнач. OGR-2 4C 24В DC ONI OGR-2-4C-DC24V NEW,шт,
130600213_,Реле общ. назнач. OGR-2 4C 220В AC ONI OGR-2-4C-AC220V NEW,шт,
130600214_,Реле общ. назнач. OGR-2 2C 24В DC ONI OGR-2-2C-DC24V NEW,шт,
130600215_,Реле общ. назнач. OGR-2 2C 220В AC ONI OGR-2-2C-AC220V NEW,шт,
130600216_,Реле промежут. OIR 3 конт. 16А 24В AC/DC IEK OIR-316-ACDC24V NEW,шт,OIR-316-ACDC24V
130600217_,Реле промежут. OIR 2 конт. 8А 230В AC IEK OIR-208-AC230V NEW,шт,OIR-208-AC230V
130600218_,Реле промежут. OIR 1 конт. 16А 230В AC IEK OIR-116-AC230V NEW,шт,
130600219_,Реле твердотельное OSS-2 40А 380В AC 3-32В DC ONI OSS-2-3-40-B NEW,шт,
130600220_,Реле твердотельное OSS-2 25А 380В AC 3-32В DC ONI OSS-2-3-25-B NEW,шт,
130600222_,Реле фаз ORF-10 3ф. 2 конт. 127-265В AC с контр. нейтр. ONI ORF-10-127-265VAC NEW,шт,
130600223_,Реле фаз ORF-08D 3ф. 2 конт. 220-460В AC ONI ORF-08D-220-460VAC NEW,шт,ORF-08D-220-460VAC
130600224_,Реле фаз ORF-08D 3ф. 2 конт. 127-265В AC с контр. нейтр. ONI ORF-08D-127-265VAC NEW,шт,ORF-08D-127-265VAC
130600225_,Реле пуска звезда-треугольник ORT 400В AC IEK ORT-ST-AC400V NEW,шт,
130600226_,Реле задержки выкл. при снятии пит. ORT 12-240В AC/DC IEK ORT-D-ACDC12-240V NEW,шт,
130600227_,Реле задержки выключения ORT 2 конт. 12-240В AC/DC IEK ORT-B2-ACDC12-240V NEW,,
130600228_,Реле задержки выключения ORT 2 конт. 230В AC IEK ORT-B2-AC230V NEW,,
130600229_,Реле задержки выключения ORT 1 конт. 12-240В AC/DC IEK ORT-B1-ACDC12-240V NEW,шт,
130600230_,Реле задержки выключения ORT 1 конт. 230В AC IEK ORT-B1-AC230V NEW,шт,
130600232_,Реле задержки включения ORT 1 конт. 12-240В AC/DC IEK ORT-A1-ACDC12-240V NEW,шт,
130600234_,Реле задержки включения ORT 1 конт. 230В AC IEK ORT-A1-AC230V NEW,шт,
130600235_,"Преобр. давл. PPT10 0,5% 0-100Бар 4-20мА G1/2 DIN43650 ONI PPT-G-ST-100-4-20-2-2 NEW",шт,
130600236_,"Преобр. давл. PPT10 0,5% 0-16Бар 0-10В G1/2 DIN43650 ONI PPT-G-ST-016-0-10-2-2 NEW",шт,
130600237_,"Преобр. давл. PPT10 0,5% 0-10Бар 4-20мА G1/4 Mini 4-pin ONI PPT-G-ST-010-4-20-1-1 NEW",шт,
130600238_,"Преобр. давл. PPT10 0,5% 0-6Бар 4-20мА G1/4 Mini 4-pin ONI PPT-G-ST-006-4-20-1-1 NEW",шт,
130600239_,"Преобр. давл. PPT10 0,25% 0-6Бар 4-20мА G1/2 DIN43650 ONI PPT-G-HY-006-4-20-2-2 NEW",шт,
130600240_,"Преобр. давл. PPT20 0,5% 0-25Бар 4-20мА G1/2 DIN43650 ONI PPT-A-ST-025-4-20-2-2 NEW",шт,
130600241_,"Преобр. давл. PPT20 0,5% 0-25Бар 0-10В G1/2 DIN43650 ONI PPT-A-ST-025-0-10-2-2 NEW",шт,
130600242_,УПП SFB 3Ф 380В 30кВт 60A Uупр 110-220В Modbus ONI SFB-33-30-A-10 NEW,шт,
130600243_,УПП SFB 3Ф 380В 22кВт 45A Uупр 110-220В Modbus ONI SFB-33-22-A-10 NEW,шт,
130600244_,УПП SFB 3Ф 380В 22кВт 45A Uупр 110-220В ONI SFB-33-22-A-00 NEW,шт,
130600245_,УПП SFB 3Ф 380В 18кВт 37A Uупр 110-220В Modbus ONI SFB-33-18-A-10 NEW,шт,
130600246_,УПП SFB 3Ф 380В 15кВт 30A Uупр 110-220В Modbus ONI SFB-33-15-A-10 NEW,шт,
130600247_,УПП SFB 3Ф 380В 11кВт 22A Uупр 110-220В Modbus ONI SFB-33-11-A-10 NEW,,
130600248_,УПП SFB 3Ф 380В 11кВт 22A Uупр 110-220В ONI SFB-33-11-A-00 NEW,шт,
130600253_,"Преобраз. частоты A150 380В 3Ф 7,5кВт 17А встр. торм ONI A150-33-75NT NEW(6) NEW",шт,A150-33-75NT
130600254_,"Преобраз. частоты A150 380В 3Ф 5,5кВт 13А встр. торм ONI A150-33-55NT NEW(6) NEW",шт,A150-33-55NT
130600255_,"Преобраз. частоты A150 380В 3Ф 3,7кВт 10А встр. торм ONI A150-33-37NT NEW(12) NEW",шт,A150-33-37NT
130600256_,"Преобраз. частоты A150 380В 3Ф 2,2кВт 6А встр. торм ONI A150-33-22NT NEW (12) NEW",шт,A150-33-22NT
130600257_,Преобраз. частоты A150 380В 3Ф 15кВт 32А встр. торм ONI A150-33-15T NEW (4) NEW,шт,A150-33-15T
130600258_,"Преобраз. частоты A150 380В 3Ф 1,5кВт 5А встр. торм ONI A150-33-15NT NEW (12) NEW",шт,A150-33-15NT
130600259_,Преобраз. частоты A150 380В 3Ф 11кВт 25А встр. торм ONI A150-33-11T NEW (4) NEW,шт,A150-33-11T
130600260_,"Преобраз. частоты A150 380В 3Ф 0,75кВт 3А встр. торм ONI A150-33-075HT (12) NEW",шт,
130600261_,Блок питания OPS 220В AC/24В DC 30Вт ONI OPS-DC24-030B NEW,шт,
130600262_,Блок питания OPSE 220В AC/24В DC 120Вт ONI OPSE-DC24-120B NEW,шт,
130600265_,Панель оператора ETG 7” базовая пластиковый корпус ONI ETG-A8TS-HSSN-S-070 NEW,шт,
130600266_,"Панель оператора ETG 4,3” пластиковый корпус ONI ETG-A8TS-HSSN-S-043 NEW",шт,
130600267_,"Панель оператора ETG 4,3” серии ONI ETG-CP-043 NEW",шт,
130600268_,Панель оператора емкостная ETС 7” пластиковый корпус ONI ETC-A8TS-HSSE-S-070 NEW,шт,
130600269_,Микро ПЛК PLR-M. CPU DI12/DO06(R) 24В DC ONI PLR-M-CPU-18R00ADC NEW,шт,
130600270_,Логическое реле PLR-S. CPU1206 серии ONI PLR-S-CPU-1206 NEW,шт,
130600271_,Логическое реле PLR-S. CPU0804 серии ONI PLR-S-CPU-0804 NEW,шт,
130600272_,Логическое реле PLR-S. USB кабель серии ONI PLR-S-CABLE-USB NEW,шт,
130600273_,Логическое реле PLR-S. RS-232 серии ONI PLR-S-CABLE-RS232 NEW,шт,
130900001_,ВКИ-230 3Р 16А 230\400В IP40 IEK (10/100),шт,KVK30-16-3
130900006_,Переключатель ANCLR 22-3 (зеленый неон на 3 полож.) IEK (10/200),шт,BSW10-ANCLR-3-K06
130900007_,Переключатель ANCLR 22-3 (красный неон на 3 полож.) IEK (10/200),шт,BSW10-ANCLR-3-K04
130900008_,Кнопка ALCLR-22 (черный.на 3 полож) IEK (10/200),шт,BSW10-ALCLR-3-K02
130900009_,Кнопка ANE-22 (грибок с фиксац.красн.неон) IEK (10/200),шт,BBG40-ANE-K04
130900010_,Переключатель ANC-22-2 (красный неон на 2 полож) IEK (10/200),шт,BSW10-ANC-2-K04
130900012_,Переключатель ANC-22-2 (зеленый неон на 2 полож) IEK (10/200),шт,BSW10-ANC-2-K06
130900013_,ВКИ-216 3Р 10А 230\400В IP40 IEK (10/120),шт,KVK20-10-3
130900014_,ВКИ-211 3Р 6А 230\400В IP40 IEK (10/120),шт,KVK10-06-3
130900017_,Кнопка AEAL-22 (грибок с фиксац.красн) IEK (10/200),шт,BBG60-AEAL-K04
130900019_,"Кнопка SB-7 ""СТОП"" (красная Ø22мм) IEK (10/500)",шт,BBT40-SB7-K04
130900020_,"Кнопка SB-7 ""ПУСК"" (зеленая Ø22мм) IEK (10/500)",шт,BBT40-SB7-K06
130900030_,Кнопка AELA-22 (грибок красный неон) IEK (10/200),шт,BBG20-AELA-K04
130900031_,Кнопка AELA-22 (грибок зеленый неон) IEK (10/200),шт,BBG20-AELA-K06
130900033_,"Кнопка AEA-22 (грибок, синий) IEK (10/200)",,BBG30-AEA-K07
130900065_,"Кнопка AEA-22 (грибок, красный) IEK (10/200)",шт,BBG30-AEA-K04
150100494_,LED ДВО Опал 36w/2800lm 595x595x10 6500K IP20 IEK (драйвера приобретаются отдельно),шт,
150100666_,ТУТ 12/6 черная IEK (100),м,UDRS-D12-100-K02
150100667_,ТУТ 20/10 желтая IEK (100),м,UDRS-D20-100-K05
150100720_,ТУТ 20/10 зеленая IEK (100),м,UDRS-D20-100-K06
150100723_,ТУТ 8/4 черная IEK (100),м,UDRS-D8-100-K02
150100853_,ТУТ 16/8 черная IEK (100),м,UDRS-D16-100-K02
150100854_,ТУТ 2/1 черная IEK (1),м,UDRS-D2-1-K02
150100855_,ТУТ 20/10 красная IEK (100),м,UDRS-D20-100-K04
150100863_,ТУТ 50/25 черная IEK (25),м,UDRS-D50-25-K02
150100864_,ТУТ 60/30 черная IEK (25),м,UDRS-D60-25-K02
150100953_,ТУТ 16/8 желтая IEK (100),м,UDRS-D16-100-K05
150100954_,ТУТ 16/8 красная IEK (100),м,UDRS-D16-100-K04
150100955_,ТУТ 20/10 черная IEK (100),м,UDRS-D20-100-K02
150100956_,"ТУТ 30/15 желтая IEK (50) ЗАКУПАЕМ УПАКОВКАМИ, САДИМ МЕТРАЖЕМ",,UDRS-D30-50-K05
150100957_,ТУТ 30/15 красная IEK (50),м,UDRS-D30-50-K04
150100958_,"ТУТ 40/20 зеленая IEK (50) ЗАКУПАЕМ УПАКОВКАМИ, САДИМ МЕТРАЖЕМ",,UDRS-D40-50-K06
150100959_,ТУТ 40/20 черная IEK (50),м,UDRS-D40-50-K02
150100961_,ТУТ 6/3 черная IEK (200),м,UDRS-D6-100-K02
150100996_,ТУТ 30/15 черная IEK (50),м,UDRS-D30-50-K02
150100997_,ТУТ 4/2 черная IEK (1),м,UDRS-D4-1-K02
150101000_,ТУТ 30/15 зеленая IEK (50),м,UDRS-D30-50-K06
150101008_,ТУТ 16/8 зеленая IEK (100),м,UDRS-D16-100-K06
150101009_,"ТУТ 40/20 красная IEK (50) ЗАКУПАЕМ УПАКОВКАМИ, САДИМ МЕТРАЖЕМ",,UDRS-D40-50-K04
150101010_,ТУТ 40/20 желтая IEK (50),м,UDRS-D40-50-K05
150101102_,"ТУТ 20/10 синяя IEK (100) NEW ЗАКУПАЕМ УПАКОВКАМИ, САДИМ МЕТРАЖЕМ",,UDRS-D20-100-K07
150101103_,ТУТ 30/15 синяя IEK (50),м,UDRS-D30-50-K07
150101104_,ТУТ 40/20 синяя IEK (50),м,UDRS-D40-50-K07
150101140_,ЩРН 18 (240х440х120) IP54 TITAN 3 IEK,шт,MKM11-N-18-54-Z
150101155_,"Патрон подвесной E27 со шнуром 1,5м RETRO черный IEK",шт,EPA12-04-02-K02
150101158_,"Патрон подвесной E27 со шнуром 1,5м RETRO бронза IEK",шт,EPA12-04-02-K29
150101175_,Светильник уличный LED 5102 наст. 10Вт 4000К IP54 черный IEK,шт,LT-DBU0-5102-010-40-K02
150101176_,Светильник уличный LED 5102 наст. 10Вт 4000К IP54 серый IEK,шт,LT-DBU0-5102-010-40-K03
150101177_,Светильник уличный LED 5103 наст. 10Вт 4000К IP54 черный IEK,шт,LT-DBU0-5103-010-40-K02
150101178_,Светильник уличный LED 5103 наст. 10Вт 4000К IP54 серый IEK,шт,LT-DBU0-5103-010-40-K03
150101179_,Светильник уличный LED 5111 наст. 6Вт 4000К IP65 белый IEK,шт,LT-DBU0-5111-006-40-K01
150101180_,Светильник уличный LED 5111 наст. 6Вт 4000К IP65 черный IEK,шт,LT-DBU0-5111-006-40-K02
150101181_,Светильник уличный LED 5111 наст. 6Вт 4000К IP65 серый IEK,шт,LT-DBU0-5111-006-40-K03
150101182_,Светильник уличный 5100 настенный E27 IP54 черный IEK,шт,LT-UBU0-5100-E27-1-K02
150101183_,Светильник уличный 5101 настенный E27 IP54 черный IEK,шт,LT-UBU0-5101-E27-2-K02
150101188_,Светильник уличный 5107 настенный GU10 IP65 белый IEK,шт,LT-UBU0-5107-GU10-1-K01
150101189_,Светильник уличный 5107 настенный GU10 IP65 черный IEK,шт,LT-UBU0-5107-GU10-1-K02
150101190_,Светильник уличный 5107 настенный GU10 IP65 серый IEK,шт,LT-UBU0-5107-GU10-1-K03
150101191_,Светильник уличный 5108 настенный 2хGU10 IP65 белый IEK,шт,LT-UBU0-5108-GU10-2-K01
150101192_,Светильник уличный 5108 настенный 2хGU10 IP65 черный IEK,шт,LT-UBU0-5108-GU10-2-K02
150101193_,Светильник уличный 5108 настенный 2хGU10 IP65 серый IEK,шт,LT-UBU0-5108-GU10-2-K03
150101194_,Светильник уличный 5220 настенный GU10 IP65 белый IEK,шт,LT-UBU0-5220-GU10-1-K01
150101195_,Светильник уличный 5220 настенный GU10 IP65 черный IEK,шт,LT-UBU0-5220-GU10-1-K02
150101196_,Светильник уличный 5220 настенный GU10 IP65 серый IEK,шт,LT-UBU0-5220-GU10-1-K03
150101197_,Светильник уличный 5221 настенный 2хGU10 IP65 белый IEK,шт,LT-UBU0-5221-GU10-2-K01
150101198_,Светильник уличный 5221 настенный 2хGU10 IP65 черный IEK,шт,LT-UBU0-5221-GU10-2-K02
150101199_,Светильник уличный 5221 настенный 2хGU10 IP65 серый IEK,шт,LT-UBU0-5221-GU10-2-K03
150101200_,Светильник уличный 5104 потолочный GX53 IP65 белый IEK,шт,LT-UPU0-5104-GX53-1-K01
150101201_,Светильник уличный 5104 потолочный GX53 IP65 черный IEK,шт,LT-UPU0-5104-GX53-1-K02
150101202_,Светильник уличный 5104 потолочный GX53 IP65 серый IEK,шт,LT-UPU0-5104-GX53-1-K03
150101203_,Светильник уличный 5110 потолочный GU10 IP65 белый IEK,шт,LT-UPU0-5110-GU10-1-K01
150101204_,Светильник уличный 5110 потолочный GU10 IP65 черный IEK,шт,LT-UPU0-5110-GU10-1-K02
150101205_,Светильник уличный 5110 потолочный GU10 IP65 серый IEK,шт,LT-UPU0-5110-GU10-1-K03
150101206_,Светильник уличный 5112 настенный GU10 IP65 черный IEK,шт,LT-UPU0-5112-GU10-1-K02
150101207_,Светильник уличный 5112 настенный GU10 IP65 серый IEK,шт,LT-UPU0-5112-GU10-1-K03
150101208_,Светильник уличный 5113 настенный 2хGU10 IP65 черный IEK,шт,LT-UPU0-5113-GU10-2-K02
150101209_,Светильник уличный 5113 настенный 2хGU10 IP65 серый IEK,шт,LT-UPU0-5113-GU10-2-K03
150101210_,Светильник уличный 5222 потолочный GU10 IP65 белый IEK,шт,LT-UPU0-5222-GU10-1-K01
150101211_,Светильник уличный 5222 потолочный GU10 IP65 черный IEK,шт,LT-UPU0-5222-GU10-1-K02
150101212_,Светильник уличный 5222 потолочный GU10 IP65 серый IEK,шт,LT-UPU0-5222-GU10-1-K03
150101213_,Патрон подвесной GU5.3 со шнуром керамика IEK E-PRO,шт,
150300123_,ГО 04-400Вт E40 (серый под м/г) IP65 IEK (1),,LPHO04-400-01-K03
150700221_,LED ДСП 4002 100W 6500K 10000 Lm IP 65 IEK NEW,,LDSP0-4002-100-65-K23
150700222_,LED ДСП 4004 150W 6500K 15000 Lm IP 65 IEK NEW,,LDSP0-4004-150-65-K23
150700223_,LED ДСП 4006 200W 6500K 20000 Lm IP 65 IEK NEW,,LDSP0-4006-200-65-K23
151000053_,ИО 500 (черн. под галоген.) IP54 IEK (1),,LPI01-1-0500-K02
151000056_,ИО 1500 (черн. под галоген.) IP54 IEK (6),,LPI01-1-1500-K02
151000059_,НПП 1101-100 бел/круг IEK(8),шт,LNPP0-1101-1-100-K01
151000061_,НПП 1102-100 бел/круг с реш. IEK(8),шт,LNPP0-1102-1-100-K01
151000069_,НПП 1202-100 бел/овал с реш. IP54 ИЭК(8) ***,,LNPP0-1202-1-100-K01
151000070_,НПП 1202-100 черн/овал с реш. IP54 IEK(8) !!!,шт,LNPP0-1202-1-100-K02
151000071_,НПП 1301-60 бел/круг IP54 IEK(12),шт,LNPP0-1301-1-060-K01
151000074_,НПП 1302-60 черн/круг с реш IP54 ИЭК(12) ***,,LNPP0-1302-1-060-K02
151000080_,НПП 1308-60 бел/круг реш крупная IP54 ИЭК(12) ***,,LNPP0-1308-1-060-K01
151000081_,НПП 1308-60 черн/круг решетка крупная IP54 ИЭК(12) ***,,LNPP0-1308-1-060-K02
151000082_,НПП 1401-60 бел/овал IP54 IEK(12),шт,LNPP0-1401-1-060-K01
151000083_,НПП 1402-60 бел/овал с реш. IP54 IEK(12) !!!,шт,LNPP0-1402-1-060-K01
151000084_,НПП 1402-60 черн/овал с реш. IP54 IEK(12) !!!,шт,
151000119_,НПП 1201-100 бел/овал IP54 ИЭК(8) ***,,LNPP0-1201-1-100-K01
151000132_,ИО 1500 (бел. под галоген.) IP54 IEK (6) / SU-1500A,,LPI01-1-1500-K01
151000137_,Переноска УП-1Р 5м (плоск. вилка) IEK,шт,WSP20-05-K09
151000175_,Переноска УП-1Р 10м. плоск. вилка IEK,шт,WSP20-10-K09
151000214_,ИО 150 (черн. под галоген.) IP54 IEK (1),,LPI01-1-0150-K02
151000369_,"Датчик движения ДД 008 черный,до 1100 Вт,дальность 12 м IP44 IEK (48)",шт,LDD10-008-1100-002
151000552_,Отвертка крест.Master Ph2х100мм IEK (6) NEW,,TSC-1PH-2100
151000553_,Отвертка крест.Master Ph3х150мм IEK (6),шт,TSC-1PH-3150
151000555_,Отвертка Master 6х125мм IEK (12),шт,TSC-1SL-6125
151000556_,Отвертка Master 6х150мм IEK (12),шт,TSC-1SL-6150
151000557_,Отвертка Master 8х150мм IEK (12) NEW,,TSC-1SL-8150
151000558_,"Блок ав-го питания БАП58-1,0 IEK (5)",шт,LLVPOD-EPK-58-1H
151000601_,Отвертка крест.Master Ph2х150мм IEK (6),шт,TSC-1PH-2150
151000606_,Отвертка Master 4х100мм IEK (12),шт,TSC-1SL-4100
151000691_,"Датчик движения ДД 009 черный,до 1100 Вт,дальность 12 м IP44 IEK (48)",шт,LDD10-009-1100-002
151000692_,"Датчик движения ДД 010 черный,до 1100 Вт,дальность 10 м IP44 IEK (48)",шт,LDD10-010-1100-002
151000693_,"Датчик движения ДД 012 черный,до 1100 Вт,дальность 10 м IP44 IEK (48)",шт,LDD10-012-1100-002
151000698_,Держатель маркировки DM 11x25 IEK,,DM11X25
151000732_,Отвертка крест.Master Ph0х75мм IEK (6),шт,TSC-1PH-075
151000733_,Отвертка крест.Master Ph2 х 38мм IEK (6),шт,TSC-1PH-238
151000734_,Отвертка Master 3х75мм IEK (12),шт,TSC-1SL-375
151000735_,Отвертка Master 6 х 38мм IEK (12) NEW,,TSC-1SL-638
151000774_,Рулетка измерительная Universal 8м IEK,,TIR10-1-008
151000783_,Дальномер лазерный DM60 Professional IEK,шт,TIR21-3-060
151000784_,Дальномер лазерный DM40 Professional IEK,,TIR21-3-040
151000785_,Дальномер лазерный DM30 Compact IEK,,TIR21-4-030
151300040_,Лампа филаментная LED A60 шар прозр. 11Вт 230В 6500К E27 серия 360° IEK,,LLF-A60-11-230-65-E27-CL
151300041_,Лампа филаментная LED C35 свеча прозр. 7Вт 230В 4000К E14 серия 360° IEK,,LLF-C35-7-230-40-E14-CL
151300042_,"LED A60 ""Шар"" 11w 230v 6500К E27 IEK",шт,
200400001_,I1 выкл. 1кл. 10А КВАРТА ВС 10-1-0-КБ (200),шт,EVK10-K01-10-DM
200400002_,I3 выкл. 1кл. с инд. 10А КВАРТА ВС 10-1-1-КБ (200),шт,EVK11-K01-10-DM
200400003_,I2 выкл. 2кл. 10А КВАРТА ВС 10-2-0-КБ (200),шт,EVK20-K01-10-DM
200400004_,I4 выкл. 2кл. с инд.10А КВАРТА ВС 10-2-1-КБ (200),шт,EVK21-K01-10-DM
200400007_,I6 А роз. с/у з/к с/ш 16А КВАРТА РСш 10-3-КБ (200),шт,ERK11-K01-16-DM
200400009_,РСш 12-3-КБ Розетка 2местн. c з/к с защ.штор. 16А КВАРТА (160) *,шт,
200400010_,I6б роз. с/у з/к с/ш с крышкой 16А КВАРТА (200) РСбш 10-3-КБ !,шт,
200400011_,I11 розетка тел. КВАРТА РТ10-КБ (10/200),шт,ETK10-K01-DM
200400012_,РТ12-КБ Розетка 2местн. телефонная КВАРТА (белый)!!!,,ETK20-K01-DM
200400014_,I14 роз. 2-я комп+тел КВАРТА РК/Т12-КБ (200),шт,EIK10-K01-DM
200400015_,I10 розетка TV КВАРТА РТВ 10-КБ (200),шт,EAK10-K01-DM
200400016_,I15 Рамка 2-я КВАРТА (760),шт,EMK20-K01-DM
200400017_,I16 Рамка 3-я КВАРТА (500),шт,EMK30-K01-DM
200400018_,I17 Рамка 4-я КВАРТА (380),шт,EMK40-K01-DM
200400019_,I18 выкл. 1кл. о/у 10А ОКТАВА ВС 20-1-0-ОБ (36/432),шт,EVO10-K01-10-DC
200400020_,I20выкл. 1кл. с инд. о/у 10А ОКТАВА ВС 20-1-1-ОБ (36/432),шт,EVO11-K01-10-DC
200400021_,I19 выкл. 2кл. о/у 10А ОКТАВА ВС 20-2-0-ОБ (36/432),шт,EVO20-K01-10-DC
200400022_,I21 выкл. 2кл. с инд. о/у 10А ОКТАВА ВС 20-2-1-ОБ (36/432),шт,EVO21-K01-10-DC
200400023_,I22 роз. о/у 10А ОКТАВА РС 20-2-0-ОБ (36/432),шт,ERO10-K01-10-DC
200400024_,I23 роз. о/у з/к 16А ОКТАВА РС 20-3-0-ОБ (30/360),шт,ERO11-K01-16-DC
200400025_,I24 роз. 2-я о/у 10А ОКТАВА РС 22-2-0-ОБ (24/288),шт,ERO20-K01-10-DC
200400026_,I25 роз. 2-я о/у з/к 16А ОКТАВА РС 22-3-0-ОБ (18/216),шт,ERO21-K01-16-DC
200400027_,I28 роз з/к о/у дымчатый IP54 ГЕРМЕС IEK РСб20-3-ГПБд (10/100),шт,ERMP12-K03-16-54-EC
200400028_,I29 роз 2-я з/к о/у дымчатый IP54 ГЕРМЕС IEK РСб22-3-ГПБд (5/50),шт,ERMP22-K03-16-54-EC
200400029_,I26 выкл 1кл о/у белый IP54 ГЕРМЕС IEK ВС20-1-0-ГПБ (10/100),шт,EVMP10-K01-10-54-EC
200400030_,I27 выкл 2кл о/у белый IP54 ГЕРМЕС IEK ВС20-2-0-ГПБ (10/100),шт,EVMP20-K01-10-54-EC
200400032_,ЛВО 1501 белый б/с Е27 2х26 (Downlight) IEK !!!,шт,
200400034_,Токоизмерительные клещи Expert 266 IEK (20),шт,TCM-1S-266
200400048_,"U/UTP, кат.5Е 4х2х0,51 solid, серый 305м ITK",м,LC1-C5E04-111
200400050_,Миниконтактор МКИ-10610 6А 230В IEK (1/100),шт,KMM11-006-230-10
200400085_,"F/UTP (24 AWG), кат.5Е экран, 4 пары, серый 305м ITK",м,LC1-C5E04-311
200400101_,I6 роз. с/у з/к 16А КВАРТА РС 10-3-КБ (200),шт,ERK14-K01-16-DM
200400104_,"U/UTP, кат.6 4х2х0,23 solid, 305м ITK",м,LC1-C604-111
200400105_,Каб. в. п. U/UTP кат. 5E 4 пары PVC 1м сер. GENERICA,,BC1-C5E04-111-305-G
200400166_,"U/UTP, кат.5Е 4х2х0,51 solid, LDPE внеш.черный 305м ITK",м,LC3-C5E04-139
200400218_,"U/UTP ШПД, кат.5Е 4х2х0,48 solid, 305м ITK ЗАКУПАЮТСЯ БУХТАМИ, САДЯТСЯ МЕТРАЖОМ",,BC1-C5E04-111
